"","x"
"237","엽외폐분리증"
"238","구강외조영술"
"239","거짓평형"
"240","고속영상기법"
"241","섬유판"
"242","피콜"
"243","하이팩기법"
"244","지문술"
"245","부유법"
"246","흐름보상기울기기법"
"247","형광소광법"
"248","형광항체법"
"249","전사반부절단"
"250","빈도"
"251","도수"
"252","수"
"253","주파수"
"254","진동수"
"255","주파수축"
"256","도수곡선"
"257","도수분포"
"258","도수분포곡선"
"259","주파수부호화기울기"
"260","빈도짝짓기"
"261","주파수변조"
"262","주파수변조영상"
"263","음조변동률"
"264","주파수범위"
"265","주파수반응곡선"
"266","주파수선택지방억제기법"
"267","주파수둘러겹침"
"268","주파수의존형"
"269","빠른맥박"
"270","빈맥"
"271","잦은배뇨"
"272","빈뇨"
"273","이마뼈비늘"
"274","전두골비늘"
"275","방광채움법"
"276","방광충만법"
"277","가스액체크로마토그래피"
"278","유전자빈도"
"279","유전적평형"
"280","생식샘자극호르몬비"
"281","기울기획득영상"
"282","기울기메아리펄스연쇄"
"283","기울기에코법"
"284","기울기재초점획득"
"285","중력양자"
"286","성장지수"
"287","발육지수"
"288","할리퀸"
"289","비늘피부태아"
"290","뱀비늘증"
"291","용혈판"
"292","용혈플라크"
"293","용혈판측정"
"294","용혈플라크측정"
"295","용혈판형성세포"
"296","용혈플라크형성세포"
"297","헨더슨"
"298","하셀발크방정식"
"299","불균일평형"
"300","불균질평형"
"301","반대쪽사분맹"
"302","고주파전류"
"303","고주파여과기"
"304","고주파거르개"
"305","고빈도재조합"
"306","고빈도형질도입용해물"
"307","고빈도형질도입"
"308","고공간주파수연산"
"309","고등급편평상피내병터"
"310","고성능액체크로마토그래피"
"311","고압액체크로마토그래피"
"312","후사반부절단"
"313","항상성평형"
"314","같은쪽사분맹"
"315","병원감염"
"316","원내감염"
"317","플라크혼성체화"
"318","히드로키논"
"319","평형저하"
"320","일리자로브술기"
"321","상상기법"
"322","영상연쇄"
"323","면역확산법"
"324","면역효소법"
"325","면역학적기술"
"326","인공치식치술"
"327","생체내생물학적동등성"
"328","부적절정동"
"329","간접형광항체법"
"330","불균등"
"331","문진"
"332","질문"
"333","조사"
"334","조회"
"335","삽입서열"
"336","지능지수"
"337","배속빗근"
"338","내복사근"
"339","뼈사이철선술"
"340","골간철선술"
"341","개재순서"
"342","엽내허파분리증"
"343","엽내폐분리증"
"344","역자승법칙"
"345","역전회복펄스연쇄"
"346","역전회복기법"
"347","요오드클로르히드록시퀸"
"348","요오드퀴놀"
"349","등선량중심치료법"
"350","소아비행"
"351","큰판유사건선"
"352","큰판유사마른비늘증"
"353","마른체형"
"354","세장체형"
"355","원심후천백색피부증"
"356","원심후천성백피증"
"357","위입술콧방울올림근"
"358","상순비익거근"
"359","라이트와이어교정술"
"360","선형순차배열"
"361","줄모양순서배열"
"362","연관불균형"
"363","액화"
"364","액화변성"
"365","액화괴사"
"366","액화가래약"
"367","액화지방층염"
"368","액화성"
"369","액체"
"370","액상"
"371","액체"
"372","액체공기"
"373","액체열량계"
"374","액체크로마토그래피"
"375","액정"
"376","액체포도당"
"377","액체압력계"
"378","액체질소"
"379","액체산소"
"380","액체섬광계수기"
"381","액체부유액"
"382","위충만검사법"
"383","액체화곡선"
"384","액"
"385","액체"
"386","음료"
"387","감초"
"388","위치결정술"
"389","정위술"
"390","긴"
"391","증후군"
"392","올가미기법"
"393","저주파난청"
"394","폐압축"
"395","허파압축"
"396","자성화전달기술"
"397","지화술"
"398","해양검역소"
"399","질량측정기술"
"400","메플로퀸"
"401","막평형"
"402","중간뇌수도관"
"403","대사평형"
"404","말작은포자균"
"405","말소포자균"
"406","밀리그램당량"
"407","유사분열수확법"
"408","모기"
"409","모기집게"
"410","작은지혈집게"
"411","모기퇴치제"
"412","모기약"
"413","운동인공음영억제술"
"414","운동지수"
"415","반상판"
"416","톱니모양플라크"
"417","이동띠조사법"
"418","속넣기점막이식술"
"419","점막판"
"420","다중규칙기법"
"421","다중절편영상획득"
"422","돌연변이주빈도"
"423","항해에코기법"
"424","삼이산화질소"
"425","비균형조정운동"
"426","비각질중층편평상피"
"427","비단백질호흡지수"
"428","비"
"429","파"
"430","눈떨림수"
"431","빗"
"432","경사"
"433","기운"
"434","비스듬"
"435","비스듬절단"
"436","경사절단"
"437","빗모뿔근"
"438","경사피열근"
"439","경사난시"
"440","경사붕대"
"441","빗끈"
"442","빗지름"
"443","사경"
"444","빗섬유"
"445","빗틈새"
"446","경사열"
"447","경사골절"
"448","경사광"
"449","빗금"
"450","사선"
"451","빗근"
"452","경사근"
"453","빗눈떨림"
"454","경사안진"
"455","기운골반"
"456","경사골반"
"457","빗오금인대"
"458","경사슬와인대"
"459","기운태위"
"460","사위태위"
"461","비스듬투영"
"462","빗방사선촬영"
"463","사위방사선촬영"
"464","빗김능선"
"465","비스듬스캔"
"466","경사스캔"
"467","경사영상"
"468","기울기"
"469","경사도"
"470","기울기계수"
"471","빗근반사"
"472","경사근반사"
"473","양수과소증연쇄"
"474","혼탁"
"475","불투명"
"476","비투과"
"477","혼탁매체"
"478","불투과조영제"
"479","불투명자기"
"480","방사선비투과음영"
"481","공동개방술"
"482","삼투평형"
"483","뼈층"
"484","골층"
"485","위바깥사분역"
"486","꾸리기순서"
"487","구진비늘"
"488","솟음비늘"
"489","파라쾃"
"490","가슴소리"
"491","백분율표지유사분열법"
"492","수도관주위"
"493","수도관주위회색질"
"494","수관주위회색질"
"495","바위비늘"
"496","추체인"
"497","바위비늘"
"498","바위비늘틈새"
"499","추체인상열"
"500","표현형빈도"
"501","체형"
"502","체격"
"503","판"
"504","플라크"
"505","판측정"
"506","플라크측정"
"507","판형태돌연변이"
"508","플라크형태돌연변이"
"509","플라크법"
"510","플라크형성단위"
"511","혈장유사방수"
"512","혈소판격리"
"513","평판배양집락계수법"
"514","공기압지혈대"
"515","인구해당량"
"516","프라지콴텔"
"517","세차주파수"
"518","프리마퀸"
"519","프리마퀸민감도"
"520","일차방수"
"521","원방수"
"522","일차부골"
"523","완전분리죽은뼈"
"524","네모엎침근"
"525","방형회내근"
"526","단백질지수"
"527","폐분리증"
"528","허파분리증"
"529","펄스반복주파수"
"530","박동연쇄"
"531","펄스연쇄"
"532","펄스에코기법"
"533","각"
"534","질향상"
"535","칭하오수"
"536","복합"
"537","간격"
"538","네모"
"539","사각"
"540","사각붕대"
"541","네모소엽"
"542","사각소엽"
"543","네모막"
"544","사각막"
"545","사분의일"
"546","사분역"
"547","사분맹"
"548","사분맹"
"549","사분암점"
"550","네모인대"
"551","방형인대"
"552","네모엽"
"553","사각엽"
"554","이차곡선"
"555","이차곡면"
"556","구적법"
"557","넙다리네모근"
"558","대퇴방형근"
"559","허리네모근"
"560","요방형근"
"561","발바닥네모근"
"562","족저방형근"
"563","사염기"
"564","이차"
"565","이차곡면"
"566","네갈래"
"567","사두"
"568","넙다리네갈래근"
"569","대퇴사두근"
"570","네갈래근반사"
"571","사두근반사"
"572","네갈래근성형"
"573","사두근성형"
"574","사원결합물"
"575","네손발가락"
"576","사단맥"
"577","네모공간증후군"
"578","사핵아메바"
"579","회출산부"
"580","회분만부"
"581","팔다리마비"
"582","사지마비"
"583","네발지팡이"
"584","사가"
"585","네쌍둥이"
"586","정성"
"587","질"
"588","정성분석"
"589","질적타진"
"590","질"
"591","정성"
"592","질보증계획"
"593","질관리"
"594","정도관리"
"595","품질관리"
"596","질관리프로그램"
"597","질요소"
"598","정성인자"
"599","질향상"
"600","질측정"
"601","질감시"
"602","품질규격"
"603","정량"
"604","사분위수"
"605","정량"
"606","정량"
"607","정량분석"
"608","정량분석기기"
"609","정량배양"
"610","정량역학"
"611","정량유량측정"
"612","정량시야측정"
"613","정량검사"
"614","양자"
"615","양"
"616","양자상수"
"617","양자수"
"618","임의량"
"619","충분량"
"620","양자론"
"621","양자수득량"
"622","양자산출량"
"623","매시간"
"624","검역"
"625","검역소"
"626","건강격리"
"627","건강격리기간"
"628","일마다"
"629","일째"
"630","사일열말라리아"
"631","사분의일"
"632","뒷가죽"
"633","탄저병"
"634","사분할파조화"
"635","석영"
"636","수정"
"637","수정발진기"
"638","유사대응"
"639","준실험"
"640","유사실험"
"641","준과다분할"
"642","준다분할"
"643","유사문턱"
"644","준역치"
"645","팽창반응"
"646","담금질"
"647","급냉"
"648","퀜칭"
"649","퀴라홍색형성증"
"650","빠른성분"
"651","첫태동감"
"652","태동초감"
"653","생석회"
"654","퀴나크린히드로클로라이드"
"655","퀴니딘"
"656","퀴닌"
"657","퀴닌중독"
"658","편도주위고름집"
"659","편도주위농양"
"660","일마다"
"661","일째"
"662","회출산부"
"663","회분만부"
"664","다섯쌍둥이"
"665","할당표본추출"
"666","매일열말라리아"
"667","지수"
"668","몫"
"669","율"
"670","비율"
"671","척추지수"
"672","방사선질"
"673","무선주파수"
"674","고주파"
"675","고주파절제"
"676","고주파대"
"677","고주파짝풀림"
"678","무선주파수영역"
"679","고주파간섭"
"680","고주파자극"
"681","고주파병터발생기"
"682","고주파펄스"
"683","고주파펄스연쇄"
"684","방사능평형"
"685","방사면역흡수법"
"686","방사선비투과조영제"
"687","방사선비투과물질"
"688","방사선비투과"
"689","빠른연속마취유도"
"690","빠른연속기관삽관"
"691","반응순서"
"692","독서지수"
"693","실시간획득"
"694","재조합빈도"
"695","회복지수"
"696","주파수폭감소기법"
"697","기준주파수"
"698","지역질관리프로그램"
"699","상대빈도"
"700","비교빈도"
"701","요구"
"702","요구량"
"703","필요량"
"704","잔류지수"
"705","잔기율"
"706","공명진동수"
"707","호흡지수"
"708","호흡순서"
"709","반응주파수"
"710","로칼리마이아퀸타나"
"711","표본추출횟수"
"712","표본추출빈도"
"713","스캔기법"
"714","점영상기법"
"715","신생아비늘지루"
"716","신생아비늘기름흐름"
"717","재생방수"
"718","이차방수"
"719","이차부골"
"720","부분분리죽은뼈"
"721","침전법"
"722","반액체"
"723","반액체"
"724","반액체에코양상"
"725","속편"
"726","추이"
"727","결과"
"728","후유증"
"729","결과"
"730","순서"
"731","서열"
"732","연쇄"
"733","염기서열결정"
"734","순차적분석"
"735","일련분석"
"736","순차적화학방사선조사"
"737","순차계획"
"738","순차모델"
"739","순차적다절편획득"
"740","연속조사역조사"
"741","은폐항원"
"742","격리항원"
"743","분리부종"
"744","첨가제"
"745","격리제"
"746","분리"
"747","격리"
"748","부골형성"
"749","부골화"
"750","부골절제"
"751","죽은뼈절제"
"752","부골절제"
"753","죽은뼈절제"
"754","분리조직"
"755","분리죽은뼈"
"756","죽은뼛조각"
"757","부골"
"758","죽은뼛조각집게"
"759","부골집게"
"760","조사영역축소치료법"
"761","신호순서"
"762","껍질"
"763","껍질모양"
"764","모의에코기법"
"765","일회주입법"
"766","일회통과기법"
"767","단일통과기법"
"768","단발포기법"
"769","절편삽입획득"
"770","잠꼬대"
"771","잠꼬대"
"772","잠꼬대"
"773","나비비늘"
"774","접형골비늘"
"775","구면렌즈대응치"
"776","스핀에코펄스연쇄"
"777","스핀에코기법"
"778","스핀주파수"
"779","스핀양자수"
"780","가래액화"
"781","비늘"
"782","린"
"783","편평구조"
"784","허파꽈리비늘"
"785","폐포비늘"
"786","비늘"
"787","비늘"
"788","편평"
"789","비늘눈꺼풀염"
"790","인설안검염"
"791","편평세포"
"792","편평세포암종"
"793","편평세포제자리암종"
"794","편평세포층"
"795","편평소용돌이"
"796","편평상피"
"797","편평상피내병터"
"798","편평상피화생"
"799","비늘봉합"
"800","인상봉합"
"801","제곱근모양징후"
"802","압착법"
"803","웅크림"
"804","압축"
"805","압착"
"806","손아귀힘측정계"
"807","악력계"
"808","사시"
"809","사시갈고리"
"810","분출"
"811","주사기"
"812","분출운동"
"813","항정상태결집연쇄"
"814","정위수술방법"
"815","자극메아리획득방식"
"816","자극에코획득모드"
"817","정지시작기법"
"818","응력이차곡면"
"819","스트레스감소기법"
"820","초고주파"
"821","수술기술"
"822","수술기법"
"823","수축이완지수"
"824","발꿈치들린휜발증"
"825","마제족"
"826","기술"
"827","수기"
"828","기법"
"829","텔레파크"
"830","삼차부골"
"831","선분리죽은뼈"
"832","테크"
"833","티모키논"
"834","음질"
"835","회전우력"
"836","토크"
"837","압박띠"
"838","지혈대"
"839","압박띠쇼크"
"840","정온제"
"841","신경안정제"
"842","변환기주파수"
"843","숫구멍경유초음파검사"
"844","경천문초음파검사"
"845","샅경유법"
"846","회음경유법"
"847","질경유법"
"848","경질법"
"849","세잎피판법"
"850","삼중사일열말라리아"
"851","세모뼈"
"852","삼각골"
"853","삼각연골"
"854","세모뼈"
"855","삼각골"
"856","혼탁도측정기법"
"857","기침폐압축"
"858","기침허파압축"
"859","고실비늘틈새"
"860","고실인상열"
"861","유비퀴놀"
"862","유비퀴논"
"863","유비퀴틴"
"864","유비퀴틴단백분해효소통로"
"865","초고속연쇄"
"866","불균등분할"
"867","부동맥박"
"868","강약맥박"
"869","빈뇨"
"870","다변주파수폭기법"
"871","속도지수"
"872","환기당량"
"873","환기관류비불균등"
"874","안뜰수도관"
"875","전정수도관"
"876","안뜰평형기능조절"
"877","전정평형기능조절"
"878","진동수"
"879","유리체액화"
"880","용적획득"
"881","용적기울기에코기법"
"882","수질"
"883","서부형말뇌척수염"
"884","속삭임가슴소리"
"885","황색판"
