"","x"
"656","표피내한선관모반"
"657","무맥박"
"658","약한맥박"
"659","무맥박"
"660","약한맥박"
"661","말단영양통증"
"662","아크릴수지재킷관"
"663","아크릴수지계속치"
"664","광선탄력섬유증"
"665","광선육아종"
"666","광선각막병"
"667","광화학각막병"
"668","광선각화증"
"669","광선땀구멍각화증"
"670","광선가려움발진"
"671","광선유사그물증"
"672","악티노바실루스증"
"673","비저균"
"674","악티노바실루스말레이"
"675","광선피부염"
"676","광선피부증"
"677","악티노마두라"
"678","바퀴살균"
"679","방선균"
"680","바퀴살균종"
"681","방선균종"
"682","악티노마이신"
"683","바퀴살균증"
"684","방선균증"
"685","작용"
"686","활동"
"687","활동전류"
"688","활동전위"
"689","활동떨림"
"690","활성화흡착"
"691","활성숯"
"692","활성탄"
"693","활성혈액응고시간"
"694","활성화복합"
"695","활성화복합물"
"696","활성화부분트롬보플라스틴시간"
"697","활성해감모래법"
"698","활성오니법"
"699","활성화"
"700","활성화분석"
"701","방사화분석"
"702","활성화에너지"
"703","활성인자"
"704","개방관문"
"705","활성화과정"
"706","활성제"
"707","턱교정장치"
"708","활성제반응"
"709","활성숯"
"710","활성탄"
"711","활성전극"
"712","적극상상"
"713","적극명상"
"714","능동면역화"
"715","적극함입양식"
"716","활성골수"
"717","능동운동"
"718","활동산소"
"719","활성산소"
"720","활성속임약"
"721","활동의지"
"722","능동의지"
"723","능동운반"
"724","활동결핵"
"725","액토미오신"
"726","보험통계법"
"727","관침지혈법"
"728","경혈"
"729","경혈점"
"730","전기침절개"
"731","전기침"
"732","급성복증"
"733","급성무결석쓸개"
"734","주머니"
"735","염"
"736","급성무결석담낭염"
"737","급성뇌증후군"
"738","급성쓸개"
"739","주머니"
"740","염"
"741","급성담낭염"
"742","급성혼돈상태"
"743","급성망상정신병"
"744","급성파종뇌척수염"
"745","급성후두개염"
"746","급성노출"
"747","급성전격수막알균혈증"
"748","급성용혈성수혈반응"
"749","급성특발여러신경염"
"750","급성특발다발신경염"
"751","급성간헐포르피린증"
"752","급성허혈위팔신경병"
"753","급성허혈상완신경병"
"754","급성태선모양잔비늘증"
"755","급성림프구백혈병"
"756","급성골수세포백혈병"
"757","급성괴사출혈뇌병"
"758","급성괴사망막염"
"759","급성괴사궤양잇몸염"
"760","급성괴사궤양치은염"
"761","급성폐쇄세기관지염"
"762","급성기반응"
"763","급성폐렴"
"764","급성후신경절염"
"765","급성전골수세포백혈병"
"766","급성풋골수세포백혈병"
"767","급성방사선병"
"768","급성방사선증후군"
"769","급성호흡곤란증후군"
"770","급성상황스트레스반응"
"771","급성연축후두염"
"772","급성편도염"
"773","급성결핵"
"774","급성요세관괴사"
"775","급성소변정체"
"776","급성요정체"
"777","청색맹"
"778","무고리화합물"
"779","아실화"
"780","사기질종"
"781","적응교합기"
"782","적응"
"783","순응"
"784","적응행동척도"
"785","암순응측정계"
"786","암순응측정"
"787","연결기"
"788","유도관"
"789","적응기"
"790","상습성중독"
"791","탐닉"
"792","중독학"
"793","애디슨병"
"794","첨가화합물"
"795","부가중합체"
"796","부가반응"
"797","부가작용"
"798","상가작용"
"799","덧셈모델"
"800","모음"
"801","내전"
"802","모음근굴"
"803","내전근관"
"804","모음근구멍"
"805","긴모음근"
"806","장수내전근"
"807","모음근반사"
"808","내전근반사"
"809","샘적출"
"810","선적출"
"811","샘가시세포종"
"812","선극세포종"
"813","샘사기질종"
"814","아데노관련위성바이러스"
"815","아데노관련바이러스"
"816","샘암종"
"817","선암종"
"818","샘낭성"
"819","선낭성"
"820","샘낭암종"
"821","선낭암종"
"822","샘낭종"
"823","선낭종"
"824","샘섬유종"
"825","선섬유종"
"826","샘뇌하수체절제"
"827","선뇌하수체절제"
"828","샘뇌하수체"
"829","선뇌하수체"
"830","아데노이드퀴레트"
"831","샘낭암종"
"832","선낭암종"
"833","아데노이드얼굴"
"834","아데노이드덩이"
"835","아데노이드증식"
"836","아데노이드절제"
"837","아데노이드염"
"838","샘지방종"
"839","선지방종"
"840","샘림프종"
"841","선림프종"
"842","샘종"
"843","선종"
"844","피지선종"
"845","피부기름샘종"
"846","샘종암종연쇄"
"847","선종암종연쇄"
"848","샘종모양"
"849","선종모양"
"850","샘종모양치원성종양"
"851","샘종모양종양"
"852","샘종절제칼"
"853","선종절제도"
"854","샘종증"
"855","샘종성갑상샘종"
"856","샘종과다형성"
"857","샘종폴립"
"858","샘근상피종"
"859","샘근종"
"860","선근종"
"861","샘근육증"
"862","선근증"
"863","자궁샘근육증"
"864","자궁선근증"
"865","샘병"
"866","선병"
"867","샘인두염"
"868","아데노이드인두염"
"869","샘육종"
"870","선육종"
"871","아데노신"
"872","아데노신탈아미노효소"
"873","샘증"
"874","선증"
"875","아데노이드절제칼"
"876","아데노이드편도절제"
"877","아데노바이러스"
"878","부착단백질"
"879","유착각막백반"
"880","유착"
"881","부착"
"882","붙음"
"883","부착분자"
"884","유착절제"
"885","유착거미막염"
"886","유착지주막염"
"887","접착성금"
"888","유착세로칸심장막염"
"889","유착종격심낭염"
"890","연속반복운동불능"
"891","땀없음증"
"892","거대후막포자진균증"
"893","거대포자진균증"
"894","거대후막포자"
"895","거대포자"
"896","지방조직절제"
"897","지방탈출"
"898","시체밀랍"
"899","시랍형성"
"900","지방세포"
"901","지방생성"
"902","비만"
"903","지방분해"
"904","지방용해"
"905","신생아피하지방괴사"
"906","신생아피부밑지방괴사"
"907","지방껍질"
"908","지방피막"
"909","지방조직"
"910","지방증"
"911","비만증"
"912","통증지방증"
"913","지방증"
"914","비만증"
"915","지방증생식기퇴행위축"
"916","지방뇨"
"917","조절교합기"
"918","적응장애"
"919","적응반응"
"920","보조화학요법"
"921","투약"
"922","투여"
"923","행정"
"924","관리자"
"925","행정가"
"926","경영자"
"927","입원"
"928","부속기관암종"
"929","자궁부속기절제"
"930","자궁부속기고정"
"931","부속기절개"
"932","청소년기"
"933","청소년심리"
"934","청소년심리학"
"935","청소년기"
"936","청소년"
"937","채용"
"938","차용"
"939","입양"
"940","채용현상"
"941","차용면역"
"942","입양면역"
"943","차용면역요법"
"944","입양면역요법"
"945","입양면역허용"
"946","입양전달"
"947","부신샘종"
"948","부신된출혈"
"949","부신겉질"
"950","부신피질"
"951","부신겉질자극호르몬"
"952","부신피질자극호르몬"
"953","부신성여성화"
"954","부신성고혈압"
"955","부신스테로이드"
"956","부신절제"
"957","아드레날린대항제"
"958","아드레날린길항제"
"959","아드레날린차단제"
"960","아드레날린차단제"
"961","아드레날린수용체"
"962","아드레날린수용체"
"963","부신겉질샘암종"
"964","부신피질선암종"
"965","부신겉질호르몬"
"966","부신피질호르몬"
"967","부신겉질과다형성"
"968","부신피질증식"
"969","부신겉질부전"
"970","부신피질부전"
"971","부신겉질스테로이드"
"972","부신피질스테로이드"
"973","부신피질자극호르몬"
"974","부신겉질자극호르몬"
"975","부신생식기증후군"
"976","부신백질형성장애"
"977","부신속질호르몬"
"978","부신수질호르몬"
"979","아드레날린유사작용"
"980","아드레날린작용약"
"981","부신척수신경병"
"982","아드레날린수용체"
"983","흡착물질"
"984","흡착제"
"985","흡착기"
"986","흡착"
"987","흡착능"
"988","흡착화합물"
"989","흡착시험"
"990","부착검사"
"991","성인용량"
"992","성인호흡곤란증후군"
"993","성인"
"994","세포백혈병"
"995","림프종"
"996","불량식품"
"997","섞음질"
"998","불순품"
"999","성인기"
"1000","성인발병비만"
"1001","상급심장소생술"
"1002","전문심장소생술"
"1003","상급소아소생술"
"1004","전문소아소생술"
"1005","전진수면위상증후군"
"1006","상급외상소생술"
"1007","전문외상소생술"
"1008","앞옮김돌림피판"
"1009","전진회전피판"
"1010","바깥막주머니"
"1011","외막윤활낭"
"1012","우발상아질"
"1013","외래상아질"
"1014","비정상음"
"1015","유해작용"
"1016","약물유해반응"
"1017","유해반응"
"1018","토고숲모기"
"1019","환기"
"1020","통기"
"1021","기포목욕"
"1022","통풍기"
"1023","공기감염"
"1024","흡입감염"
"1025","기화"
"1026","에어로박틴"
"1027","산소성균"
"1028","산소성"
"1029","산소균"
"1030","산소성수축"
"1031","유산소배양"
"1032","유산소운동"
"1033","산소운동"
"1034","호기해당작용"
"1035","산소그람음성막대균"
"1036","유산소균감염"
"1037","호기균감염"
"1038","산소대사"
"1039","산소성반응"
"1040","산소호흡"
"1041","공중생물학"
"1042","산소생활"
"1043","공기낭종"
"1044","산소성알균"
"1045","질기종"
"1046","질내공기고임"
"1047","호흡소화관"
"1048","항공치통"
"1049","공기역학"
"1050","공기색전증"
"1051","위내공기고임"
"1052","가스발생균"
"1053","흡입결핵"
"1054","물공기요법"
"1055","기상학"
"1056","에어로모나스"
"1057","기복"
"1058","공기배증"
"1059","공기삼킴증"
"1060","공기삼킴증"
"1061","공기친화"
"1062","공기공포"
"1063","기압요법"
"1064","항공부비동염"
"1065","항공굴염"
"1066","가스형성"
"1067","분무제"
"1068","에어로졸"
"1069","분무감염"
"1070","연무질전파"
"1071","에어로졸전파"
"1072","에어로졸화"
"1073","에어로졸적용"
"1074","분무기"
"1075","항공우주의학"
"1076","대기요법"
"1077","공기요법"
"1078","열기요법"
"1079","항공중이염"
"1080","산소내성"
"1081","감정"
"1082","정동"
"1083","정동접촉"
"1084","정동장애"
"1085","정동표현"
"1086","정동정신병"
"1087","들세동맥"
"1088","수입세동맥"
"1089","들토리세동맥"
"1090","수입사구체세동맥"
"1091","들신경억제"
"1092","구심억제"
"1093","들고리"
"1094","구심고리"
"1095","들창자증후군"
"1096","협력병원"
"1097","자매병원"
"1098","친화크로마토그래피"
"1099","친화계수"
"1100","친화상수"
"1101","무피브리노겐혈증"
"1102","무섬유소원혈증"
"1103","아플라톡신"
"1104","후탈분극"
"1105","잔류저체온"
"1106","구조후저체온"
"1107","후하강"
"1108","후부하"
"1109","후부하장치"
"1110","후장진법"
"1111","후전위"
"1112","무감마글로불린혈증"
"1113","신경절없음증"
"1114","무신경절증"
"1115","우무확산법"
"1116","우무겔확산"
"1117","우무겔침강소억제검사"
"1118","순수우무"
"1119","아가로오스"
"1120","우무겔전기이동"
"1121","나이감정"
"1122","연령표준화"
"1123","연령부양비"
"1124","연령기간코호트분석"
"1125","나이관련인지저하"
"1126","나이관련변성"
"1127","노년기변성"
"1128","응집"
"1129","응집반응"
"1130","응집검사"
"1131","응집원"
"1132","응집친화성"
"1133","무리림프소절"
"1134","집합림프소절"
"1135","무리림프소절"
"1136","응집"
"1137","응집측정기"
"1138","공격"
"1139","공격적인격"
"1140","노화과정"
"1141","초조우울증"
"1142","초조"
"1143","휘젓개"
"1144","혼합기"
"1145","속기증"
"1146","속어증"
"1147","혀없음증"
"1148","삼킴불능"
"1149","병인불명"
"1150","기원불명"
"1151","원인불명골수화생"
"1152","실인증"
"1153","인식불능증"
"1154","생식샘없는"
"1155","생식선결손"
"1156","생식선결손자"
"1157","생식샘없음"
"1158","빈사"
"1159","임종"
"1160","사망전"
"1161","사망전백혈구증가"
"1162","사망전혈전증"
"1163","작용제"
"1164","작용근"
"1165","고통"
"1166","광장공포"
"1167","무과립겉질"
"1168","무과립피질"
"1169","무과립세포질그물"
"1170","무과립세포질세망"
"1171","무과립백혈구"
"1172","무과립구"
"1173","무과립구증"
"1174","광장공포"
"1175","에이즈치매복합"
"1176","고양이공포"
"1177","공기기관지조영상"
"1178","에어컨폐"
"1179","에어컨허파"
"1180","공기전도"
"1181","공기전도청력검사"
"1182","공기전도청력곡선"
"1183","공기전도듣기"
"1184","공기전도청력"
"1185","공기전도검사"
"1186","공기주입방광경검사"
"1187","공기주입방광보개검사"
"1188","공기선량"
"1189","공기색전증"
"1190","공기유입률"
"1191","배기"
"1192","공로후송"
"1193","통기법"
"1194","공중의료수송"
"1195","항공의료수송체계"
"1196","대기감시"
"1197","대기오염물"
"1198","대기오염물질"
"1199","대기오염"
"1200","대기오염관리"
"1201","대기오염지수"
"1202","대기오염률"
"1203","공기음영"
"1204","공기공간결절"
"1205","공기뼈전도차이"
"1206","공기매개오염물"
"1207","부유먼지"
"1208","공기매개감염"
"1209","항공기소음"
"1210","기도전도도"
"1211","기도폐쇄"
"1212","기도압해제환기"
"1213","알라닌아미노전달효소"
"1214","날개주름"
"1215","알림반응"
"1216","경보반응"
"1217","알벤다졸"
"1218","알베르스"
"1219","쇤베르크병"
"1220","흰둥이"
"1221","백색증환자"
"1222","백색증"
"1223","백색안저"
"1224","백색눈바닥"
"1225","올브라이트증후군"
"1226","백색막절개"
"1227","알부민뇌척수액"
"1228","혈청비"
"1229","알부민글로불린비"
"1230","알부민세포해리"
"1231","알캅톤뇨"
"1232","알코올"
"1233","알코올남용"
"1234","알코올유발반응검사"
"1235","알코올탈수소효소"
"1236","알코올의존"
"1237","알코올발효"
"1238","알코올홍조반응"
"1239","알코올중독"
"1240","알코올금단섬망"
"1241","알코올"
"1242","알코올중독자"
"1243","알코올소뇌변성"
"1244","알코올간경화"
"1245","알코올성혼수"
"1246","알코올간염"
"1247","알코올못견딤"
"1248","알코올중독섬망"
"1249","알코올여러신경염"
"1250","알코올다발신경염"
"1251","알코올중독자"
"1252","알코올중독"
"1253","알코올화"
"1254","가알코올분해"
"1255","알닥톤"
"1256","알돌라아제"
"1257","알도스테론"
"1258","알도스테론이탈"
"1259","알도스테론증"
"1260","미량난황난자"
"1261","각성반응"
"1262","통각발생"
"1263","성학대증"
"1264","통증학"
"1265","조류학"
"1266","해조학"
"1267","통증계"
"1268","통증공포"
"1269","오한"
"1270","한랭"
"1271","사후체온하강"
"1272","알고리듬"
"1273","연산법"
"1274","멀리함"
"1275","소외"
"1276","조준지시계"
"1277","중심맞춤지시계"
"1278","식사당뇨"
"1279","식사저혈당"
"1280","식사비만"
"1281","영양"
"1282","영양법"
"1283","식사요법"
"1284","지방족아미노산"
"1285","지방족화합물"
"1286","지방족탄화수소"
"1287","일정부분"
"1288","부분표본"
"1289","알리코트"
"1290","알칼리변성법"
"1291","알칼리변성검사"
"1292","알칼리중독"
"1293","알칼리인산분해효소"
"1294","알칼리반응"
"1295","알칼리용액"
"1296","알칼리화"
"1297","알칼로이드"
"1298","알칼로이드시약"
"1299","알칼리정량법"
"1300","알칼리측정"
"1301","알칼리증"
"1302","알캅톤"
"1303","알캅톤뇨"
