"","x"
"303","샘근상피종"
"304","샘병"
"305","선병"
"306","샘인두염"
"307","아데노이드인두염"
"308","부착단백질"
"309","부착태반"
"310","유착관절낭염"
"311","유착세로칸심장막염"
"312","유착종격심낭염"
"313","접착띠"
"314","반창고"
"315","땀없음증"
"316","거대후막포자진균증"
"317","거대포자진균증"
"318","거대후막포자"
"319","거대포자"
"320","에이디동공"
"321","지방조직절제"
"322","지방탈출"
"323","시체밀랍"
"324","시랍형성"
"325","지방세포"
"326","지방생성"
"327","비만"
"328","지방분해"
"329","지방용해"
"330","신생아피하지방괴사"
"331","신생아피부밑지방괴사"
"332","지방껍질"
"333","지방피막"
"334","지방조직"
"335","지방증"
"336","비만증"
"337","통증지방증"
"338","지방증"
"339","비만증"
"340","지방증생식기퇴행위축"
"341","지방뇨"
"342","무갈증"
"343","목마름없음증"
"344","가변격판"
"345","보조화학요법"
"346","보조요법"
"347","자궁부속기고정"
"348","청소년심리"
"349","청소년심리학"
"350","채용"
"351","차용"
"352","입양"
"353","채용현상"
"354","차용면역"
"355","입양면역"
"356","차용면역요법"
"357","입양면역요법"
"358","입양면역허용"
"359","입양전달"
"360","부신된출혈"
"361","부신겉질자극호르몬"
"362","부신피질자극호르몬"
"363","부신성고혈압"
"364","아드레날린수용체"
"365","아드레날린수용체"
"366","부신겉질과다형성"
"367","부신피질증식"
"368","부신피질자극호르몬"
"369","부신겉질자극호르몬"
"370","부신백질형성장애"
"371","부신척수신경병"
"372","아드레날린수용체"
"373","흡착"
"374","흡착능"
"375","흡착화합물"
"376","흡착시험"
"377","부착검사"
"378","성인호흡곤란증후군"
"379","성인"
"380","세포백혈병"
"381","림프종"
"382","상급심장소생술"
"383","전문심장소생술"
"384","상급소아소생술"
"385","전문소아소생술"
"386","전진수면위상증후군"
"387","상급외상소생술"
"388","전문외상소생술"
"389","앞옮김피판"
"390","전진피판"
"391","앞옮김돌림피판"
"392","전진회전피판"
"393","공기팡이실"
"394","공기균사"
"395","산소호흡"
"396","질기종"
"397","질내공기고임"
"398","물공기요법"
"399","기복"
"400","공기배증"
"401","공기삼킴증"
"402","공기삼킴증"
"403","공기친화"
"404","공기공포"
"405","기압요법"
"406","항공우주의학"
"407","대기요법"
"408","공기요법"
"409","열기요법"
"410","정동표현"
"411","정동정신병"
"412","들신경자극"
"413","구심자극"
"414","들고리"
"415","구심고리"
"416","들창자증후군"
"417","들림프관"
"418","수입림프관"
"419","들신경동공결손"
"420","구심신경동공결손"
"421","협력병원"
"422","자매병원"
"423","친화크로마토그래피"
"424","알파태아단백질"
"425","아프리카수면병"
"426","후탈분극"
"427","잔류저체온"
"428","구조후저체온"
"429","후하강"
"430","후진통"
"431","후전위"
"432","우무겔침강소억제검사"
"433","우무평판"
"434","우무겔전기이동"
"435","연령부양비"
"436","연령기간코호트분석"
"437","연령성피라미드"
"438","연령별사망률"
"439","연령별생식률"
"440","연령별비율"
"441","미각언어상실증"
"442","미각실어증"
"443","응집능"
"444","응집친화성"
"445","무리림프소절"
"446","집합림프소절"
"447","무리림프소절"
"448","공격적인격"
"449","노화과정"
"450","초조우울증"
"451","속기증"
"452","속어증"
"453","원인불명골수화생"
"454","광장공포"
"455","무과립세포질그물"
"456","무과립세포질세망"
"457","쓰기언어불능"
"458","실서증"
"459","광장공포"
"460","에이즈치매복합"
"461","고양이공포"
"462","공기주입방광경검사"
"463","공기주입방광보개검사"
"464","공중의료수송"
"465","항공의료수송체계"
"466","대기오염물"
"467","대기오염물질"
"468","대기오염"
"469","대기오염관리"
"470","대기오염지수"
"471","대기오염률"
"472","공기압박주조기"
"473","공기공간결절"
"474","공기걸림"
"475","공기뼈전도차이"
"476","비행기형덧대"
"477","비행기형부목"
"478","공간"
"479","공기량"
"480","기도내압"
"481","기도압해제환기"
"482","운동불능행위상실"
"483","운동불능실행증"
"484","무운동뇌전증"
"485","무운동간질"
"486","날개판"
"487","알캅톤뇨"
"488","알코올의존"
"489","알코올간염"
"490","알코올여러신경염"
"491","알코올다발신경염"
"492","알도스테론이탈"
"493","각성반응"
"494","통증공포"
"495","식사저혈당"
"496","식사치료학"
"497","식사요법"
"498","지방족아미노산"
"499","지방족화합물"
"500","지방족탄화수소"
"501","지방족계열"
"502","알칼리인산분해효소"
"503","알칼리요법"
"504","알캅톤"
"505","알캅톤뇨"
"506","요막혈관연결쌍둥이"
"507","탯줄연결쌍둥이"
"508","알레르기항원치환"
"509","알레르기기관지폐아스페르길루스증"
"510","알레르기자색반병"
"511","악어입집게"
"512","동종면역중성구감소"
"513","동질이형"
"514","이상형성"
"515","환경변형적적응"
"516","무생물재료이식편"
"517","무생물재료삽입물"
"518","이식성형"
"519","알로퓨리놀"
"520","주기부정맥"
"521","주기불규칙맥"
"522","동종이식"
"523","동소체"
"524","동소체변형"
"525","이성체향성"
"526","동종이형"
"527","동종항원표지자"
"528","허용공간"
"529","탈모"
"530","털빠짐"
"531","원형탈모"
"532","국한탈모"
"533","선천탈모"
"534","두덩탈모"
"535","치부탈모"
"536","지루탈모"
"537","노년탈모"
"538","온머리탈모"
"539","전두탈모"
"540","전신탈모"
"541","전신털빠짐"
"542","알파방출체"
"543","알파오류"
"544","제"
"545","형오류"
"546","알파과립"
"547","알파용혈"
"548","알파운동신경세포"
"549","알파선"
"550","알파파"
"551","알파"
"552","항트립신"
"553","알파아드레날린성약"
"554","알파키모트립신"
"555","알파태아단백질"
"556","알파지질단백혈증"
"557","알포트증후군"
"558","교대반마비"
"559","교대대립환자요법"
"560","교대내사시"
"561","교대외사시"
"562","교대상사위"
"563","교대마비"
"564","교대인격"
"565","교대맥박"
"566","대체보체경로"
"567","고도순응"
"568","수평반맹"
"569","상하반맹"
"570","이틀위축"
"571","치조위축"
"572","죽은꽈리공간"
"573","죽은폐포공간"
"574","폐포사강"
"575","이틀뼈과다증"
"576","치조골과골증"
"577","폐포저환기"
"578","허파꽈리저환기"
"579","폐포저환기증후군"
"580","폐포저산소증"
"581","꽈리저산소증"
"582","허파꽈리큰포식세포"
"583","폐포대식세포"
"584","폐포산소압"
"585","허파꽈리산소압"
"586","폐포관류"
"587","꽈리관류"
"588","이틀뼈막"
"589","치조골막"
"590","이틀돌기"
"591","치조연투영"
"592","포상연부육종"
"593","꽈리공간"
"594","폐포공간"
"595","폐포모세혈관막"
"596","허파꽈리모세혈관막"
"597","폐포모세혈관장벽"
"598","꽈리모세혈관장벽"
"599","이틀성형"
"600","치조성형"
"601","해마백색판"
"602","림프조직무형성"
"603","아말감조작기"
"604","아말감충전기"
"605","먼지공포"
"606","흑암시동공"
"607","약시환자"
"608","약시"
"609","폐용약시"
"610","약시눈떨림"
"611","약시안진"
"612","약시경"
"613","외래복막투석"
"614","통원형정신분열병"
"615","아메바구멍"
"616","아메바충수염"
"617","아메바간염"
"618","아메바수막뇌염"
"619","아메바돌기"
"620","무거대핵세포혈소판감소"
"621","불완전사기질형성증"
"622","굴절이상"
"623","굴절이상약시"
"624","아미노기"
"625","아미노히푸르산"
"626","아미노펩티드분해효소"
"627","아미노필린"
"628","아미노프테린"
"629","아미노피린"
"630","아몬수술"
"631","눈물주머니절개"
"632","암모니아오염기저귀"
"633","건망언어상실증"
"634","건망실어증"
"635","건망언어상실증"
"636","건망실어증"
"637","양수조영"
"638","양수경"
"639","양막절단"
"640","비도덕인격"
"641","무정형"
"642","무구조"
"643","무정형"
"644","무구조"
"645","무정형밀도"
"646","무형태아"
"647","암페어"
"648","전류측정"
"649","암페타민"
"650","불명확"
"651","불확실"
"652","양중심성"
"653","양친유전"
"654","양성혼합"
"655","쌍구흡충증"
"656","양성표면활성제"
"657","양염색성"
"658","양염색세포"
"659","빈병공명음"
"660","공동음"
"661","공동공명음"
"662","양쪽작용"
"663","양성화합물"
"664","양성이온"
"665","암포테리신"
"666","양향성"
"667","양기성"
"668","산염기성"
"669","암피실린"
"670","증폭"
"671","증폭약화"
"672","증폭인자"
"673","증폭기"
"674","진폭"
"675","진폭조정"
"676","팽대"
"677","자궁관팽대착상"
"678","난관팽대착상"
"679","팽대신경"
"680","팽대부신경"
"681","팽대부임신"
"682","팽대능선"
"683","팽대부위"
"684","팽대고랑"
"685","팽대부홈"
"686","팽대부향성림프류"
"687","절단"
"688","자름"
"689","절단술"
"690","절단신경종"
"691","잘린끝"
"692","절단단"
"693","아밀로이드혈관병"
"694","아밀로이드콩팥증"
"695","아밀로이드신장증"
"696","아밀로이드판"
"697","아밀로펙틴증"
"698","무근육병피부근염"
"699","근무형성"
"700","근육위축"
"701","근위축"
"702","근육위축가쪽경화"
"703","근위축측삭경화"
"704","근육위축"
"705","근위축"
"706","동화비대"
"707","의존우울증"
"708","상행패임맥박"
"709","무산소호흡"
"710","항문가리비"
"711","항문기인격"
"712","항문오목"
"713","항문경"
"714","항문조임근"
"715","항문괄약근"
"716","진통제콩팥염"
"717","진통제신장염"
"718","진통제콩팥병"
"719","진통제신장병"
"720","항문가학기"
"721","분석역학"
"722","분석심리학"
"723","분석정신요법"
"724","면역기억반응"
"725","무성생식형"
"726","불완전세대형"
"727","강박인격"
"728","강박인격장애"
"729","후기"
"730","후기다리놓기"
"731","후기가교"
"732","촉각없음"
"733","무촉각"
"734","성욕억제"
"735","성욕억제제"
"736","아나필락시스항체"
"737","아나필락시스괴저"
"738","아나필락시스성중독"
"739","초과민반응쇼크"
"740","아나필락시스반응"
"741","초과민반응"
"742","아나필락시스쇼크"
"743","아나필락시스유발"
"744","아나필락시스모양"
"745","아나필락시스유사위기"
"746","아나필락시스자색반병"
"747","유사아나필락시스반응"
"748","유사초과민반응"
"749","아나필락시스독소"
"750","아나필락시스"
"751","역형성"
"752","아나플라즈마증"
"753","역형성별아교세포종"
"754","역형성암종"
"755","역형성큰세포림프종"
"756","해부학자국"
"757","해부인상"
"758","해부학자세"
"759","해부학죽은공간"
"760","해부학적사강"
"761","마찰치료"
"762","도찰제"
"763","무손상콩팥절개돌제거"
"764","고정덧대"
"765","고정부목"
"766","부착증식"
"767","부착발육"
"768","비부착증식"
"769","비부착발육"
"770","안드로겐결합단백질"
"771","안드로겐수용체"
"772","안드로겐성탈모"
"773","남성형골반"
"774","쐐기형골반"
"775","남성체형"
"776","남성병"
"777","남성갱년기"
"778","남성공포"
"779","빈혈저산소증"
"780","바람공포"
"781","무뇌아"
"782","뇌없는아이"
"783","무뇌체"
"784","무뇌증"
"785","뇌없음증"
"786","마취기구"
"787","마취제역가"
"788","홀배수체"
"789","동맥자루성형"
"790","동맥류성형"
"791","동맥자루꿰맴"
"792","동맥류봉합"
"793","협심증"
"794","가슴조임증"
"795","협심통증"
"796","가슴조임통증"
"797","심장혈관조영"
"798","혈관형성이상"
"799","혈관영양장애"
"800","혈관조영"
"801","동맥조영"
"802","혈관면역모세포림프절병"
"803","혈관면역모구"
"804","세포림프종"
"805","국한혈관각화종"
"806","광범위몸통혈관각화종"
"807","혈관지방종"
"808","혈관루푸스모양"
"809","혈관루푸스모양사르코이드증"
"810","혈관림프구과다형성"
"811","혈관림프구증식"
"812","단순혈관종"
"813","혈관근지방종"
"814","혈관신경병"
"815","혈관신경자색반병"
"816","혈관운동근마비"
"817","혈관병"
"818","혈관형성"
"819","혈관증식"
"820","혈관성형"
"821","혈관생성"
"822","혈관압박"
"823","혈관봉합"
"824","혈관꿰맴"
"825","혈관현미경"
"826","혈관내시경"
"827","혈관현미경관찰"
"828","혈관연축"
"829","혈관연축망막병"
"830","혈관영양"
"831","각돌림피판"
"832","구석눈꺼풀염"
"833","안각안검염"
"834","구석눈꺼풀결막염"
"835","안각안검결막염"
"836","무황달간염"
"837","동물실험"
"838","대이음동물접종"
"839","동물계대"
"840","동물극"
"841","음이온차이"
"842","고래회충"
"843","부등상눈피로"
"844","굴절부등"
"845","굴절부등약시"
"846","부등사위"
"847","부등시"
"848","혈압부동증"
"849","부동변형적혈구증가"
"850","이형홀씨"
"851","비등방성"
"852","이방향성"
"853","어두운띠"
"854","비등방확산"
"855","비등방운동"
"856","비등방성"
"857","이방향성"
"858","눈꺼풀유착"
"859","안검유착"
"860","질막힘"
"861","질폐쇄"
"862","강직척추염"
"863","고리이자"
"864","고리췌장"
"865","고리태반"
"866","고리가려움발진"
"867","고리건선"
"868","고리포도종"
"869","환상포도종"
"870","고리성형"
"871","탈장고리봉합"
"872","고리나선신경종말"
"873","항문생식솔기"
"874","색각경"
"875","아노말로스코프"
"876","명칭언어상실증"
"877","명칭실어증"
"878","얼룩날개모기"
"879","중국얼룩날개모기"
"880","얼룩날개모기"
"881","학질모기"
"882","눈없음"
"883","무안구"
"884","맹"
"885","무안구"
"886","항문성형"
"887","시각소실"
"888","쓰기언어상실"
"889","필기불능"
"890","실서증"
"891","변형시"
"892","사시"
"893","항문경"
"894","항문보개"
"895","항문구불창자경검사"
"896","항문결장경검사"
"897","후각언어상실증"
"898","후각실어증"
"899","상사시"
"900","무산소뇌병"
"901","성욕억제"
"902","성욕억제제"
"903","제방향신우조영"
"904","제방향깔때기조영"
"905","제방향요로조영"
"906","분만전간호"
"907","산전간호"
"908","분만전출혈"
"909","자궁앞위치"
"910","발열전"
"911","앞유리체섬유혈관증식"
"912","앞콧구멍"
"913","전비공"
"914","앞골반내용물적출"
"915","전골반내용물적출"
"916","앞척수동맥증후군"
"917","앞척추유합술"
"918","전방척추유합술"
"919","앞척추기구고정술"
"920","앞포도종"
"921","전극포도종"
"922","앞관자밑접근법"
"923","전방측두하접근법"
"924","종아리앞칸증후군"
"925","앞정강구획증후군"
"926","앞마름섬유체핵"
"927","전능형체핵"
"928","전후전만상"
"929","뒤굽이정면영상"
"930","전후상"
"931","앞뒤방향영상"
"932","꽃공포"
"933","인간친화곰팡이"
"934","인간중심"
"935","원숭이형골반"
"936","유인"
"937","아목"
"938","인류학"
"939","인체계측기"
"940","인체계측"
"941","인체모형"
"942","의인화모형"
"943","식인증"
"944","인체흡혈기호성"
"945","대인공포"
"946","인체검사"
"947","인체시찰"
"948","항부신겉질자극호르몬"
"949","항아나필락시스"
"950","항균범위"
"951","항균스펙트럼"
"952","항생제요법"
"953","항체흡수"
"954","항체포획효소면역측정"
"955","항체의존세포매개세포독성"
"956","항체매개과민성"
"957","항체생산세포"
"958","항카디오리핀항체"
"959","예기불안"
"960","예기애도"
"961","항보체제"
"962","피임"
"963","피임제"
"964","항우울"
"965","항우울제"
"966","역전도신경자극"
"967","항간질"
"968","간질약"
"969","항간질제"
"970","항뇌전증제"
"971","항동결단백질"
"972","항원결합능"
"973","항원결합수용체"
"974","항원포획측정"
"975","항원경쟁"
"976","항원제시"
"977","항원수용체"
"978","항원항체복합체"
"979","항원프로필"
"980","항원특이성"
"981","항원요법"
"982","항원제시세포"
"983","항혈우병"
"984","혈우병치료제"
"985","항혈우병인자"
"986","항혈우병글로불린"
"987","항혈우병혈장"
"988","항헤르페스제"
"989","항고혈당"
"990","항고혈당제"
"991","항고칼륨혈증"
"992","항고칼륨혈증제"
"993","항고지질혈증"
"994","항고지질혈증제"
"995","항고지질단백혈증"
"996","항고지질단백혈증제"
"997","항고혈압"
"998","고혈압약"
"999","혈압강하제"
"1000","고혈압약"
"1001","항고혈압제"
"1002","항저혈당"
"1003","항저혈당제"
"1004","항저혈압"
"1005","저혈압약"
"1006","항이디오타입항체"
"1007","항개별특이형항체"
"1008","항림프구글로불린"
"1009","항림프구혈청"
"1010","이종굴절부등"
"1011","항균스펙트럼"
"1012","항균역"
"1013","항균제감수성"
"1014","항균제감수성검사"
"1015","항신생물제"
"1016","항종양제"
"1017","항중성구세포질항체"
"1018","통각억제"
"1019","항통각"
"1020","항기생충"
"1021","항기생충제"
"1022","항파킨슨병"
"1023","항파킨슨병제"
"1024","이구제"
"1025","이약"
"1026","항펠라그라인자"
"1027","거꿀꿈틀운동"
"1028","역꿈틀운동"
"1029","항연동"
"1030","항꿈틀운동"
"1031","항연동제"
"1032","꿈틀운동감소제"
"1033","땀억제"
"1034","땀억제제"
"1035","항백일해"
"1036","항포식"
"1037","항포식인자"
"1038","항탐식인자"
"1039","항공포"
"1040","항공포제"
"1041","항인지질항체"
"1042","항혈소판제"
"1043","항혈소판인자"
"1044","항혈소판혈청"
"1045","역방향운반"
"1046","항황체호르몬제"
"1047","항프로게스틴제"
"1048","항원충"
"1049","항원충제"
"1050","항가려움"
"1051","가려움약"
"1052","가려움약"
"1053","항건선"
"1054","건선치료제"
"1055","항정신병"
"1056","정신병치료제"
"1057","정신병약"
"1058","항화농"
"1059","해열처치"
"1060","해열"
"1061","해열제"
"1062","해열작용"
"1063","해열진통제"
"1064","해열제"
"1065","안티피린"
"1066","화상치료"
"1067","화상치료제"
"1068","항역류술기"
"1069","항패혈"
"1070","방부"
"1071","방부"
"1072","방부제"
"1073","방부드레싱"
"1074","살균드레싱"
"1075","방부제"
"1076","살균제"
"1077","방부고약"
"1078","방부반창고"
"1079","반사회적인격"
"1080","반사회적인격장애"
"1081","항연축"
"1082","항연축제"
"1083","항정자항체"
"1084","항매독"
"1085","항매독제"
"1086","매독약"
"1087","항트립신"
"1088","항트립타아제"
"1089","항트립신반응"
"1090","항바이러스단백질"
"1091","상악동경"
"1092","위턱굴보개"
"1093","상악동경검사"
"1094","위턱굴보개검사"
"1095","불안공포인격"
"1096","불안인격장애"
"1097","대동맥압박기"
"1098","대동맥구멍"
"1099","대동맥굴압력수용기"
"1100","대동맥인공판막"
"1101","대동맥허파동맥사이막"
"1102","대동맥폐동맥중격"
"1103","대동맥두넙다리동맥우회술"
"1104","대동맥양측대퇴동맥우회술"
"1105","관상동맥우회로"
"1106","심장동맥두름길"
"1107","대동맥조영"
"1108","대동맥병"
"1109","대동맥성형"
"1110","대동맥봉합"
"1111","진동감각인식불능"
"1112","대뇌겉질상실증후군"
"1113","대뇌피질상실증후군"
"1114","마비없는"
"1115","성교못함증"
"1116","성교불능"
"1117","무관심"
"1118","무욕"
"1119","무감동인격"
"1120","무감동"
"1121","인회석"
"1122","심방조기박동"
"1123","심방주기외박동"
"1124","유인원손"
"1125","원숭이손"
"1126","피부없는"
"1127","무표피"
"1128","무포피"
"1129","꿈틀운동없음"
"1130","무연동"
"1131","아페르증후군"
"1132","구멍"
"1133","꼭지"
"1134","끝"
"1135","꼭대기"
"1136","심장끝심장도"
"1137","심장꼭대기심장도"
"1138","심장끝"
"1139","허파꼭대기"
"1140","폐꼭대기"
"1141","아프가점수"
"1142","아프가점수평가법"
"1143","못삼킴증"
"1144","연하불능증"
"1145","삼킴곤란"
"1146","연하곤란"
"1147","수정체없음"
"1148","무수정체"
"1149","무수정체물집각막병"
"1150","무수정체수포각막병"
"1151","무수정체망막박리"
"1152","무수정체녹내장"
"1153","가락뼈없음"
"1154","접촉통증"
"1155","실어증"
"1156","언어상실증"
"1157","언어상실"
"1158","언어상실증환자"
"1159","실어증환자"
"1160","실어증학"
"1161","쌍기충"
"1162","성분채집술"
"1163","성분채집기"
"1164","소리못냄"
"1165","발성불능"
"1166","마비소리못냄"
"1167","무음가슴소리"
"1168","큰웃음못함"
"1169","홍소불능"
"1170","구절언어상실증"
"1171","구절실어증"
"1172","성욕촉진"
"1173","성욕촉진제"
"1174","아프타"
"1175","아프타모양"
"1176","아프타증"
"1177","아프타"
"1178","아프타앙기나"
"1179","아프타입안염"
"1180","아프타구내염"
"1181","아프타궤양"
"1182","아프토바이러스"
"1183","저항력저하"
"1184","꼭대기쪽"
"1185","치아끝고름집"
"1186","치근첨단농양"
"1187","치근첨단부"
"1188","꼭대기외배엽능선"
"1189","뿌리끝섬유"
"1190","근첨섬유"
"1191","뿌리끝육아종"
"1192","치근첨육아종"
"1193","끝성장"
"1194","심장꼭대기박동"
"1195","심첨박동"
"1196","심첨장축도"
"1197","폐첨전만위상"
"1198","뿌리치아주위조직염"
"1199","치근치주염"
"1200","치근첨단투영"
"1201","치아뿌리끝투영"
"1202","꼭대기구역"
"1203","꼭대기구역기관지"
"1204","치아뿌리끝공간"
"1205","근첨강"
"1206","심첨"
"1207","방도"
"1208","바위끝절제"
"1209","치근첨절제"
"1210","꼭대기뒤구역"
"1211","꼭대기뒤구역기관지"
"1212","치아뿌리절개칼"
"1213","치근절개도"
"1214","치아뿌리창냄"
"1215","치근절개"
"1216","바위끝천자"
"1217","포자돌기"
"1218","솔방울샘없음"
"1219","무송과체"
"1220","벌독증"
"1221","무뇌하수체"
"1222","무태반"
"1223","구면수차제거렌즈"
"1224","무형성"
"1225","선천피부무형성"
"1226","무형성"
"1227","재생불량빈혈"
"1228","무형성빈혈"
"1229","골수무형성위기"
"1230","골수무형성백혈병"
"1231","무호흡"
"1232","신생아무호흡"
"1233","무호흡발작"
"1234","무호흡통기법"
"1235","무호흡산소섭취"
"1236","지속들숨"
"1237","지속흡입"
"1238","지속흡입중추"
"1239","지속흡입호흡"
"1240","아포아트로핀"
"1241","색수차구면수차를없앤"
"1242","세색지움"
"1243","색수차구면수차제거렌즈"
"1244","세색지움렌즈"
"1245","아포크린"
"1246","부분분비"
"1247","아포크린샘종"
"1248","아포크린땀악취증"
"1249","아포크린암종"
"1250","아포크린낭샘종"
"1251","아포크린낭선종"
"1252","아포크린관"
"1253","부분분비샘"
"1254","아포크린샘"
"1255","아포크린땀샘낭종"
"1256","아포크린화생"
"1257","아포크린모반"
