"","x"
"647","앞방각후퇴녹내장"
"648","전방각후퇴녹내장"
"649","폐쇄각녹내장"
"650","각돌림피판"
"651","옹스트롬단위"
"652","고통"
"653","각가속도"
"654","눈구석동맥"
"655","안각동맥"
"656","구석눈꺼풀염"
"657","안각안검염"
"658","구석눈꺼풀결막염"
"659","안각안검결막염"
"660","구석입술염"
"661","구석입술증"
"662","눈구석결막염"
"663","각편위"
"664","각거리"
"665","각주파수"
"666","모이랑"
"667","각회"
"668","각운동"
"669","모패임"
"670","각절흔"
"671","입꼬리염"
"672","구각염"
"673","눈구석정맥"
"674","안각정맥"
"675","경사"
"676","각형성"
"677","대이음동물접종"
"678","동물계대"
"679","음이온교환수지"
"680","음이온차이"
"681","부동생식자"
"682","이형접합"
"683","혀유착"
"684","설소대단축증"
"685","강직관절염"
"686","강직척추염"
"687","원기"
"688","어닐링"
"689","단련"
"690","벼림"
"691","고리탄력섬유거대세포육아종"
"692","환상탄력섬유거대세포육아종"
"693","노뼈머리띠인대"
"694","요골윤상인대"
"695","고리가려움발진"
"696","고리나선신경종말"
"697","항문꼬리신경"
"698","항문미골신경"
"699","항문생식띠"
"700","항문생식기간거리"
"701","항문생식솔기"
"702","식욕억제제"
"703","식욕억제"
"704","식욕억제제"
"705","성감이상증"
"706","무극치감증"
"707","성감이상증"
"708","무극치감증"
"709","쓰기언어상실"
"710","필기불능"
"711","실서증"
"712","항문구불창자경검사"
"713","항문결장경검사"
"714","질병인식불능"
"715","질병실인증"
"716","무배란출혈"
"717","대항작용"
"718","길항작용"
"719","대항제"
"720","길항제"
"721","대항근"
"722","대항효과"
"723","대항근"
"724","길항근"
"725","대항반사"
"726","길항반사"
"727","진통성"
"728","진통제"
"729","진통보행"
"730","앞방향"
"731","제방향"
"732","앞방향전도"
"733","제방향신우조영"
"734","제방향깔때기조영"
"735","제방향요로조영"
"736","분만전출혈"
"737","앞고리중쇠인대"
"738","전환축인대"
"739","앞바닥구역"
"740","앞바닥구역기관지"
"741","앞방각"
"742","전방각"
"743","앞십자인대"
"744","전십자인대"
"745","앞세로인대"
"746","전종인대"
"747","안구앞부분괴사"
"748","앞부분뼈자름"
"749","전방부분절골"
"750","앞목삼각"
"751","선행"
"752","앞방향"
"753","제방향"
"754","사건후기억상실"
"755","전향기억상실"
"756","선행기억"
"757","앞선기억"
"758","지혈"
"759","지혈제"
"760","인간친화곰팡이"
"761","인류학"
"762","식인증"
"763","항아드레날린"
"764","항아드레날린성약"
"765","알레르기약"
"766","알레르기약"
"767","항알레르기제"
"768","아메바약"
"769","항아메바제"
"770","항안드로겐"
"771","항협심증"
"772","항협심증제"
"773","항불안제"
"774","불안치료제"
"775","항부정맥제"
"776","부정맥약"
"777","항부정맥제"
"778","항천식제"
"779","항체선별검사"
"780","항체결합부위"
"781","항체생산세포"
"782","항체선별혈구"
"783","항암제"
"784","항발암물질"
"785","항우식성"
"786","항담석형성"
"787","항담석형성제"
"788","항콜린"
"789","항콜린제"
"790","예기애도"
"791","항응고"
"792","항응고제"
"793","항응고제"
"794","항응고효과"
"795","항응고"
"796","앞정강근징후"
"797","당뇨병약"
"798","구토약"
"799","항구토제"
"800","항뇌전증제"
"801","항에스트로겐"
"802","항에스트로겐제"
"803","항기포제"
"804","기포제거제"
"805","항곰팡이"
"806","항진균"
"807","항진균제"
"808","항진균작용"
"809","항진균제"
"810","항진균물질"
"811","젖분비억제"
"812","젖분비억제제"
"813","항"
"814","병"
"815","항원"
"816","항원분석"
"817","항원결합능"
"818","항원결합부위"
"819","항원결합수용체"
"820","항원포획측정"
"821","항원경쟁"
"822","항원확산상수"
"823","항원과잉"
"824","항원과잉구역"
"825","항원유사성"
"826","항원변화"
"827","항원수식"
"828","항원제시"
"829","항원수용체"
"830","항원인식"
"831","항원항체복합체"
"832","항원항체상호작용"
"833","항원항체반응"
"834","항원결합부위"
"835","항원결합부위"
"836","항원혈증"
"837","항원결손"
"838","항원결정인자"
"839","항원전환"
"840","항원변이"
"841","항원프로필"
"842","항원복귀"
"843","항원변위"
"844","항원특이성"
"845","항원자극"
"846","항원성"
"847","항원요법"
"848","항원제시세포"
"849","항원반응세포"
"850","항원인지부위"
"851","항원인지세포"
"852","항녹내장"
"853","항글로불린"
"854","항글로불린반응"
"855","항글로불린시약"
"856","항글로불린검사"
"857","항중력복"
"858","비행복"
"859","항혈우병글로불린"
"860","지혈"
"861","지혈제"
"862","항히스타민제"
"863","항사람글로불린"
"864","항인체글로불린"
"865","항고혈당"
"866","항고혈당제"
"867","고혈압약"
"868","항고혈압제"
"869","항저혈당"
"870","항저혈당제"
"871","항염증제"
"872","소염제"
"873","염증약"
"874","항림프구글로불린"
"875","말라리아약"
"876","항말라리아제"
"877","항대사물질"
"878","항메트헤모글로빈혈증"
"879","항메트헤모글로빈혈증제"
"880","항무스카린제"
"881","살빼는약"
"882","비만치료제"
"883","항종양유전자"
"884","항펠라그라인자"
"885","항포식"
"886","항포식인자"
"887","항탐식인자"
"888","항혈소판제"
"889","항황체호르몬제"
"890","항프로게스틴제"
"891","가려움약"
"892","정신병약"
"893","항화농"
"894","해열진통제"
"895","해열제"
"896","반사방지코팅"
"897","지루약"
"898","경련약"
"899","항경련제"
"900","방부드레싱"
"901","살균드레싱"
"902","방부제"
"903","살균제"
"904","침샘억제"
"905","침분비억제제"
"906","항가슴샘세포글로불린"
"907","항흉선세포글로불린"
"908","갑상샘약"
"909","항갑상선제"
"910","항독성글로불린"
"911","맞구슬"
"912","대이주"
"913","결핵약"
"914","항결핵제"
"915","항암제"
"916","항바이러스제"
"917","항바이러스물질"
"918","바이러스약"
"919","항바이러스제"
"920","날문방위염"
"921","전정위염"
"922","위턱굴통증"
"923","상악동통"
"924","대동맥구멍"
"925","대동맥걸침"
"926","대동맥기승"
"927","대동맥판역류"
"928","대동맥콩팥신경절"
"929","대동맥신장신경절"
"930","대동맥조영상"
"931","대동맥조영"
"932","심장끝심장도"
"933","심장꼭대기심장도"
"934","허파꼭대기"
"935","폐꼭대기"
"936","아프가점수"
"937","아프가점수평가법"
"938","못삼킴증"
"939","연하불능증"
"940","삼킴곤란"
"941","연하곤란"
"942","무수정체녹내장"
"943","가락뼈없음"
"944","접촉통증"
"945","실어증학"
"946","큰웃음못함"
"947","홍소불능"
"948","아프타앙기나"
"949","꼭대기외배엽능선"
"950","뿌리끝육아종"
"951","치근첨육아종"
"952","끝성장"
"953","심첨장축도"
"954","꼭대기구역"
"955","꼭대기구역기관지"
"956","꼭대기뒤구역"
"957","꼭대기뒤구역기관지"
"958","선천피부무형성"
"959","무호흡산소섭취"
"960","부분분비샘"
"961","아포크린샘"
"962","부분분비땀샘"
"963","아포크린땀샘"
"964","가래제거"
"965","거담"
"966","가래약"
"967","거담제"
"968","겉보기중량"
"969","부속기"
"970","부속물"
"971","팔다리협동운동불능"
"972","덧붙이성장"
"973","부가성장"
"974","행위상실성인식불능"
"975","운동불능행위상실"
"976","운동불능실행증"
"977","왕수"
"978","물탓가려움"
"979","수인성가려움"
"980","거미막과립"
"981","지주막과립"
"982","분지세정맥"
"983","대동맥활조영상"
"984","건축위생"
"985","구역감시"
"986","지역추출"
"987","젖꽃판샘"
"988","유륜선"
"989","은친화성"
"990","은친화세포"
"991","은친화세포종"
"992","취화은"
"993","은적정법"
"994","은"
"995","아르지닌분해효소"
"996","아르지닌"
"997","아르지니노숙신산염"
"998","아르지니노숙신산뇨"
"999","아르곤레이저"
"1000","아가일로버트슨동공"
"1001","은중독"
"1002","은중독"
"1003","은중독"
"1004","은친화성"
"1005","은친화세포"
"1006","은중독"
"1007","냉각결여"
"1008","팔걸이"
"1009","방향족고리"
"1010","배열"
"1011","부정맥유발"
"1012","비소중독"
"1013","동맥혈가스"
"1014","동맥혈가스분석"
"1015","동맥묶음"
"1016","동맥혈산소포화도"
"1017","동맥혈산소분압"
"1018","동맥성발기부전"
"1019","동맥탓발기부전"
"1020","동맥조영상"
"1021","동맥조영"
"1022","동맥학"
"1023","동정맥조영"
"1024","동맥경화괴저"
"1025","동정맥교차"
"1026","동정맥혈관종"
"1027","관절통"
"1028","통풍치료제"
"1029","관절조영상"
"1030","관절조영"
"1031","관절굽음증"
"1032","관절만곡증"
"1033","관절구축증"
"1034","선천다발관절굽음증"
"1035","관절학"
"1036","관절신경통"
"1037","관절병리학"
"1038","관절단층조영"
"1039","관절연골"
"1040","관절통풍"
"1041","관절신경통"
"1042","관절경축"
"1043","인공영양"
"1044","인공심장폐장치"
"1045","인공심장허파장치"
"1046","인공다리"
"1047","의족"
"1048","인공장기"
"1049","인공피부이식"
"1050","모뿔덮개주름"
"1051","피열후두개주름"
"1052","모뿔덮개근"
"1053","피열후두개근"
"1054","모뿔연골"
"1055","모뿔샘"
"1056","피열선"
"1057","오름대동맥"
"1058","상행대동맥"
"1059","오름동맥"
"1060","상행동맥"
"1061","오름목동맥"
"1062","상행경동맥"
"1063","오름잘록창자"
"1064","오름창자"
"1065","상행결장"
"1066","상행전류"
"1067","올림법"
"1068","상승법"
"1069","상행척수염"
"1070","오름척수염"
"1071","오름입천장동맥"
"1072","상행구개동맥"
"1073","오름마비"
"1074","상행마비"
"1075","오름인두동맥"
"1076","상행인두동맥"
"1077","오름길"
"1078","상행로"
"1079","무균수막염"
"1080","무성세대"
"1081","아스파라긴"
"1082","아스페르길루스종"
"1083","아스페르길루스진균증"
"1084","아스페르길루스증"
"1085","아스페르길루스"
"1086","아스페르길루스플라부스"
"1087","아스페르길루스푸미가투스"
"1088","아스페르길루스니게르"
"1089","아스페르길루스테레우스"
"1090","정자무발생"
"1091","질식가스"
"1092","흡인바늘"
"1093","흡인생검세포검사"
"1094","흡인세포검사"
"1095","흡인세척법"
"1096","홀씨없는"
"1097","무포자"
"1098","동화녹말과립"
"1099","보조생식기술"
"1100","보조청각장치"
"1101","선택교배"
"1102","입체인식불능"
"1103","입체실인증"
"1104","무력통풍"
"1105","천식발현"
"1106","난시축"
"1107","난시표"
"1108","난시각막절개"
"1109","난시렌즈"
"1110","난시"
"1111","도난시"
"1112","거꿀난시"
"1113","직난시"
"1114","바른난시"
"1115","목말뼈절제"
"1116","거골절제"
"1117","수렴"
"1118","수렴제"
"1119","우주생물학"
"1120","비대칭분할"
"1121","비대칭태아성장제한"
"1122","비대칭주시눈떨림"
"1123","비동기증식"
"1124","협동운동불능"
"1125","모세관확장실조"
"1126","흔들걸음"
"1127","실조보행"
"1128","실조성눈떨림"
"1129","운동실조눈떨림"
"1130","실조성하반신마비"
"1131","조화운동불능하반신마비"
"1132","턱발육불완전"
"1133","죽종형성"
"1134","죽종형성"
"1135","느린비틀림운동걸음"
"1136","무정위운동보행"
"1137","원자단"
"1138","원자결합"
"1139","무긴장출혈"
"1140","이완출혈"
"1141","무긴장출혈"
"1142","이완출혈"
"1143","아토피알레르기"
"1144","아토피즉시과민항체"
"1145","위치감각결여"
"1146","심방조율"
"1147","방실고리"
"1148","위축위염"
"1149","위축혀염"
"1150","위축설염"
"1151","위축후두염"
"1152","위축인두염"
"1153","담당의"
"1154","담당외과의사"
"1155","의미미결정비정형샘세포"
"1156","비정형신경통"
"1157","의미미결정비정형편평세포"
"1158","청각원성"
"1159","청각원성경련"
"1160","청각원성발작"
"1161","청력도"
"1162","청각학"
"1163","청력소실"
"1164","청진"
"1165","음해석법"
"1166","청각눈운동반사"
"1167","청각인식불능"
"1168","청각실인증"
"1169","고막마사지"
"1170","청각지각지역"
"1171","가청영역"
"1172","청각훈련"
"1173","키움"
"1174","확대"
"1175","증가"
"1176","촉진"
"1177","방광확대성형"
"1178","인두후벽융기술"
"1179","확대인두성형"
"1180","코높임"
"1181","확대코성형"
"1182","귓물"
"1183","이루"
"1184","이성안진"
"1185","귀탓눈떨림"
"1186","심방귀"
"1187","귓바퀴연골"
"1188","이개연골"
"1189","귓바퀴복합조직이식"
"1190","귓바퀴인두형성이상"
"1191","보청조정기"
"1192","청진사이틈"
"1193","자폐적사고"
"1194","자가응집"
"1195","자가알레르기병"
"1196","자가알레르기"
"1197","자가항원"
"1198","자가피부이식"
"1199","자가진단"
"1200","자가소화"
"1201","자가수정"
"1202","자가발생"
"1203","자가뼈이식"
"1204","자가골이식"
"1205","자가이식"
"1206","자가이식편"
"1207","자가이식"
"1208","자가적혈구응집소"
"1209","자가조직방사선사진"
"1210","자가면역프로게스테론피부염"
"1211","자가혈액"
"1212","자가헌혈"
"1213","자가이식편"
"1214","자가수혈"
"1215","자율신경차단제"
"1216","자율신경약"
"1217","자율신경절"
"1218","신경성자율방광"
"1219","자교증"
"1220","자가소모"
"1221","자가포식공포"
"1222","자가탐식공포"
"1223","자가포식"
"1224","자가포식용해소체"
"1225","자가포식소체"
"1226","자가포식현상"
"1227","자가조직방사선사진"
"1228","자가조직방사선사진"
"1229","자가조직방사선촬영"
"1230","자동조절"
"1231","자동조절기전"
"1232","자가혈청진단"
"1233","보통염색체유전자"
"1234","자기암시"
"1235","자기신체부위인식불능"
"1236","자기신체부위실인증"
"1237","옥사노그래피"
"1238","생장학"
"1239","보조탄력선"
"1240","평균"
"1241","평균편차"
"1242","평균용량"
"1243","평균선량"
"1244","평균여명"
"1245","보통운동교합기"
"1246","평균화"
"1247","조류흑사병"
"1248","닭페스트"
"1249","항공독물학"
"1250","아비딘항원접합체"
"1251","아보가드로법칙"
"1252","아보가드로수"
"1253","깨어남"
"1254","각성"
"1255","각성제조절법"
"1256","몸통협동운동불능"
"1257","체축기울기"
"1258","체축경사"
"1259","가로영상"
"1260","축면영상"
"1261","축광"
"1262","축방사선촬영"
"1263","축면볼혀쪽평면"
"1264","축면잇몸면"
"1265","축면혀"
"1266","축면혀면교합"
"1267","축삭변성"
"1268","아주르친화과립"
"1269","홑정맥조영"
"1270","홑허파엽"
"1271","기엽"
"1272","홑정맥"
"1273","기정맥"
"1274","홑정맥활"
"1275","회전자장기울기"
"1276","텍사스바베스열원충"
"1277","바빈스키징후"
"1278","칼메트"
"1279","게랭간균"
"1280","역발사"
"1281","배경형광"
