"","x"
"681","여드름모양솟음"
"682","여드름진"
"683","여드름염"
"684","무체강"
"685","무체강동물"
"686","동공없음"
"687","무동공"
"688","청각예민"
"689","청각"
"690","소리"
"691","음향"
"692","청각인식불능"
"693","청각실인증"
"694","받아쓰기언어불능"
"695","청각실서증"
"696","청각영역"
"697","청각조짐"
"698","청각눈깜박반사"
"699","청각중추"
"700","음향탄성"
"701","소리증강"
"702","음향증강"
"703","음향증폭"
"704","청각과민"
"705","듣기착각"
"706","착청"
"707","소리저항"
"708","소리임피던스"
"709","소리절연체"
"710","음향절연체"
"711","소리경계면"
"712","음향경계면"
"713","음향렌즈"
"714","소리흡수재"
"715","흡음재"
"716","속귀신경"
"717","청신경"
"718","속귀신경집종"
"719","청신경집종"
"720","속귀신경집종"
"721","청신경집종"
"722","귓구멍"
"723","청각부챗살"
"724","소리반사"
"725","음향강화"
"726","음향저항"
"727","음향코안통기도측정기"
"728","음향비강통기도검사기"
"729","청각신경집종"
"730","청신경슈반세포종"
"731","음향음영"
"732","음향스펙트럼"
"733","청각반점"
"734","음향스트레스"
"735","청각스트레스"
"736","음향변환기"
"737","음향변성기"
"738","음향학"
"739","음향광학"
"740","교류망"
"741","후천"
"742","획득"
"743","후천시각상실"
"744","후천실명"
"745","후천형질"
"746","후천낭성콩팥병"
"747","후천낭성신장병"
"748","후천난청"
"749","후천비늘증"
"750","후천면역결핍증후군"
"751","에이즈"
"752","후천면역"
"753","후천면역결핍증후군"
"754","에이즈"
"755","후천거대잘록창자"
"756","후천거대결장"
"757","후천천공피부병"
"758","후천진행림프관종"
"759","획득저항"
"760","획득내성"
"761","획득"
"762","습득"
"763","획득행렬수"
"764","획득방법"
"765","획득시간"
"766","말단"
"767","말단과다각화증"
"768","말단흑자흑색종"
"769","머리뼈없음"
"770","무두개"
"771","아크리딘"
"772","아크리딘물감"
"773","아크리플라빈"
"774","완전색맹"
"775","팔다리인식불능"
"776","사지실인증"
"777","말단감각마비"
"778","말단혈관피부염"
"779","손발관절염"
"780","수족관절염"
"781","앞뒤짧은머리증"
"782","끝곁매듭"
"783","끝곁매듭염색체"
"784","뾰족머리증"
"785","첨두증"
"786","뾰족머리과다가락붙음증"
"787","뾰족머리다합지증"
"788","뾰족머리증"
"789","첨두증"
"790","손발오그라듦"
"791","사지구축"
"792","말단청색증"
"793","말단청색한랭병"
"794","말단청색저온병"
"795","말단피부염"
"796","손발피부염"
"797","연속말단피부염"
"798","창자병증말단피부염"
"799","지속말단피부염"
"800","말단피부증"
"801","말단통증"
"802","말단홍반"
"803","말단홍색각피증"
"804","말단감각과민"
"805","말단통증"
"806","얼굴말단뼈발생이상"
"807","팔다리인식"
"808","찬손발"
"809","말단냉각"
"810","말단각화탄력섬유증"
"811","말단각화증"
"812","말단비대거인"
"813","말단비대"
"814","팔다리통증"
"815","말단발육과다"
"816","봉우리끝"
"817","견봉단"
"818","봉우리그물"
"819","견봉망"
"820","어깨봉우리반사"
"821","견봉반사"
"822","말단왜소"
"823","봉우리목피판"
"824","견봉경피판"
"825","봉우리빗장관절"
"826","견봉쇄골관절"
"827","봉우리빗장인대"
"828","견봉쇄골인대"
"829","어깨뼈봉우리"
"830","견봉"
"831","어깨뼈봉우리절제"
"832","견봉절제"
"833","어깨뼈봉우리성형"
"834","견봉성형"
"835","말단신경병"
"836","말단신경증"
"837","말단마비"
"838","말단감각이상"
"839","말단병"
"840","꼭지방향"
"841","정점시각"
"842","고소공포"
"843","말단색소침착"
"844","말단피부경화"
"845","말단경화"
"846","아크로신"
"847","첨단체모자"
"848","첨단체잔섬유"
"849","첨단체미세섬유"
"850","첨단체과립"
"851","첨단체막"
"852","첨단체"
"853","첨단체반응"
"854","말단뼈용해"
"855","말단골용해"
"856","가락끝붙음증"
"857","말단합지증"
"858","표피내땀샘관모반"
"859","표피내한선관모반"
"860","무맥박"
"861","약한맥박"
"862","무맥박"
"863","약한맥박"
"864","말단영양통증"
"865","아크릴수지"
"866","아크릴수지시멘트"
"867","아크릴수지재킷관"
"868","아크릴수지계속치"
"869","행위"
"870","법"
"871","부신겉질자극호르몬"
"872","부신피질자극호르몬"
"873","액틴"
"874","가는근육미세섬유"
"875","가는근육잔섬유"
"876","액틴필라멘트"
"877","작용"
"878","광선"
"879","화학작용"
"880","광선입술염"
"881","광선피부염"
"882","광선탄력섬유증"
"883","광선육아종"
"884","광선각막염"
"885","광선각막병"
"886","광화학각막병"
"887","광선각화증"
"888","광선편평태선"
"889","광선편평돋음주름"
"890","광선땀구멍각화증"
"891","광선가려움발진"
"892","화학작용광선"
"893","광선유사그물증"
"894","광선망막염"
"895","광화학망막염"
"896","악티노바실루스증"
"897","비저균"
"898","악티노바실루스말레이"
"899","광선피부염"
"900","광선피부증"
"901","악티노마두라"
"902","바퀴살균"
"903","방선균"
"904","바퀴살균종"
"905","방선균종"
"906","악티노마이신"
"907","바퀴살균증"
"908","방선균증"
"909","작용"
"910","활동"
"911","활동전류"
"912","활동전위"
"913","활동떨림"
"914","활성화흡착"
"915","활성숯"
"916","활성탄"
"917","활성혈액응고시간"
"918","활성화복합"
"919","활성화복합물"
"920","활성화부분트롬보플라스틴시간"
"921","활성해감모래법"
"922","활성오니법"
"923","활성해감모래통"
"924","활성오니조"
"925","활성화"
"926","활성화분석"
"927","방사화분석"
"928","활성화에너지"
"929","활성인자"
"930","개방관문"
"931","활성화과정"
"932","활성제"
"933","턱교정장치"
"934","활성제반응"
"935","능동"
"936","적극"
"937","활성"
"938","활성숯"
"939","활성탄"
"940","활성전극"
"941","능동운동"
"942","능동경사차폐"
"943","능동충혈"
"944","적극상상"
"945","적극명상"
"946","능동면역"
"947","능동면역화"
"948","적극함입양식"
"949","활성골수"
"950","활성물질"
"951","활성재"
"952","능동운동"
"953","적극거부증"
"954","활동산소"
"955","활성산소"
"956","활성기"
"957","활성속임약"
"958","활동의지"
"959","능동의지"
"960","능동차폐"
"961","능동보정"
"962","활성부위"
"963","능동운반"
"964","적극치료"
"965","활동결핵"
"966","액티빈"
"967","활성도"
"968","활동"
"969","활성"
"970","능"
"971","액토미오신"
"972","실제사망률"
"973","보험통계법"
"974","관침지혈법"
"975","시력"
"976","명료도"
"977","정밀도"
"978","청력계"
"979","뾰족사마귀"
"980","경혈"
"981","지압"
"982","침술"
"983","경혈점"
"984","전기침절개"
"985","전기침"
"986","급성"
"987","급성복증"
"988","급성무결석쓸개"
"989","주머니"
"990","염"
"991","급성무결석담낭염"
"992","급성충수염"
"993","급성막창자꼬리염"
"994","급성뇌증후군"
"995","급성카타르후두염"
"996","급성쓸개"
"997","주머니"
"998","염"
"999","급성담낭염"
"1000","급성혼돈상태"
"1001","급성망상정신병"
"1002","급성파종뇌염"
"1003","급성파종뇌척수염"
"1004","급성후두개염"
"1005","급성노출"
"1006","급성전격수막알균혈증"
"1007","급성용혈성수혈반응"
"1008","급성간염"
"1009","급성특발여러신경염"
"1010","급성특발다발신경염"
"1011","급성간헐포르피린증"
"1012","급성허혈위팔신경병"
"1013","급성허혈상완신경병"
"1014","급성태선모양잔비늘증"
"1015","급성림프구백혈병"
"1016","급성골수세포백혈병"
"1017","급성괴사출혈뇌병"
"1018","급성괴사망막염"
"1019","급성괴사궤양잇몸염"
"1020","급성괴사궤양치은염"
"1021","급성콩팥염"
"1022","급성신장염"
"1023","급성폐쇄세기관지염"
"1024","급성이자염"
"1025","급성췌장염"
"1026","급성기반응물질"
"1027","급성기반응"
"1028","급성기혈청"
"1029","급성폐렴"
"1030","급성후신경절염"
"1031","급성전골수세포백혈병"
"1032","급성풋골수세포백혈병"
"1033","급성고름코곁굴염"
"1034","급성화농부비동염"
"1035","급성방사선병"
"1036","급성방사선증후군"
"1037","급성콩팥기능상실"
"1038","급성신부전"
"1039","급성호흡곤란증후군"
"1040","급성상황스트레스반응"
"1041","급성연축후두염"
"1042","급성편도염"
"1043","급성횡단척수염"
"1044","급성가로방향척수염"
"1045","급성결핵"
"1046","급성요세관괴사"
"1047","급성미분화백혈병"
"1048","급성소변정체"
"1049","급성요정체"
"1050","청색맹"
"1051","무고리화합물"
"1052","아실분해효소"
"1053","아실화"
"1054","아실전이효소"
"1055","무방광증"
"1056","가락없음"
"1057","아담의사과"
"1058","후두융기"
"1059","사기질종"
"1060","적응성"
"1061","순응성"
"1062","적응교합기"
"1063","적응"
"1064","순응"
"1065","연결기"
"1066","유도관"
"1067","적응기"
"1068","적응행동척도"
"1069","적응성격"
"1070","적응효소"
"1071","적응기전"
"1072","암순응측정계"
"1073","암순응측정"
"1074","연결기"
"1075","유도관"
"1076","적응기"
"1077","탐닉자"
"1078","중독자"
"1079","상습성중독"
"1080","탐닉"
"1081","중독학"
"1082","애디슨병"
"1083","첨가화합물"
"1084","부가중합체"
"1085","부가반응"
"1086","부가작용"
"1087","부가효과"
"1088","상가유전자"
"1089","상가작용"
"1090","덧셈모델"
"1091","모으다"
"1092","내전하다"
"1093","부가물"
"1094","모음"
"1095","내전"
"1096","모음근굴"
"1097","내전근관"
"1098","모음근구멍"
"1099","긴모음근"
"1100","장수내전근"
"1101","모음근반사"
"1102","내전근반사"
"1103","델타신경섬유"
"1104","샘적출"
"1105","선적출"
"1106","림프절비대"
"1107","샘비대"
"1108","아데닌"
"1109","샘염"
"1110","선염"
"1111","샘가시세포종"
"1112","선극세포종"
"1113","샘사기질종"
"1114","아데노관련위성바이러스"
"1115","아데노관련바이러스"
"1116","샘암종"
"1117","선암종"
"1118","샘낭성"
"1119","선낭성"
"1120","샘낭암종"
"1121","선낭암종"
"1122","샘낭종"
"1123","선낭종"
"1124","샘섬유종"
"1125","선섬유종"
"1126","샘뇌하수체절제"
"1127","선뇌하수체절제"
"1128","샘뇌하수체"
"1129","선뇌하수체"
"1130","아데노이드퀴레트"
"1131","샘낭암종"
"1132","선낭암종"
"1133","아데노이드얼굴"
"1134","아데노이드덩이"
"1135","아데노이드증식"
"1136","아데노이드절제"
"1137","아데노이드염"
"1138","샘지방종"
"1139","선지방종"
"1140","샘림프종"
"1141","선림프종"
"1142","샘종"
"1143","선종"
"1144","피지선종"
"1145","피부기름샘종"
"1146","샘종암종연쇄"
"1147","선종암종연쇄"
"1148","샘종모양"
"1149","선종모양"
"1150","샘종모양치원성종양"
"1151","샘종모양종양"
"1152","샘종절제칼"
"1153","선종절제도"
"1154","샘종증"
"1155","샘종성갑상샘종"
"1156","샘종과다형성"
"1157","샘종폴립"
"1158","샘근상피종"
"1159","샘근종"
"1160","선근종"
"1161","샘근육증"
"1162","선근증"
"1163","자궁샘근육증"
"1164","자궁선근증"
"1165","샘병"
"1166","선병"
"1167","샘인두염"
"1168","아데노이드인두염"
"1169","샘육종"
"1170","선육종"
"1171","아데노신"
"1172","아데노신탈아미노효소"
"1173","샘증"
"1174","선증"
"1175","아데노이드절제칼"
"1176","아데노이드편도절제"
"1177","아데노바이러스"
"1178","아데닐사이클라아제"
"1179","아데닐산키나아제"
"1180","아데닐산"
"1181","적절도"
"1182","적합자극"
"1183","항이뇨호르몬"
"1184","부착"
"1185","유착"
"1186","부착단백질"
"1187","유착백내장"
"1188","부착작은이"
"1189","부착상아질석"
"1190","유착각막백반"
"1191","부착태반"
"1192","부착소"
"1193","유착"
"1194","부착"
"1195","붙음"
"1196","부착분자"
"1197","유착절제"
"1198","유착"
"1199","접착제"
"1200","반창고"
"1201","유착거미막염"
"1202","유착지주막염"
"1203","유착관절낭염"
"1204","접착성금"
"1205","유착세로칸심장막염"
"1206","유착종격심낭염"
"1207","유착성비늘"
"1208","접착띠"
"1209","반창고"
"1210","부착성"
"1211","유착성"
"1212","연속반복운동불능"
"1213","땀없음증"
"1214","거대후막포자진균증"
"1215","거대포자진균증"
"1216","거대후막포자"
"1217","거대포자"
"1218","에이디동공"
"1219","지방조직절제"
"1220","지방탈출"
"1221","시체밀랍"
"1222","시랍형성"
"1223","지방세포"
"1224","지방생성"
"1225","비만"
"1226","지방분해"
"1227","지방용해"
"1228","신생아피하지방괴사"
"1229","신생아피부밑지방괴사"
"1230","지방껍질"
"1231","지방피막"
"1232","지방조직"
"1233","지방증"
"1234","비만증"
"1235","통증지방증"
"1236","지방증"
"1237","비만증"
"1238","지방증생식기퇴행위축"
"1239","지방뇨"
"1240","무갈증"
"1241","목마름없음증"
"1242","어귀"
"1243","구멍"
"1244","입구"
"1245","보조약"
"1246","보조영상기법"
"1247","조절교합기"
"1248","가변격판"
"1249","조정봉합"
"1250","조정사망률"
"1251","조정기"
"1252","조정체"
"1253","조절"
"1254","조정"
"1255","적응"
"1256","보정"
"1257","적응장애"
"1258","적응반응"
"1259","보강제"
"1260","보조제"
"1261","애주번트"
"1262","애쥬번트관절염"
"1263","보조화학요법"
"1264","보조요법"
"1265","덧귀밑샘"
"1266","부이하선"
"1267","투약"
"1268","투여"
"1269","행정"
"1270","행정"
"1271","관리자"
"1272","행정가"
"1273","경영자"
"1274","입원"
"1275","혼합물"
"1276","신경쪽"
"1277","향신경"
"1278","부속기관"
"1279","부속기"
"1280","자궁부속기"
"1281","부속기관암종"
"1282","자궁부속기전이"
"1283","부속기관모반"
"1284","자궁부속기절제"
"1285","자궁부속기염"
"1286","자궁부속기고정"
"1287","부속기절개"
"1288","청소년기"
"1289","청소년심리"
"1290","청소년심리학"
"1291","청소년기"
"1292","청소년"
"1293","채용"
"1294","차용"
"1295","입양"
"1296","채용현상"
"1297","차용면역"
"1298","입양면역"
"1299","차용면역요법"
"1300","입양면역요법"
"1301","입양면역허용"
"1302","입양전달"
"1303","부신"
"1304","부신샘종"
"1305","부신된출혈"
"1306","부신겉질"
"1307","부신피질"
"1308","부신겉질자극호르몬"
"1309","부신피질자극호르몬"
"1310","부신위기"
"1311","부신성여성화"
"1312","부신성여성화"
"1313","부신"
"1314","콩팥위샘"
"1315","부신성고혈압"
"1316","부신속질"
"1317","부신수질"
"1318","부신스테로이드"
"1319","부신성남성화"
"1320","부신절제"
"1321","아드레날린"
"1322","아드레날린반전"
"1323","부신증"
"1324","부신염"
"1325","성증발생"
"1326","아드레날린"
"1327","아드레날린성약"
"1328","아드레날린대항제"
"1329","아드레날린길항제"
"1330","아드레날린차단제"
"1331","아드레날린차단제"
"1332","아드레날린작용약"
"1333","아드레날린섬유"
