"","x"
"654","방사화분석"
"655","활성화에너지"
"656","활성인자"
"657","개방관문"
"658","활성화과정"
"659","활성제"
"660","턱교정장치"
"661","활성제반응"
"662","능동"
"663","적극"
"664","활성"
"665","활성숯"
"666","활성탄"
"667","활성전극"
"668","능동운동"
"669","능동경사차폐"
"670","능동충혈"
"671","적극상상"
"672","적극명상"
"673","능동면역"
"674","능동면역화"
"675","적극함입양식"
"676","활성골수"
"677","활성물질"
"678","활성재"
"679","능동운동"
"680","적극거부증"
"681","활동산소"
"682","활성산소"
"683","활성기"
"684","활성속임약"
"685","활동의지"
"686","능동의지"
"687","능동차폐"
"688","능동보정"
"689","활성부위"
"690","능동운반"
"691","적극치료"
"692","활동결핵"
"693","액티빈"
"694","활성도"
"695","활동"
"696","활성"
"697","능"
"698","액토미오신"
"699","실제사망률"
"700","보험통계법"
"701","시력"
"702","명료도"
"703","정밀도"
"704","청력계"
"705","뾰족사마귀"
"706","경혈"
"707","침술"
"708","경혈점"
"709","전기침절개"
"710","전기침"
"711","급성"
"712","급성복증"
"713","급성무결석쓸개"
"714","주머니"
"715","염"
"716","급성무결석담낭염"
"717","급성충수염"
"718","급성막창자꼬리염"
"719","급성뇌증후군"
"720","급성카타르후두염"
"721","급성쓸개"
"722","주머니"
"723","염"
"724","급성담낭염"
"725","급성혼돈상태"
"726","급성망상정신병"
"727","급성파종뇌염"
"728","급성파종뇌척수염"
"729","급성후두개염"
"730","급성노출"
"731","급성전격수막알균혈증"
"732","급성용혈성수혈반응"
"733","급성간염"
"734","급성특발여러신경염"
"735","급성특발다발신경염"
"736","급성간헐포르피린증"
"737","급성허혈위팔신경병"
"738","급성허혈상완신경병"
"739","급성태선모양잔비늘증"
"740","급성림프구백혈병"
"741","급성골수세포백혈병"
"742","급성괴사출혈뇌병"
"743","급성괴사망막염"
"744","급성괴사궤양잇몸염"
"745","급성괴사궤양치은염"
"746","급성콩팥염"
"747","급성신장염"
"748","급성폐쇄세기관지염"
"749","급성이자염"
"750","급성췌장염"
"751","급성기반응물질"
"752","급성기반응"
"753","급성기혈청"
"754","급성폐렴"
"755","급성후신경절염"
"756","급성전골수세포백혈병"
"757","급성풋골수세포백혈병"
"758","급성고름코곁굴염"
"759","급성화농부비동염"
"760","급성방사선병"
"761","급성방사선증후군"
"762","급성콩팥기능상실"
"763","급성신부전"
"764","급성호흡곤란증후군"
"765","급성상황스트레스반응"
"766","급성연축후두염"
"767","급성편도염"
"768","급성횡단척수염"
"769","급성가로방향척수염"
"770","급성결핵"
"771","급성요세관괴사"
"772","급성미분화백혈병"
"773","급성소변정체"
"774","급성요정체"
"775","아실화"
"776","아실전이효소"
"777","무방광증"
"778","가락없음"
"779","사기질종"
"780","적응성"
"781","순응성"
"782","적응교합기"
"783","적응"
"784","순응"
"785","연결기"
"786","유도관"
"787","적응기"
"788","적응행동척도"
"789","적응성격"
"790","적응효소"
"791","적응기전"
"792","암순응측정계"
"793","암순응측정"
"794","연결기"
"795","유도관"
"796","적응기"
"797","탐닉자"
"798","중독자"
"799","상습성중독"
"800","탐닉"
"801","중독학"
"802","첨가화합물"
"803","부가중합체"
"804","부가반응"
"805","부가작용"
"806","부가효과"
"807","상가유전자"
"808","상가작용"
"809","덧셈모델"
"810","모으다"
"811","내전하다"
"812","부가물"
"813","모음"
"814","내전"
"815","모음근굴"
"816","내전근관"
"817","모음근구멍"
"818","긴모음근"
"819","장수내전근"
"820","모음근반사"
"821","내전근반사"
"822","델타신경섬유"
"823","샘적출"
"824","선적출"
"825","샘염"
"826","선염"
"827","샘가시세포종"
"828","선극세포종"
"829","샘사기질종"
"830","아데노관련위성바이러스"
"831","아데노관련바이러스"
"832","샘낭성"
"833","선낭성"
"834","샘낭암종"
"835","선낭암종"
"836","샘낭종"
"837","선낭종"
"838","샘뇌하수체절제"
"839","선뇌하수체절제"
"840","아데노이드퀴레트"
"841","샘낭암종"
"842","선낭암종"
"843","아데노이드증식"
"844","아데노이드절제"
"845","아데노이드염"
"846","샘종모양"
"847","선종모양"
"848","샘종모양치원성종양"
"849","샘종모양종양"
"850","샘종절제칼"
"851","선종절제도"
"852","샘종증"
"853","샘종성갑상샘종"
"854","샘종과다형성"
"855","샘종폴립"
"856","샘근상피종"
"857","자궁샘근육증"
"858","자궁선근증"
"859","샘병"
"860","선병"
"861","샘인두염"
"862","아데노이드인두염"
"863","아데노이드절제칼"
"864","아데노이드편도절제"
"865","아데닐산키나아제"
"866","적합자극"
"867","부착단백질"
"868","유착백내장"
"869","부착작은이"
"870","부착상아질석"
"871","유착각막백반"
"872","부착태반"
"873","유착절제"
"874","유착거미막염"
"875","유착지주막염"
"876","유착관절낭염"
"877","유착세로칸심장막염"
"878","유착종격심낭염"
"879","접착띠"
"880","반창고"
"881","지방조직절제"
"882","시랍형성"
"883","지방세포"
"884","신생아피하지방괴사"
"885","신생아피부밑지방괴사"
"886","지방조직"
"887","지방증"
"888","비만증"
"889","지방증생식기퇴행위축"
"890","어귀"
"891","구멍"
"892","입구"
"893","보조약"
"894","보조영상기법"
"895","조절교합기"
"896","가변격판"
"897","조정봉합"
"898","조정사망률"
"899","조정기"
"900","조정체"
"901","조절"
"902","조정"
"903","적응"
"904","보정"
"905","적응장애"
"906","적응반응"
"907","보강제"
"908","보조제"
"909","애주번트"
"910","애쥬번트관절염"
"911","보조화학요법"
"912","보조요법"
"913","투약"
"914","투여"
"915","행정"
"916","행정"
"917","관리자"
"918","행정가"
"919","경영자"
"920","혼합물"
"921","자궁부속기전이"
"922","자궁부속기절제"
"923","자궁부속기염"
"924","부속기절개"
"925","청소년기"
"926","청소년"
"927","채용"
"928","차용"
"929","입양"
"930","채용현상"
"931","차용면역"
"932","입양면역"
"933","차용면역요법"
"934","입양면역요법"
"935","입양면역허용"
"936","입양전달"
"937","부신겉질"
"938","부신피질"
"939","부신겉질자극호르몬"
"940","부신피질자극호르몬"
"941","부신성여성화"
"942","부신성고혈압"
"943","부신스테로이드"
"944","부신절제"
"945","부신염"
"946","아드레날린대항제"
"947","아드레날린길항제"
"948","아드레날린차단제"
"949","아드레날린수용체"
"950","아드레날린수용체"
"951","부신겉질샘암종"
"952","부신피질선암종"
"953","부신겉질호르몬"
"954","부신피질호르몬"
"955","부신겉질과다형성"
"956","부신피질증식"
"957","부신겉질부전"
"958","부신피질부전"
"959","부신겉질스테로이드"
"960","부신피질스테로이드"
"961","부신피질자극호르몬"
"962","부신겉질자극호르몬"
"963","부신생식기증후군"
"964","부신백질형성장애"
"965","아드레날린유사작용"
"966","아드레날린작용약"
"967","부신척수신경병"
"968","아드레날린수용체"
"969","흡착물질"
"970","흡착제"
"971","흡착"
"972","흡착능"
"973","흡착화합물"
"974","흡착시험"
"975","부착검사"
"976","성인병"
"977","성인용량"
"978","성인호흡곤란증후군"
"979","성충기"
"980","성인"
"981","세포백혈병"
"982","림프종"
"983","불량식품"
"984","섞음질"
"985","불순품"
"986","성인기"
"987","성인발병비만"
"988","상급심장소생술"
"989","전문심장소생술"
"990","상급소아소생술"
"991","전문소아소생술"
"992","상급외상소생술"
"993","전문외상소생술"
"994","전진술"
"995","앞옮김술"
"996","앞옮김피판"
"997","전진피판"
"998","앞옮김돌림피판"
"999","전진회전피판"
"1000","바깥막"
"1001","외막"
"1002","외진피"
"1003","바깥막주머니"
"1004","외막윤활낭"
"1005","우발상아질"
"1006","외래상아질"
"1007","비정상음"
"1008","유해작용"
"1009","약물유해반응"
"1010","유해효과"
"1011","유해반응"
"1012","토고숲모기"
"1013","환기"
"1014","통기"
"1015","기포목욕"
"1016","통풍기"
"1017","공기감염"
"1018","흡입감염"
"1019","기화"
"1020","에어로박틴"
"1021","산소균"
"1022","산소성수축"
"1023","유산소배양"
"1024","산소그람음성막대균"
"1025","유산소균감염"
"1026","호기균감염"
"1027","산소대사"
"1028","산소성반응"
"1029","산소호흡"
"1030","호흡소화관"
"1031","항공치통"
"1032","위내공기고임"
"1033","흡입결핵"
"1034","물공기요법"
"1035","기복"
"1036","공기배증"
"1037","기압요법"
"1038","항공부비동염"
"1039","항공굴염"
"1040","분무감염"
"1041","연무질전파"
"1042","에어로졸전파"
"1043","에어로졸화"
"1044","에어로졸적용"
"1045","대기요법"
"1046","공기요법"
"1047","열기요법"
"1048","항공중이염"
"1049","산소내성"
"1050","정동"
"1051","정동갈망"
"1052","감정"
"1053","정동"
"1054","양가정동"
"1055","정동접촉"
"1056","정동장애"
"1057","정동표현"
"1058","정동정신병"
"1059","정동성"
"1060","정감성"
"1061","들"
"1062","구심"
"1063","수입"
"1064","들세동맥"
"1065","수입세동맥"
"1066","들관"
"1067","수입관"
"1068","들신경섬유"
"1069","구심신경섬유"
"1070","들토리세동맥"
"1071","수입사구체세동맥"
"1072","들신경자극"
"1073","구심자극"
"1074","들신경억제"
"1075","구심억제"
"1076","들고리"
"1077","구심고리"
"1078","들창자증후군"
"1079","들림프관"
"1080","수입림프관"
"1081","들신경"
"1082","구심신경"
"1083","들신경섬유"
"1084","구심신경섬유"
"1085","들신경동공결손"
"1086","구심신경동공결손"
"1087","협력병원"
"1088","자매병원"
"1089","친화력"
"1090","친화성"
"1091","친화크로마토그래피"
"1092","친화계수"
"1093","친화상수"
"1094","아플라톡신"
"1095","후산"
"1096","태반"
"1097","후치료"
"1098","후탈분극"
"1099","후방전"
"1100","잔류저체온"
"1101","구조후저체온"
"1102","후하강"
"1103","잔상"
"1104","잔상검사"
"1105","후부하"
"1106","후부하장치"
"1107","후장진법"
"1108","후진통"
"1109","후전위"
"1110","뒷맛"
"1111","잔미"
"1112","젖마름증"
"1113","우무배양"
"1114","우무배지"
"1115","우무확산법"
"1116","우무겔침강소억제검사"
"1117","우무평판"
"1118","우무경사면"
"1119","우무겔전기이동"
"1120","무위"
"1121","소화관없는"
"1122","나이감정"
"1123","정년"
"1124","연령표준화"
"1125","연령부양비"
"1126","생식기관없음증"
"1127","무생식기증"
"1128","물질"
"1129","인자"
"1130","약"
"1131","제"
"1132","연령기간코호트분석"
"1133","나이관련인지저하"
"1134","나이관련변성"
"1135","노년기변성"
"1136","연령별사망률"
"1137","연령별생식률"
"1138","연령별비율"
"1139","응집성"
"1140","응집촉진"
"1141","응집제"
"1142","응집능"
"1143","응집"
"1144","응집반응"
"1145","응집검사"
"1146","응집소"
"1147","응집원"
"1148","응집친화성"
"1149","무리림프소절"
"1150","집합림프소절"
"1151","무리림프소절"
"1152","응집"
"1153","응집측정기"
"1154","공격적인격"
"1155","초조우울증"
"1156","초조"
"1157","휘젓개"
"1158","혼합기"
"1159","속기증"
"1160","속어증"
"1161","삼킴불능"
"1162","턱없음"
"1163","무악증"
"1164","원인불명골수화생"
"1165","사망전백혈구증가"
"1166","사망전혈전증"
"1167","작용제"
"1168","작용근"
"1169","문법상실"
"1170","무과립겉질"
"1171","무과립피질"
"1172","무과립세포질그물"
"1173","무과립세포질세망"
"1174","무과립백혈구"
"1175","무과립구"
"1176","무과립구증"
"1177","무중력"
"1178","에이즈치매복합"
"1179","괴로움"
"1180","병"
"1181","에어컨폐"
"1182","에어컨허파"
"1183","공기전도"
"1184","공기전도청력검사"
"1185","공기전도청력곡선"
"1186","공기전도듣기"
"1187","공기전도청력"
"1188","공기전도검사"
"1189","공기주입방광경검사"
"1190","공기주입방광보개검사"
"1191","공기유입률"
"1192","배기"
"1193","공로후송"
"1194","통기법"
"1195","공중의료수송"
"1196","항공의료수송체계"
"1197","대기감시"
"1198","대기오염물"
"1199","대기오염물질"
"1200","대기오염"
"1201","대기오염관리"
"1202","대기오염지수"
"1203","대기오염률"
"1204","공기압박주조기"
"1205","공기주입검사"
"1206","공기걸림"
"1207","공기폭압손상"
"1208","공기팽창손상"
"1209","공기매개오염물"
"1210","부유먼지"
"1211","공기매개감염"
"1212","항공기사고"
"1213","항공기소음"
"1214","비행기형덧대"
"1215","비행기형부목"
"1216","기도전도도"
"1217","기도관리"
"1218","기도폐쇄"
"1219","기도압해제환기"
"1220","기도저항"
"1221","좌불안석"
"1222","운동불능행위상실"
"1223","운동불능실행증"
"1224","무운동뇌전증"
"1225","무운동간질"
"1226","무운동함구증"
"1227","무운동발작"
"1228","알라닌아미노전달효소"
"1229","알라닌아미노전달효소"
"1230","콧방울연골"
"1231","비익연골"
"1232","날개인대"
"1233","익상인대"
"1234","날개판"
"1235","알림반응"
"1236","경보반응"
"1237","작은마마"
"1238","백색안저"
"1239","백색눈바닥"
"1240","올브라이트증후군"
"1241","백색막절개"
"1242","백색막염"
"1243","알부민뇌척수액"
"1244","혈청비"
"1245","알부민글로불린비"
"1246","알부민세포해리"
"1247","알캅톤뇨"
"1248","알코올발효"
"1249","알코올홍조반응"
"1250","알코올중독"
"1251","알코올금단섬망"
"1252","알코올소뇌변성"
"1253","알코올간염"
"1254","알코올못견딤"
"1255","알코올중독섬망"
"1256","알코올여러신경염"
"1257","알코올다발신경염"
"1258","알코올화"
"1259","알닥톤"
"1260","알데히드환원효소"
"1261","알도스테론"
"1262","알도스테론이탈"
"1263","알도스테론증"
"1264","미량난황난자"
"1265","각성반응"
"1266","각성도"
"1267","각성수준"
"1268","통증계"
"1269","통각인식"
"1270","통증계"
"1271","사후체온하강"
"1272","알고리듬"
"1273","연산법"
"1274","둘러겹침허상"
"1275","멀리함"
"1276","소외"
"1277","정렬"
"1278","중심맞추기"
"1279","조준지시계"
"1280","중심맞춤지시계"
"1281","금식"
"1282","단식"
"1283","식사당뇨"
"1284","식사저혈당"
"1285","식사비만"
"1286","소화계통"
"1287","소화계"
"1288","식사치료학"
"1289","소화관"
"1290","영양"
"1291","영양법"
"1292","식사요법"
"1293","지방족아미노산"
"1294","지방족화합물"
"1295","지방족탄화수소"
"1296","지방족계열"
"1297","일정부분"
"1298","부분표본"
"1299","알리코트"
"1300","알칼리변성법"
"1301","알칼리변성검사"
"1302","알칼리염"
"1303","알칼리측정기"
"1304","알칼리측정법"
"1305","알칼리중독"
"1306","알칼리인산분해효소"
"1307","알칼리반응"
"1308","알칼리역류위염"
"1309","알칼리용액"
"1310","알칼리도"
"1311","알칼리요법"
"1312","알칼리화"
"1313","알칼로이드시약"
"1314","알칼리정량법"
"1315","알칼리측정"
"1316","알캅톤"
