"","x"
"204","접촉면"
"205","인접면"
"206","인접면우식"
"207","접근운동"
"208","접근봉합"
"209","실행증"
"210","행위상실증"
"211","운동불능행위상실"
"212","운동불능실행증"
"213","주의산만"
"214","열없음"
"215","무발열"
"216","방수유입현상"
"217","원시겉질"
"218","원시피질"
"219","원시겉질"
"220","원시피질"
"221","무반사"
"222","무반사방광"
"223","삼산화비소"
"224","동맥혈산소포화도"
"225","동맥혈산소분압"
"226","동맥파열"
"227","선천다발관절굽음증"
"228","노년엉덩관절변형증"
"229","관절건조"
"230","관절면병터제거"
"231","관절면소파술"
"232","모뿔연골끝"
"233","모뿔연골고정"
"234","무성세포"
"235","성기발육불완전난쟁이"
"236","무성세대"
"237","무성생식"
"238","무성생식홀씨"
"239","무성생식포자"
"240","무성"
"241","무성화"
"242","질식"
"243","석탄가스질식"
"244","자궁외질식"
"245","신생아질식"
"246","질식일사병"
"247","질식가스"
"248","질식"
"249","보조운동"
"250","연합겉질"
"251","연합피질"
"252","자세고정못함"
"253","자세고정불능"
"254","난시축"
"255","발생순서이탈"
"256","불안해소"
"257","평온"
"258","실조"
"259","모세관확장실조"
"260","실조성조음장애"
"261","흔들걸음"
"262","실조보행"
"263","실조성반신불완전마비"
"264","실조성눈떨림"
"265","운동실조눈떨림"
"266","실조성하반신마비"
"267","조화운동불능하반신마비"
"268","고리중쇠"
"269","대기저산소증"
"270","무독"
"271","심방주기외수축"
"272","심방기외수축"
"273","심방점액종"
"274","방실주기외수축"
"275","방실기외수축"
"276","비정형복합자궁내막증식"
"277","비정형섬유황색종"
"278","청각눈운동반사"
"279","청각겉질"
"280","청각피질"
"281","청각눈꺼풀반사"
"282","청각안검반사"
"283","아우어바흐신경얼기"
"284","귓바퀴반사"
"285","이개반사"
"286","심방귀"
"287","귓바퀴눈꺼풀반사"
"288","이개안검반사"
"289","귓바퀴압력반사"
"290","이개압력반사"
"291","자가중독"
"292","외부형자동세동제거기"
"293","자율신경반사항진"
"294","자율신경얼기"
"295","자율반사"
"296","자가산화"
"297","자가정자독소"
"298","자가독혈증"
"299","자가중독"
"300","자가독혈증"
"301","자가산화"
"302","옥사노그래피"
"303","생장학"
"304","보조탄력선"
"305","증대모세포"
"306","영양요구균주"
"307","영양요구생물"
"308","영양요구돌연변이주"
"309","영양요구성"
"310","평균여명"
"311","조류수두"
"312","항공독물학"
"313","무균"
"314","무균배양"
"315","축"
"316","축성"
"317","축방향"
"318","몸통협동운동불능"
"319","축백내장"
"320","축성압박"
"321","축흐름"
"322","축류"
"323","축성전위"
"324","축삭"
"325","축잔섬유"
"326","축사"
"327","축피판"
"328","축류"
"329","축흐름"
"330","체축기울기"
"331","체축경사"
"332","축성원시"
"333","축조명"
"334","가로영상"
"335","축면영상"
"336","축광"
"337","축성근시"
"338","축면"
"339","축방사선촬영"
"340","축비"
"341","축방향해상력"
"342","축스캔"
"343","몸통뼈대"
"344","축골격"
"345","축벡터"
"346","축영상"
"347","겨드랑"
"348","겨드랑이"
"349","겨드랑"
"350","겨드랑접근법"
"351","겨드랑동맥"
"352","액와동맥"
"353","겨드랑착색땀"
"354","겨드랑목발"
"355","겨드랑근막"
"356","액와근막"
"357","겨드랑주름"
"358","겨드랑땀과다증"
"359","겨드랑선"
"360","액와선"
"361","겨드랑림프절"
"362","액와림프절"
"363","겨드랑신경"
"364","액와신경"
"365","젖샘가쪽돌기"
"366","겨드랑체온"
"367","액와체온"
"368","겨드랑정맥"
"369","액와정맥"
"370","겨드랑두넙다리동맥우회술"
"371","액와동맥양측대퇴동맥우회술"
"372","축면볼혀쪽평면"
"373","축면원심"
"374","축면원심교합"
"375","축면잇몸면"
"376","축면입술"
"377","축면혀"
"378","축면혀면교합"
"379","축"
"380","중쇠뼈"
"381","축추"
"382","축편위"
"383","축회전"
"384","축이동"
"385","축당김"
"386","축견인"
"387","축맞춤집게"
"388","응축겸자"
"389","축삭축삭시냅스"
"390","축삭축삭연접"
"391","축삭수상돌기시냅스"
"392","축삭가지돌기연접"
"393","축삭집"
"394","축삭용해"
"395","광축측정계"
"396","축삭"
"397","축삭차단제"
"398","축삭둔덕"
"399","축삭반응"
"400","축삭반사"
"401","축삭종말"
"402","축삭변성"
"403","축삭운반"
"404","축삭염주"
"405","염색체실"
"406","염색사"
"407","축미세관"
"408","축삭병"
"409","축삭절단"
"410","축삭형질"
"411","축삭형질흐름"
"412","축족"
"413","축다리"
"414","축삭세포체시냅스"
"415","축삭세포체연접"
"416","축주"
"417","축삭절단"
"418","공비혼합물"
"419","바빈스키반사"
"420","세균독성자궁내막염"
"421","큰공명음"
"422","압력반사"
"423","압반사"
"424","바닥복합층"
"425","염기과잉"
"426","염기교환"
"427","바닥정수리점축"
"428","바닥태반"
"429","기저태반"
"430","뇌바닥정맥얼기"
"431","보크사이트증기병"
"432","보크사이트폐"
"433","보크사이트허파"
"434","아름다움지수"
"435","벤젠헥사클로라이드"
"436","벤조일과산화물"
"437","양귓바퀴축"
"438","쌍축결정"
"439","두갈래근반사"
"440","이두근반사"
"441","양볼록"
"442","양안주시"
"443","두손진찰"
"444","내진"
"445","위아래턱치아이틀돌출"
"446","양악치아치조돌출"
"447","양쪽위턱나옴증"
"448","양악전돌"
"449","두눈공동운동반사"
"450","두눈주시"
"451","양안주시"
"452","생물화학적산소요구량"
"453","생물학적산소요구량"
"454","생물독성학"
"455","양극동축투과열요법"
"456","양성생식"
"457","양성"
"458","방광외번"
"459","방광반사"
"460","눈깜박반사"
"461","청색질식"
"462","신체비만지수"
"463","신체질량지수"
"464","몸바로잡기반사"
"465","정향반사"
"466","음식덩이질식"
"467","뼈바탕질"
"468","골기질"
"469","뼈이상돌출"
"470","붕사"
"471","권투선수치매"
"472","팔신경얼기병"
"473","팔신경얼기"
"474","상완신경총마취"
"475","위팔신경얼기마취"
"476","팔신경얼기차단"
"477","팔신경얼기블록"
"478","위팔노근반사"
"479","상완요골근반사"
"480","부분성장완만"
"481","뇌줄기반사"
"482","뇌간반사"
"483","유방검진"
"484","호흡운동"
"485","볼기분만"
"486","둔위만출"
"487","식중독"
"488","이갈기"
"489","거품산소공급기"
"490","기포형산소공급기"
"491","숨뇌졸중"
"492","연수졸중"
"493","숨뇌실조"
"494","망울해면체근반사"
"495","음경해면체근반사"
"496","망울해면체근반사"
"497","음경해면체근반사"
"498","팽창완하제"
"499","팽창설사제"
"500","분가루스독소"
"501","붕가로독소"
"502","카켁시아"
"503","종말증"
"504","칼슘고정침착"
"505","칼시필락시스"
"506","수산칼슘돌"
"507","칼"
"508","엑스너소체"
"509","발꿈치"
"510","석회"
"511","콩팥잔"
"512","신배"
"513","눈구석고정"
"514","안각고정"
"515","수정체낭절개"
"516","이산화탄소"
"517","이산화탄소산증"
"518","이산화탄소회로"
"519","이산화탄소레이저"
"520","이산화탄소혼수"
"521","이산화탄소중독"
"522","이산화탄소압"
"523","일산화탄소"
"524","일산화탄소중독"
"525","일산화탄소중독"
"526","산소황화카르본"
"527","일산화탄소헤모글로빈"
"528","일산화탄소헤모글로빈혈"
"529","일산화탄소헤모글로빈뇨"
"530","카르복실"
"531","카르복실기"
"532","카르복실라아제"
"533","카르복실화"
"534","카르복실에스테라아제"
"535","카르복실전달효소"
"536","카르복시리아제"
"537","카르복시미오글로빈"
"538","카르복시펩티드분해효소"
"539","일산화탄소황헤모글로빈"
"540","심장흥분성"
"541","심장박출지수"
"542","심장점액종"
"543","심장신경얼기"
"544","심장반사"
"545","분문식도이완"
"546","들문식도풀림"
"547","심장심장막고정"
"548","심장파열"
"549","갑상샘항진성심장병"
"550","갑상선항진성심장병"
"551","심장독성"
"552","심장독성"
"553","카르누아고정액"
"554","목동맥토리반사"
"555","경동맥소체반사"
"556","목동맥신경얼기"
"557","목동맥팽대반사"
"558","경동맥동반사"
"559","연골바탕질"
"560","연골기질"
"561","질병구성"
"562","거세불안"
"563","거세콤플렉스"
"564","고양이눈빛반사"
"565","카타필락시스"
"566","허탈발작"
"567","백내장적출"
"568","카텍시스"
"569","양이온교환"
"570","양이온교환수지"
"571","해면정맥굴신경얼기"
"572","막창자고정"
"573","맹장고정"
"574","세포탁심"
"575","세프트리악손"
"576","복강신경얼기"
"577","세포결합항체"
"578","세포매개세포독성"
"579","세포독성"
"580","중추실조"
"581","중추흥분상태"
"582","중심주시"
"583","중추작용근이완제"
"584","중추작용근육풀림제"
"585","세팔렉신"
"586","머리굽이"
"587","머리굴곡"
"588","머리지수"
"589","신체장축"
"590","상하축"
"591","머리계측"
"592","선사진"
"593","소뇌실조"
"594","소뇌겉질"
"595","소뇌피질"
"596","뇌졸중"
"597","뇌중풍"
"598","대뇌겉질"
"599","대뇌피질"
"600","뇌힘줄황색종증"
"601","목굽이"
"602","경굴곡"
"603","목신경얼기"
"604","목"
"605","자궁목"
"606","자궁경부"
"607","재발굳은궤양"
"608","탈락입술염"
"609","단순입술염"
"610","화학적산소요구량"
"611","화학예방"
"612","화학수용체반사"
"613","화학반사"
"614","화학쏠림물질"
"615","화학물질쏠림성"
"616","화학주성"
"617","화학요법지수"
"618","케노데옥시콜산"
"619","씹기반사"
"620","수두"
"621","소아불안장애"
"622","메닐편모충"
"623","슈아열"
"624","쓸개"
"625","주머니"
"626","고정술"
"627","담낭고정술"
"628","연골점액유사섬유종"
"629","맥락얼기"
"630","염색분체교환"
"631","염색질주성"
"632","염색질쏠림성"
"633","염색체성"
"634","염색체성별"
"635","혈색소독성"
"636","크로낙시"
"637","근육수축전류최소시간"
"638","크로낙시"
"639","근육수축전류최소시간"
"640","만성노출"
"641","암죽가슴"
"642","유미흉"
"643","흉터"
"644","시구아톡신"
"645","섬모체척수반사"
"646","빈대"
"647","빈대"
"648","시프로플록사신"
"649","순환면역복합체"
"650","겨드랑주위"
"651","휘돌이"
"652","회선"
"653","넙다리휘돌이동맥"
"654","넓적다리휘돌이동맥"
"655","대퇴회선동맥"
"656","위팔휘돌이동맥"
"657","상완회선동맥"
"658","엉덩휘돌이동맥"
"659","장골회선동맥"
"660","어깨휘돌이동맥"
"661","견갑회선동맥"
"662","빗장뼈분쇄"
"663","쇄골분쇄"
"664","조발갱년기"
"665","절정"
"666","음핵비대"
"667","총배설강외번"
"668","클론소진"
"669","클론확장"
"670","같은축"
"671","동축"
"672","동축전극"
"673","동축기법"
"674","코카인중독"
"675","꼬리신경얼기"
"676","꼬리뼈"
"677","달팽이동공반사"
"678","와우동공반사"
"679","달팽이등자반사"
"680","와우등자골반사"
"681","코클리오미아호미니보락스"
"682","약전"
"683","처방집"
"684","공존성"
"685","인지유연성"
"686","대장균증독"
"687","집단예방"
"688","잘록창자잘록창자반사"
"689","결장결장반사"
"690","잘록창자고정술"
"691","결장고정술"
"692","잘록창자고정술"
"693","결장고정술"
"694","잘록창자고정연결"
"695","장고정연결"
"696","잘록창자고정술"
"697","결장고정술"
"698","색화소"
"699","질식자궁고정"
"700","질고정"
"701","질직장고정"
"702","질곧창자고정"
"703","질찢김"
"704","질확대경검사"
"705","질건조증"
"706","질마름증"
"707","칼럼추출기법"
"708","두손진찰"
"709","내진"
"710","내원환자지역별구성도"
"711","온쓸개관탐색"
"712","총담관탐색"
"713","보체결합"
"714","보체결합억제검사"
"715","보체결합반응"
"716","보체결합검사"
"717","보체의존세포독성"
"718","보체결합항체"
"719","도움체결합항체"
"720","보체매개세포독성"
"721","복합"
"722","복합체"
"723","콤플렉스"
"724","복합세포"
"725","복합화합물"
"726","복합메아리모양"
"727","복합에코양상"
"728","복잡골절"
"729","복합증식"
"730","복합유전"
"731","복합분자"
"732","복잡치아종"
"733","복합부분발작"
"734","복합위치감각"
"735","복합전위"
"736","복합수용야"
"737","복합부위통증증후군"
"738","복합반복방전"
"739","복잡단순골절"
"740","복합시각분별"
"741","복합화"
"742","복합체형성"
"743","안색"
"744","합성지수"
"745","압축산소"
"746","컴퓨터축단층촬영"
"747","조건반사"
"748","결합"
"749","선천홱보기못함"
"750","선천홱보기실행증"
"751","선천톡소포자충증"
"752","결합축"
"753","켤레축"
"754","결막구석"
"755","결막원개"
"756","결막반사"
"757","코넥신"
"758","공감빛반사"
"759","구성행위상실"
"760","구성실행증"
"761","오염지수"
"762","상황민감"
"763","연속곡선수정체낭원형절개"
"764","반대성별"
"765","반대성"
"766","대조실험"
"767","눈모음과다"
"768","눈모음부족외사시"
"769","폭주부족외사시"
"770","눈모음반사"
"771","볼록"
"772","볼록렌즈"
"773","볼록스캐너"
"774","볼록발바닥"
"775","볼록함"
"776","뇌고랑수막종"
"777","궁륭부수막종"
"778","볼록오목렌즈"
"779","볼록"
"780","협조반사"
"781","배위결합복합체"
"782","욕설행동증"
"783","성대고정"
"784","중심부제거"
"785","핵심제거"
"786","각막꼭지점"
"787","각막정점"
"788","각막반사"
"789","각화지수"
"790","관상동맥반사"
"791","심장동맥반사"
"792","교정감정경험"
"793","피질"
"794","겉질"
"795","겉질행위상실"
"796","피질실행증"
"797","갈비칼인대"
"798","늑검인대"
"799","솜마마"
"800","면화반"
"801","기침반사"
"802","역부착"
"803","역류교환"
"804","반대견인"
"805","맞당김"
"806","연결주기외수축"
"807","우두"
"808","엉덩관절"
"809","고"
"810","관절"
"811","안굽이엉덩관절"
"812","내반고"
"813","큰엉덩관절"
"814","대고"
"815","납작엉덩관절"
"816","편평고"
"817","밖굽이엉덩관절"
"818","외반고"
"819","안굽이엉덩관절"
"820","내반고"
"821","탈구안굽이엉덩관절"
"822","탈구내반고"
"823","엉덩관절"
"824","고관절"
"825","엉덩관절통증"
"826","고관절통증"
"827","엉덩관절병골반"
"828","엉덩관절강직측정기"
"829","고관절강직측정기"
"830","엉덩관절염"
"831","고관절염"
"832","엉덩관절염"
"833","고관절염"
"834","엉덩관절병"
"835","고관절병"
"836","엉덩관절증"
"837","고관절증"
"838","콕시엘라"
"839","콕시엘라부르네티"
"840","엉덩관절염"
"841","고관절염"
"842","일과성고관절염"
"843","엉덩관절통증"
"844","고관절통증"
"845","엉덩넙다리"
"846","고대퇴"
"847","엉덩넓적다리"
"848","엉덩관절절개"
"849","고관절절개"
"850","엉덩관절결핵"
"851","고관절결핵"
"852","콕사키바이러스뇌염"
"853","콕사키바이러스"
"854","뇌반사"
"855","머리얼굴축"
"856","두개안면축"
"857","크레아틴지수"
"858","고환올림근반사"
"859","고환거근반사"
"860","발생기비빔소리"
"861","쇠퇴기비빔소리"
"862","교차주시"
"863","교차이완"
"864","교차모음근반사"
"865","교차내전근반사"
"866","교차신전"
"867","교차폄"
"868","교차폄반사"
"869","교차신전반사"
"870","교차반사"
"871","십자"
"872","냉동적출"
"873","냉동적출기"
"874","냉동유착술"
"875","고환고정"
"876","잠재독성"
"877","입방발가락반사"
"878","입방골족지반사"
"879","집모기"
"880","빨간집모기"
"881","작은빨간집모기"
"882","누적분포지수"
"883","누적고혈당노출"
"884","이완피부증"
"885","시클로헥산"
"886","시클로헥사실라닐"
"887","시클로헥사실라닐기"
"888","시클로헥시미드"
"889","시클로옥시게나아제"
"890","난시축"
"891","원주축"
"892","방광고정"
"893","세포학적고정"
"894","세포질바탕질"
"895","세포질기질"
"896","세포쪽"
"897","세포몸쪽"
"898","세포주성"
"899","세포쏠림성"
"900","세포독성"
"901","세포독성제"
"902","세포독성항체"
"903","세포독성세포"
"904","세포독성세포단백질"
"905","세포독성화학요법"
"906","세포독성약물"
"907","세포독성부종"
"908","세포독성과민성"
"909","세포독성저산소증"
"910","세포독성살해"
"911","세포"
"912","세포독성반응"
"913","세포독성"
"914","세포독소"
"915","눈부심반사"
"916","탈카복시화"
"917","깊은힘줄반사"
"918","심건반사"
"919","데페록사민"
"920","삼킴반사"
"921","연하반사"
"922","지연조건반사"
"923","지연반사"
"924","삼각가락뼈"
"925","삼각지절골"
"926","털집진드기"
"927","치아목"
"928","치경"
"929","발치"
"930","치아이틀복합구조"
"931","탈산화"
"932","탈산소화"
"933","데옥시아데노신"
"934","데옥시콜산"
"935","데옥시코티솔"
"936","데옥시시티딘"
"937","탈산소화"
"938","데옥시구아노신"
"939","탈산소혈색소"
"940","데옥시헤모글로빈"
"941","데옥시리보뉴클레아제"
"942","분해효소"
"943","데옥시리보핵산"
"944","데옥시리보뉴클레오티드"
"945","데옥시티미딘"
"946","우울불안"
"947","감압반사"
"948","피부병예방"
"949","피부병예방"
"950","데스페리옥사민"
"951","자궁원인대고정"
"952","자궁원삭고정"
"953","인대파열"
"954","데옥시리보뉴클레아제"
"955","분해효소"
"956","데옥시리보핵산"
"957","해독"
"958","중독치료"
"959","해독"
"960","중독치료"
"961","배뇨근반사항진"
"962","배뇨근반사"
"963","이차두절"
"964","발달행동곤란"
"965","탈밀랍"
"966","덱사메타손"
"967","오른"
"968","우"
"969","덱스트란"
"970","덱스트란분해효소"
"971","덱스트라노머"
"972","덱스트란수크라아제"
"973","덱스트라아제"
"974","덱스트린"
"975","덱스트리나아제"
"976","덱스트린증"
"977","오른"
"978","우"
"979","덱스트로암페타민"
"980","오른심장증"
"981","우심증"
"982","오른심전도"
"983","우심전도"
"984","우회선"
"985","오른눈밝이"
"986","오른쪽수평운동"
"987","우측수평운동"
"988","우회선"
"989","오른손잡이"
"990","오른발잡이"
"991","오른쪽위치"
"992","우측위치"
"993","우회전"
"994","우선회"
"995","우선성"
"996","포도당"
"997","덱스트로오스"
"998","포도당질소비"
"999","오른쪽에서왼쪽으로"
"1000","오른손쓰는왼손잡이"
"1001","우회선"
"1002","오른쪽보기"
"1003","우측시"
"1004","오른심장증"
"1005","우심증"
"1006","배제진단"
"1007","진단지표"
"1008","디아민산소환원효소"
"1009","디아민옥시하이드라제"
"1010","가로막반사"
"1011","횡격막반사"
"1012","양측실조"
"1013","양쪽조화운동불능"
"1014","디카르복실산"
"1015","촉지검사"
"1016","직장손가락검사"
"1017","손가락반사"
"1018","디기톡신"
"1019","디기톡소오스"
"1020","디곡신"
"1021","디히드록시콜레칼시페롤"
"1022","디히드록시페닐알라닌"
"1023","사이산화요오드"
"1024","디요오드히드록시퀴놀린"
"1025","딜록사니드"
"1026","디메틸술폭시드"
"1027","일산화이질소"
"1028","이산화물"
"1029","다이옥신"
"1030","디프테리아항독소"
"1031","불쾌지수"
"1032","비접합고정"
"1033","질병분류학"
"1034","붕괴불안"
"1035","해독"
"1036","중독치료"
"1037","용해산소"
"1038","용존산소량측정"
"1039","녹은산소량측정"
"1040","끝마디뼈"
"1041","눈벌림과다"
"1042","개산과다"
"1043","눈벌림과다외사시"
"1044","개산과다외사시"
"1045","곁주머니고정"
"1046","게실고정"
"1047","잠수반사"
"1048","인형눈반사"
"1049","등쪽굽힘"
"1050","배측굴곡"
"1051","등근육반사"
"1052","뒤뿌리반사"
"1053","후근반사"
"1054","손등굽힘"
"1055","발등굽힘"
"1056","후방굽힘"
"1057","중복"
"1058","선촬영"
"1059","이중나선"
"1060","이중가닥나선"
"1061","독소루비신"
"1062","독시사이클린"
"1063","약물중독"
"1064","약물유발면역복합체"
"1065","샘빈창자굽이"
"1066","십이지장공장굴곡"
"1067","겹콩팥"
"1068","중복신장"
"1069","두엽태반"
"1070","이중전달"
"1071","자일로오스검사"
"1072","색소배제검사"
"1073","동적운동"
"1074","읽기장애"
"1075","읽기곤란"
"1076","식욕이상"
"1077","행동곤란"
"1078","반사기능장애"
"1079","조화운동장애"
"1080","귀산소측정기"
"1081","귀지"
"1082","중심외주시"
"1083","동작모방"
"1084","메아리결"
"1085","에코결"
"1086","에코택시스"
"1087","바깥자궁목"
"1088","외자궁경부"
"1089","털바깥곰팡이"
"1090","모외균"
"1091","유효온도지수"
"1092","유출"
"1093","방류"
"1094","만료"
"1095","종료"
"1096","자아이질적동성애"
"1097","자아동조적성지남력"
"1098","탄력붕대고정"
"1099","탄력섬유파괴"
"1100","팔꿉반사"
"1101","전기절제"
"1102","전기주성"
"1103","전기쏠림성"
"1104","엘릭시르"
"1105","포옹반사"
"1106","배아독성"
"1107","태생고리"
"1108","태생환"
"1109","응급빛반사"
"1110","풍토병지수"
"1111","자궁목관속막"
"1112","자궁경관내막"
"1113","속자궁구멍"
"1114","내분비안구돌출"
"1115","털안팎곰팡이"
"1116","모내외진균"
"1117","왜소아메바"
"1118","자궁관내막"
"1119","난관내막"
"1120","내피유래이완인자"
"1121","털속곰팡이"
"1122","모내균"
"1123","내독소혈증"
"1124","내독소"
"1125","내독소"
"1126","내독소쇼크"
"1127","지구력운동"
"1128","에너지움직임밀도"
"1129","에너지유동밀도"
"1130","창자신경얼기"
"1131","장신경총"
"1132","창자신경얼기"
"1133","장신경총"
"1134","작은창자위반사"
"1135","소장위반사"
"1136","창자고정"
"1137","장고정"
"1138","장파열"
"1139","창자출혈"
"1140","장출혈"
"1141","창자독소생성"
"1142","장독소생성"
"1143","장독소생성대장균"
"1144","창자독소"
"1145","장독소"
"1146","창자독소생성플라스미드"
"1147","장독소플라스미드"
"1148","침입배제"
"1149","표피용해독소"
"1150","명치반사"
"1151","상인두"
"1152","코인두"
"1153","그물막고정"
"1154","대망막고정"
"1155","코피"
"1156","비출혈"
"1157","에피택시"
"1158","켜쌓기"
"1159","에폭시수지"
"1160","등축"
"1161","발진황색종"
"1162","단독균"
"1163","다형삼출홍반"
"1164","삼출다형홍반"
"1165","적혈구붕괴"
"1166","발적독소"
"1167","식도정맥류"
"1168","식도침샘반사"
"1169","식도타액반사"
"1170","벌집위턱뼈복합체"
"1171","사골상악복합체"
"1172","에틸렌옥시드가스멸균"
"1173","정상행위"
"1174","광숙주기생충"
"1175","생체밖"
"1176","체외"
"1177","악화"
"1178","직접확률법"
"1179","기고만장"
"1180","우쭐함"
"1181","진찰"
"1182","검사"
"1183","시험"
"1184","검사자"
"1185","시험위원"
"1186","피진"
"1187","피진"
"1188","돌발피진"
"1189","피진"
"1190","관절이단"
"1191","관절분리"
"1192","결손"
"1193","군더더기살제거"
"1194","근육제거"
"1195","오목"
"1196","꺼짐"
"1197","함몰"
"1198","천공기"
"1199","구멍뚫개"
"1200","특수아동"
"1201","뇌제거"
"1202","과다"
"1203","과잉"
"1204","과잉염소"
"1205","초과사망률"
"1206","과잉액체잔류"
"1207","과잉섭취"
"1208","과다성욕"
"1209","과다근시"
"1210","과도수면무력증"
"1211","교환"
"1212","교환결합"
"1213","교환수혈"
"1214","교환가능나트륨"
"1215","교환기"
"1216","교환체"
"1217","엑시머레이저"
"1218","부형제"
"1219","절제"
"1220","절제생검"
"1221","흥분성"
"1222","흥분막"
"1223","흥분제"
"1224","들뜸"
"1225","흥분"
"1226","흥분수축결합"
"1227","흥분순위"
"1228","들뜸순위"
"1229","흥분분비결합"
"1230","흥분"
"1231","흥분접합부전위"
"1232","흥분시냅스이후전위"
"1233","흥분연접이후전위"
"1234","흥분시냅스이전섬유"
"1235","흥분연접이전섬유"
"1236","흥분시냅스"
"1237","흥분연접"
"1238","흥분전달물질"
"1239","흥분원자"
"1240","들뜸"
"1241","흥분"
"1242","흥분기"
"1243","합성대사자극"
"1244","동화자극"
"1245","분해대사자극"
"1246","이화자극"
"1247","샘분비자극"
"1248","선분비자극"
"1249","대사촉진"
"1250","흥분신경"
"1251","분비자극"
"1252","흥분독소"
"1253","감탄부호털"
"1254","분리부"
"1255","배제"
"1256","분리술"
"1257","배제기준"
"1258","배제방법"
"1259","교란배제인자"
"1260","긁은상처"
"1261","줄까짐"
"1262","배출물"
"1263","배설물"
"1264","돌출"
"1265","돋이"
"1266","돌출물"
"1267","배설물"
"1268","배설"
"1269","배설물"
"1270","배설"
