"","x"
"644","급성기혈청"
"645","급성후신경절염"
"646","급성전골수세포백혈병"
"647","급성풋골수세포백혈병"
"648","급성고름코곁굴염"
"649","급성화농부비동염"
"650","급성방사선병"
"651","급성방사선증후군"
"652","급성콩팥기능상실"
"653","급성신부전"
"654","급성호흡곤란증후군"
"655","급성상황스트레스반응"
"656","급성연축후두염"
"657","급성횡단척수염"
"658","급성가로방향척수염"
"659","급성결핵"
"660","급성요세관괴사"
"661","급성미분화백혈병"
"662","급성소변정체"
"663","급성요정체"
"664","아실전이효소"
"665","적응교합기"
"666","연결기"
"667","유도관"
"668","적응기"
"669","적응행동척도"
"670","적응성격"
"671","암순응측정계"
"672","암순응측정"
"673","연결기"
"674","유도관"
"675","적응기"
"676","부가중합체"
"677","부가반응"
"678","상가작용"
"679","모음근굴"
"680","내전근관"
"681","모음근구멍"
"682","긴모음근"
"683","장수내전근"
"684","모음근반사"
"685","내전근반사"
"686","델타신경섬유"
"687","아데노관련위성바이러스"
"688","아데노관련바이러스"
"689","샘암종"
"690","선암종"
"691","샘낭암종"
"692","선낭암종"
"693","샘섬유종"
"694","선섬유종"
"695","아데노이드퀴레트"
"696","샘낭암종"
"697","선낭암종"
"698","샘종암종연쇄"
"699","선종암종연쇄"
"700","샘종모양치원성종양"
"701","샘종모양종양"
"702","샘종성갑상샘종"
"703","샘종과다형성"
"704","자궁샘근육증"
"705","자궁선근증"
"706","샘인두염"
"707","아데노이드인두염"
"708","샘육종"
"709","선육종"
"710","아데노바이러스"
"711","부착"
"712","유착"
"713","부착단백질"
"714","유착백내장"
"715","부착작은이"
"716","부착상아질석"
"717","유착각막백반"
"718","부착태반"
"719","유착거미막염"
"720","유착지주막염"
"721","유착세로칸심장막염"
"722","유착종격심낭염"
"723","땀없음증"
"724","거대후막포자진균증"
"725","거대포자진균증"
"726","거대후막포자"
"727","거대포자"
"728","시체밀랍"
"729","시랍형성"
"730","신생아피하지방괴사"
"731","신생아피부밑지방괴사"
"732","통증지방증"
"733","지방증생식기퇴행위축"
"734","지방뇨"
"735","조절교합기"
"736","가변격판"
"737","조정봉합"
"738","조정사망률"
"739","조정기"
"740","조정체"
"741","적응장애"
"742","적응반응"
"743","애쥬번트관절염"
"744","보조화학요법"
"745","보조요법"
"746","덧귀밑샘"
"747","부이하선"
"748","투약"
"749","투여"
"750","행정"
"751","행정"
"752","관리자"
"753","행정가"
"754","경영자"
"755","혼합물"
"756","신경쪽"
"757","향신경"
"758","부속기관암종"
"759","차용면역요법"
"760","입양면역요법"
"761","입양면역허용"
"762","입양전달"
"763","부신"
"764","부신샘종"
"765","부신된출혈"
"766","부신겉질"
"767","부신피질"
"768","부신겉질자극호르몬"
"769","부신피질자극호르몬"
"770","부신위기"
"771","부신성여성화"
"772","부신성여성화"
"773","부신"
"774","콩팥위샘"
"775","부신성고혈압"
"776","부신속질"
"777","부신수질"
"778","부신스테로이드"
"779","부신성남성화"
"780","부신절제"
"781","아드레날린"
"782","아드레날린반전"
"783","부신증"
"784","부신염"
"785","성증발생"
"786","아드레날린"
"787","아드레날린성약"
"788","아드레날린대항제"
"789","아드레날린길항제"
"790","아드레날린차단제"
"791","아드레날린차단제"
"792","아드레날린작용약"
"793","아드레날린섬유"
"794","아드레날린수용체"
"795","아드레날린수용체"
"796","부신겉질샘암종"
"797","부신피질선암종"
"798","부신겉질호르몬"
"799","부신피질호르몬"
"800","부신겉질과다형성"
"801","부신피질증식"
"802","부신겉질부전"
"803","부신피질부전"
"804","부신겉질스테로이드"
"805","부신피질스테로이드"
"806","부신피질자극호르몬"
"807","부신겉질자극호르몬"
"808","부신생식기증후군"
"809","부신백질형성장애"
"810","부신속질호르몬"
"811","부신수질호르몬"
"812","아드레날린유사작용"
"813","아드레날린작용약"
"814","부신척수신경병"
"815","아드레날린수용체"
"816","흡착물질"
"817","흡착제"
"818","흡착기"
"819","흡착"
"820","흡착능"
"821","흡착화합물"
"822","흡착시험"
"823","부착검사"
"824","성인호흡곤란증후군"
"825","불량식품"
"826","섞음질"
"827","불순품"
"828","진행암"
"829","상급심장소생술"
"830","전문심장소생술"
"831","상급소아소생술"
"832","전문소아소생술"
"833","전진수면위상증후군"
"834","상급외상소생술"
"835","전문외상소생술"
"836","앞옮김돌림피판"
"837","전진회전피판"
"838","외진피"
"839","바깥막주머니"
"840","외막윤활낭"
"841","유해작용"
"842","약물유해반응"
"843","유해효과"
"844","유해반응"
"845","무력증열"
"846","환기"
"847","통기"
"848","기포목욕"
"849","통풍기"
"850","공기"
"851","공중"
"852","항공"
"853","공기팡이실"
"854","공기균사"
"855","공기감염"
"856","흡입감염"
"857","공기균사체"
"858","항공병"
"859","비행기멀미"
"860","기화"
"861","에어로박틴"
"862","산소성균"
"863","산소성"
"864","산소균"
"865","산소성수축"
"866","유산소배양"
"867","유산소운동"
"868","산소운동"
"869","호기해당작용"
"870","산소그람음성막대균"
"871","유산소균감염"
"872","호기균감염"
"873","산소대사"
"874","산소성반응"
"875","산소호흡"
"876","공중생물학"
"877","산소생활"
"878","공기낭종"
"879","산소성알균"
"880","질기종"
"881","질내공기고임"
"882","호흡소화관"
"883","항공치통"
"884","공기역학"
"885","공기색전증"
"886","위내공기고임"
"887","가스발생균"
"888","흡입결핵"
"889","물공기요법"
"890","기상학"
"891","에어로모나스"
"892","기복"
"893","공기배증"
"894","공기삼킴증"
"895","공기삼킴증"
"896","공기친화"
"897","공기공포"
"898","기압요법"
"899","항공부비동염"
"900","항공굴염"
"901","가스형성"
"902","분무제"
"903","에어로졸"
"904","분무감염"
"905","연무질전파"
"906","에어로졸전파"
"907","에어로졸화"
"908","에어로졸적용"
"909","분무기"
"910","항공우주의학"
"911","대기요법"
"912","공기요법"
"913","열기요법"
"914","항공중이염"
"915","산소내성"
"916","무열"
"917","열없는"
"918","정동갈망"
"919","정동장애"
"920","정동표현"
"921","들"
"922","구심"
"923","수입"
"924","들세동맥"
"925","수입세동맥"
"926","들관"
"927","수입관"
"928","들신경섬유"
"929","구심신경섬유"
"930","들토리세동맥"
"931","수입사구체세동맥"
"932","들신경자극"
"933","구심자극"
"934","들신경억제"
"935","구심억제"
"936","들고리"
"937","구심고리"
"938","들창자증후군"
"939","들림프관"
"940","수입림프관"
"941","들신경"
"942","구심신경"
"943","들신경섬유"
"944","구심신경섬유"
"945","들신경동공결손"
"946","구심신경동공결손"
"947","친화크로마토그래피"
"948","부착뿌리"
"949","무피브리노겐혈증"
"950","무섬유소원혈증"
"951","아프리카수면병"
"952","후산"
"953","태반"
"954","후치료"
"955","후탈분극"
"956","후방전"
"957","잔류저체온"
"958","구조후저체온"
"959","후하강"
"960","잔상"
"961","잔상검사"
"962","후부하"
"963","후부하장치"
"964","후장진법"
"965","후진통"
"966","후전위"
"967","뒷맛"
"968","잔미"
"969","우무"
"970","우무배지"
"971","우무배양"
"972","우무배지"
"973","우무확산법"
"974","우무겔확산"
"975","우무겔침강소억제검사"
"976","우무배지"
"977","우무평판"
"978","우무경사면"
"979","순수우무"
"980","아가로오스"
"981","우무겔전기이동"
"982","무위"
"983","소화관없는"
"984","나이감정"
"985","연령표준화"
"986","연령부양비"
"987","연령기간코호트분석"
"988","나이관련인지저하"
"989","나이관련변성"
"990","노년기변성"
"991","연령성피라미드"
"992","연령별사망률"
"993","연령별생식률"
"994","연령별비율"
"995","융기"
"996","응집반응"
"997","무리림프소절"
"998","집합림프소절"
"999","무리림프소절"
"1000","응집"
"1001","응집측정기"
"1002","공격소"
"1003","공격"
"1004","공격적인격"
"1005","공격성"
"1006","노화과정"
"1007","초조우울증"
"1008","휘젓개"
"1009","혼합기"
"1010","속기증"
"1011","사망전혈전증"
"1012","광장공포"
"1013","문법상실"
"1014","무과립겉질"
"1015","무과립피질"
"1016","무과립세포질그물"
"1017","무과립세포질세망"
"1018","무과립백혈구"
"1019","무과립구"
"1020","무과립구증"
"1021","쓰기언어불능"
"1022","실서증"
"1023","무중력"
"1024","뇌이랑없음"
"1025","무뇌회증"
"1026","고양이공포"
"1027","공기"
"1028","대기"
"1029","기"
"1030","환자수송항공기"
"1031","구급항공기"
"1032","공기기관지조영상"
"1033","에어컨폐"
"1034","에어컨허파"
"1035","공기전도"
"1036","공기전도청력검사"
"1037","공기전도청력곡선"
"1038","공기전도듣기"
"1039","공기전도청력"
"1040","공기전도검사"
"1041","공기주입방광경검사"
"1042","공기주입방광보개검사"
"1043","공기선량"
"1044","공기색전증"
"1045","공기유입률"
"1046","배기"
"1047","공로후송"
"1048","공기액체층"
"1049","공기부족"
"1050","공기기아"
"1051","통기법"
"1052","공기누출"
"1053","항공의료서비스"
"1054","공중의료수송"
"1055","항공의료수송체계"
"1056","대기감시"
"1057","대기오염물"
"1058","대기오염물질"
"1059","대기오염"
"1060","대기오염관리"
"1061","대기오염지수"
"1062","대기오염률"
"1063","공기압박주조기"
"1064","공기음영"
"1065","항공병"
"1066","비행기멀미"
"1067","공기공간결절"
"1068","공기주입검사"
"1069","공기걸림"
"1070","공기폭압손상"
"1071","공기팽창손상"
"1072","공기뼈전도차이"
"1073","공기매개오염물"
"1074","부유먼지"
"1075","공기매개감염"
"1076","항공기사고"
"1077","항공기소음"
"1078","비행기형덧대"
"1079","비행기형부목"
"1080","공간"
"1081","공기량"
"1082","기도"
"1083","숨길"
"1084","기도유지기"
"1085","기도전도도"
"1086","기도관리"
"1087","기도폐쇄"
"1088","기도내압"
"1089","기도압해제환기"
"1090","기도반사"
"1091","숨길반사"
"1092","기도저항"
"1093","운동불능행위상실"
"1094","운동불능실행증"
"1095","무운동발작"
"1096","눈물없음"
"1097","무루증"
"1098","알라닌아미노전달효소"
"1099","알라닌아미노전달효소"
"1100","날개"
"1101","콧방울연골"
"1102","비익연골"
"1103","날개주름"
"1104","날개인대"
"1105","익상인대"
"1106","날개판"
"1107","알림반응"
"1108","경보반응"
"1109","작은마마"
"1110","알베르스"
"1111","쇤베르크병"
"1112","백색뇨"
"1113","올브라이트증후군"
"1114","알부민뇌척수액"
"1115","혈청비"
"1116","알부민글로불린비"
"1117","알부민뇨"
"1118","알캅톤뇨"
"1119","알코올탈수소효소"
"1120","알코올발효"
"1121","알코올홍조반응"
"1122","알코올금단섬망"
"1123","알코올소뇌변성"
"1124","알코올간경화"
"1125","알코올못견딤"
"1126","알코올중독섬망"
"1127","알코올여러신경염"
"1128","알코올다발신경염"
"1129","알데히드환원효소"
"1130","알도스테론"
"1131","알도스테론이탈"
"1132","알도스테론증"
"1133","각성반응"
"1134","각성도"
"1135","각성수준"
"1136","알렉산더병"
"1137","통증계"
"1138","통증계"
"1139","오한"
"1140","한랭"
"1141","사후체온하강"
"1142","알고리듬"
"1143","연산법"
"1144","둘러겹침허상"
"1145","조준지시계"
"1146","중심맞춤지시계"
"1147","금식"
"1148","단식"
"1149","식사당뇨"
"1150","식사저혈당"
"1151","식사비만"
"1152","소화계통"
"1153","소화계"
"1154","식사치료학"
"1155","소화관"
"1156","식사요법"
"1157","지방족탄화수소"
"1158","지방족계열"
"1159","알리자린"
"1160","알칼리화상"
"1161","알칼리변성법"
"1162","알칼리변성검사"
"1163","알칼리측정기"
"1164","알칼리측정법"
"1165","알칼리공기"
"1166","알칼리반응"
"1167","알칼리역류위염"
"1168","알칼리예비"
"1169","알칼리예비력"
"1170","알칼리뇨"
"1171","알칼리요법"
"1172","알칼리화제"
"1173","알칼로이드시약"
"1174","알칼리정량법"
"1175","알칼리측정"
"1176","알칼리뇨"
"1177","알캅톤뇨"
"1178","요막융모막"
"1179","요막동맥"
"1180","요막방광"
"1181","요막중배엽"
"1182","알레르기항원"
"1183","알레르기항원치환"
"1184","알레르기혈청"
"1185","알레르기항원성"
"1186","알레르기혈관염"
"1187","알레르기관절염"
"1188","알레르기천식"
"1189","알레르기기관지폐아스페르길루스증"
"1190","알레르기입술염"
"1191","알레르기결막염"
"1192","알레르기접촉피부염"
"1193","알레르기피부염"
"1194","알레르기병"
"1195","알레르기습진"
"1196","알레르기자색반병"
"1197","알레르기반응"
"1198","알레르기비염"
"1199","알레르기코염"
"1200","알레르기코곁굴염"
"1201","알레르기부비동염"
"1202","알레르기입안염"
"1203","알레르기구내염"
"1204","알레르기혈관염"
"1205","알레르기화"
"1206","알레르기학"
"1207","알레르기증"
"1208","알레르기"
"1209","완화물"
"1210","완화제"
"1211","동류반사"
"1212","악어입집게"
"1213","타인중심"
"1214","대칭감각"
"1215","변색법"
"1216","부등겉질"
"1217","이종피질"
"1218","이종분비"
"1219","타인성애"
"1220","동종이식"
"1221","동종이식편"
"1222","동종이식반응"
"1223","동종이식거부반응"
"1224","동종면역중성구감소"
"1225","이질동형"
"1226","동질이형"
"1227","무생물재료이식편"
"1228","알로퓨리놀"
"1229","동종이식편반응"
"1230","주기부정맥"
"1231","주기불규칙맥"
"1232","알로스테리효소"
"1233","동종이식"
"1234","이상후각"
"1235","동소체"
"1236","동소체변형"
"1237","이성체향성"
"1238","동종항원표지자"
"1239","허용오차"
"1240","알록산뇨"
"1241","의료복지담당원"
"1242","원형탈모"
"1243","국한탈모"
"1244","지루탈모"
"1245","전신탈모"
"1246","전신털빠짐"
"1247","알파방출체"
"1248","알파오류"
"1249","제"
"1250","형오류"
"1251","알파과립"
"1252","알파운동신경세포"
"1253","알파선"
"1254","알파"
"1255","항트립신"
"1256","알파아드레날린성약"
"1257","알파키모트립신"
"1258","알파태아단백질"
"1259","알파지질단백혈증"
"1260","알포트증후군"
"1261","변경"
"1262","교대가림검사"
"1263","세대교번"
"1264","교대반마비"
"1265","교대대립환자요법"
"1266","교류"
"1267","교대내사시"
"1268","교대외사시"
"1269","교대주시"
"1270","교대상사위"
"1271","교대눈떨림"
"1272","교대안진"
"1273","교대마비"
"1274","교대인격"
"1275","교대맥박"
"1276","교대척주옆굽음증"
"1277","교대척주측만증"
"1278","교대사시"
"1279","교대떨림"
"1280","교대시"
"1281","교대"
"1282","대체보체경로"
"1283","교대유전"
"1284","대안의학"
"1285","대체의학"
"1286","교대반응"
"1287","고도계"
"1288","고소적응"
"1289","이타주의"
"1290","백반육아종"
"1291","명반육아종"
"1292","염화알루미늄"
"1293","허파꽈리"
"1294","폐포"
"1295","이틀"
"1296","치조"
"1297","이틀고름집"
