"","x"
"109","이상형태발생"
"110","변위형태형성"
"111","이상재생"
"112","딴곳갑상샘"
"113","이소성갑상선"
"114","이상"
"115","수차"
"116","빛벗어남"
"117","미주"
"118","수차계"
"119","무베타지질단백혈증"
"120","아비에틴산"
"121","능력"
"122","무활력"
"123","위축"
"124","태반조기박리"
"125","절제"
"126","제거"
"127","차단"
"128","눈꺼풀없음"
"129","무안검"
"130","세척광"
"131","세척벽"
"132","이상행동"
"133","이상교합"
"134","비정상불수의운동척도"
"135","이상운동"
"136","이상망막대응"
"137","이상자궁출혈"
"138","이상"
"139","비정상"
"140","혈액형체계"
"141","혈액형검사"
"142","난각후단돌출"
"143","난각후단비후"
"144","입에서먼"
"145","입반대쪽"
"146","낙태제"
"147","낙태제"
"148","유산"
"149","낙태"
"150","유산율"
"151","유산비"
"152","낙태시술자"
"153","부전"
"154","불현"
"155","유산유발"
"156","유산수태물"
"157","불발감염"
"158","불현감염"
"159","부전프로파지"
"160","불현프로파지"
"161","부전형질도입"
"162","낙태아"
"163","유산열"
"164","무릎위절단"
"165","대퇴부절단"
"166","팔없음증"
"167","무완증"
"168","연마"
"169","연마제"
"170","찰과상"
"171","개갠상처"
"172","마멸"
"173","마모"
"174","연마"
"175","마멸량"
"176","마모량"
"177","연마"
"178","연마제"
"179","연마기"
"180","속뚫림"
"181","태반조기박리"
"182","고름집"
"183","농양"
"184","가로좌표"
"185","절제"
"186","절단"
"187","없음"
"188","결여"
"189","소발작"
"190","소발작"
"191","실신발작"
"192","작은발작"
"193","압시디아"
"194","압생트중독"
"195","무수알코올"
"196","순알코올"
"197","절대부정맥"
"198","절대"
"199","침상"
"200","안정"
"201","절대심장둔탁음"
"202","절대상수"
"203","절대녹내장"
"204","절대음감"
"205","절대습도"
"206","절대원시"
"207","절대백혈구증가"
"208","절대불응기"
"209","절대위험모형"
"210","절대암점"
"211","절대온도"
"212","흡수거즈"
"213","흡수젤라틴갯솜"
"214","흡수젤라틴해면"
"215","흡수묶음실"
"216","흡수봉합사"
"217","흡광"
"218","흡수"
"219","흡광도"
"220","흡수도"
"221","피흡수물"
"222","흡수선량"
"223","흡수선량변환계수"
"224","흡수선량률"
"225","흡수분율"
"226","흡수촉진"
"227","흡수촉진제"
"228","흡수제"
"229","흡수제"
"230","흡수부위"
"231","흡수계측"
"232","흡수"
"233","흡수작용"
"234","흡수계수"
"235","흡수열"
"236","흡수지수"
"237","흡수유"
"238","흡수스펙트럼"
"239","흡수시험"
"240","흡수검사"
"241","흡수율"
"242","금주가"
"243","금연가"
"244","금단"
"245","중단"
"246","금단섬망"
"247","금단증후군"
"248","추상사고"
"249","추출"
"250","추상"
"251","추상화"
"252","두눈바깥회선"
"253","두눈외회선"
"254","의지상실"
"255","과다"
"256","남용"
"257","학대"
"258","지대치"
"259","가공의치"
"260","인접조사면"
"261","접촉조사면"
"262","가시아메바증"
"263","가시아메바"
"264","별가시아메바"
"265","카스텔라니가시아메바"
"266","쿨베르손가시아메바"
"267","가시아메바각막염"
"268","가시아메바수막뇌염"
"269","진드기공포"
"270","일일허용량"
"271","일일섭취허용량"
"272","허용소음수준"
"273","접근성"
"274","접촉성"
"275","소통성"
"276","덧유방"
"277","우발유산"
"278","조절사시"
"279","문화적응문제"
"280","절구형성이상"
"281","관골구형성이상"
"282","절구오목"
"283","비구와"
"284","절구테두리"
"285","비구순"
"286","절구패임"
"287","비구절흔"
"288","비구절제"
"289","절구절제"
"290","비구성형"
"291","절구성형"
"292","절구"
"293","비구"
"294","배빨판"
"295","복흡반"
"296","아세토박터"
"297","아킬레스힘줄윤활낭염"
"298","아킬레스건윤활낭염"
"299","암흑공포"
"300","산화상"
"301","산염기보상"
"302","산염기평형"
"303","산염기지시계"
"304","항산막대균"
"305","항산균"
"306","항산균"
"307","산생성균"
"308","호산균"
"309","호산적혈모구"
"310","내산균"
"311","아시네토박테르"
"312","뭉친여드름"
"313","청각눈깜박반사"
"314","후천시각상실"
"315","후천실명"
"316","획득행렬수"
"317","앞뒤짧은머리증"
"318","고소공포"
"319","첨단체막"
"320","악티노바실루스증"
"321","비저균"
"322","악티노바실루스말레이"
"323","활성화부분트롬보플라스틴시간"
"324","활성숯"
"325","활성탄"
"326","활성속임약"
"327","활동결핵"
"328","급성복증"
"329","급성뇌증후군"
"330","급성허혈위팔신경병"
"331","급성허혈상완신경병"
"332","급성폐쇄세기관지염"
"333","급성결핵"
"334","급성요세관괴사"
"335","적응성"
"336","순응성"
"337","적응교합기"
"338","적응행동척도"
"339","델타신경섬유"
"340","샘사기질종"
"341","샘섬유종"
"342","선섬유종"
"343","피지선종"
"344","피부기름샘종"
"345","신생아피하지방괴사"
"346","신생아피부밑지방괴사"
"347","조절교합기"
"348","가변격판"
"349","조정봉합"
"350","아드레날린차단제"
"351","아드레날린차단제"
"352","아드레날린섬유"
"353","흡착물질"
"354","흡착제"
"355","흡착기"
"356","성인발병비만"
"357","바깥막주머니"
"358","외막윤활낭"
"359","기포목욕"
"360","에어로박틴"
"361","산소성균"
"362","산소성"
"363","산소균"
"364","산소성수축"
"365","유산소배양"
"366","유산소운동"
"367","산소운동"
"368","호기해당작용"
"369","산소그람음성막대균"
"370","유산소균감염"
"371","호기균감염"
"372","산소대사"
"373","산소성반응"
"374","산소호흡"
"375","공중생물학"
"376","산소생활"
"377","공기색전증"
"378","흡입결핵"
"379","공기공포"
"380","무열"
"381","열없는"
"382","양가정동"
"383","들신경섬유"
"384","구심신경섬유"
"385","들신경억제"
"386","구심억제"
"387","들신경섬유"
"388","구심신경섬유"
"389","무피브리노겐혈증"
"390","무섬유소원혈증"
"391","후산"
"392","태반"
"393","무감마글로불린혈증"
"394","우무겔침강소억제검사"
"395","응집성"
"396","사망전혈전증"
"397","광장공포"
"398","광장공포"
"399","고양이공포"
"400","환자수송항공기"
"401","구급항공기"
"402","공기기관지조영상"
"403","공기색전증"
"404","공기폭압손상"
"405","공기팽창손상"
"406","공기뼈전도차이"
"407","공기매개오염물"
"408","부유먼지"
"409","공기매개감염"
"410","기도폐쇄"
"411","알벤다졸"
"412","알베르스"
"413","쇤베르크병"
"414","백색증"
"415","흰둥이"
"416","백색증환자"
"417","백색증"
"418","백색안저"
"419","백색눈바닥"
"420","백색뇨"
"421","올브라이트증후군"
"422","백색막절개"
"423","백색막염"
"424","알부민"
"425","알부민뇌척수액"
"426","혈청비"
"427","알부민혈증"
"428","알부민글로불린비"
"429","알부민세포해리"
"430","알부민뇨"
"431","알코올남용"
"432","알코올소뇌변성"
"433","통증공포"
"434","금식"
"435","단식"
"436","식사비만"
"437","지방족탄화수소"
"438","알칼리청"
"439","알칼리화상"
"440","요막방광"
"441","알레르기기관지폐아스페르길루스증"
"442","동종항체"
"443","동종이형억제"
"444","허용실혈량"
"445","허용혈액상실량"
"446","허용오차"
"447","두덩탈모"
"448","치부탈모"
"449","지루탈모"
"450","교대사시"
"451","이틀고름집"
"452","치조농양"
"453","이틀바닥"
"454","치조기저"
"455","이틀뼈"
"456","치조골"
"457","이틀뼈이식"
"458","치조골이식"
"459","꽈리싹"
"460","이틀섬유"
"461","이틀신경블록"
"462","치조신경블록"
"463","포상횡문근육종"
"464","꽈리횡문근육종"
"465","세엽형횡문근육종"
"466","폐포모세혈관막"
"467","허파꽈리모세혈관막"
"468","폐포모세혈관장벽"
"469","꽈리모세혈관장벽"
"470","먼지공포"
"471","양손잡이"
"472","양수능숙"
"473","모호"
"474","불분명"
"475","모호생식기"
"476","양측성"
"477","양쪽"
"478","양손서투른"
"479","양수비능숙"
"480","양성"
"481","양면지향"
"482","양가감정"
"483","유산제"
"484","낙태제"
"485","난청"
"486","청력저하"
"487","약시환자"
"488","약시"
"489","폐용약시"
"490","약시눈떨림"
"491","약시안진"
"492","약시경"
"493","앰부주머니"
"494","구급차"
"495","앰뷸런스"
"496","보행"
"497","이동"
"498","외래"
"499","통원"
"500","보행"
"501","보행자동증"
"502","외래진료"
"503","통원진료"
"504","외래복막투석"
"505","통원형정신분열병"
"506","통원수술"
"507","아메바"
"508","아메바구멍"
"509","아메바증"
"510","아메바충수염"
"511","아메바귀두염"
"512","아메바큰창자염"
"513","아메바잘록창자염"
"514","아메바결장염"
"515","아메바이질"
"516","아메바간염"
"517","아메바수막뇌염"
"518","아메바구제제"
"519","유주세포"
"520","아메바세포"
"521","아메바편모충"
"522","아메바모양세포"
"523","아메바성이동"
"524","아메바운동"
"525","아메바돌기"
"526","아메바운동성"
"527","아메바종"
"528","무거대핵세포혈소판감소"
"529","사기질모세포"
"530","사기질모세포섬유종"
"531","사기질모세포섬유치아종"
"532","사기질모세포섬유육종"
"533","사기질모세포치아종"
"534","사기질모세포종"
"535","굴절이상약시"
"536","양막모세포"
"537","양막"
"538","양막띠증후군"
"539","아모바르비탈"
"540","아메바"
"541","아메바증"
"542","불명확"
"543","불확실"
"544","암포테리신"
"545","편도체"
"546","합성대사작용"
"547","동화작용"
"548","동화비대"
"549","합성대사스테로이드"
"550","합성대사"
"551","동화"
"552","무산소성균"
"553","혐기균"
"554","무산소"
"555","산소부족"
"556","혐기균"
"557","무산소균"
"558","무산소균연조직염"
"559","무산소성수축"
"560","무산소배양"
"561","무산소운동"
"562","무산소배양"
"563","혐기배양"
"564","무산소지시계"
"565","무산소균감염"
"566","혐기균감염"
"567","무산소배양통"
"568","무산소대사"
"569","무산소세균"
"570","혐기세균"
"571","무산소호흡"
"572","무산소생활"
"573","무알부민혈증"
"574","후기다리놓기"
"575","후기가교"
"576","아나필락시스항체"
"577","해부학적코담배갑"
"578","치아고정띠"
"579","고정원섬유"
"580","브라질구충"
"581","남성모세포종"
"582","안드로겐결합단백질"
"583","남성형비만"
"584","남성공포"
"585","무배아임신"
"586","바람공포"
"587","동맥류뼈낭종"
"588","동맥류잡음"
"589","혈관모세포"
"590","혈관모세포종"
"591","혈관섬유종"
"592","혈관면역모세포림프절병"
"593","혈관면역모구"
"594","세포림프종"
"595","앤지오텐신전환효소억제제"
"596","구석눈꺼풀염"
"597","안각안검염"
"598","구석눈꺼풀결막염"
"599","안각안검결막염"
"600","동물물림"
"601","동물옴"
"602","굴절부등약시"
"603","어두운띠"
"604","눈꺼풀유착"
"605","안검유착"
"606","고리그물섬유"
"607","섬유테"
"608","섬유륜"
"609","양극차단"
"610","항문생식띠"
"611","무배란출혈"
"612","무산소생활"
"613","무산소생물대사"
"614","빗장밑신경고리"
"615","거위다리주머니"
"616","거위다리윤활낭"
"617","아래팔근막"
"618","전완근막"
"619","아래팔"
"620","생전혈전"
"621","앞바닥구역"
"622","앞바닥구역기관지"
"623","앞대뇌동맥"
"624","전대뇌동맥"
"625","앞방"
"626","전방"
"627","앞방각"
"628","전방각"
"629","앞유리체섬유혈관증식"
"630","앞아래소뇌동맥"
"631","전하소뇌동맥"
"632","앞음순연결부"
"633","앞관자밑접근법"
"634","전방측두하접근법"
"635","앞정강동맥"
"636","전경골동맥"
"637","종아리앞칸증후군"
"638","앞정강구획증후군"
"639","꽃공포"
"640","대인공포"
"641","항유산제"
"642","유산방지제"
"643","아메바약"
"644","항아메바제"
"645","항항체"
"646","항균"
"647","항균작용"
"648","항균범위"
"649","항균스펙트럼"
"650","항균물질"
"651","항생"
"652","항생작용"
"653","항생"
"654","항생제"
"655","항생제생물학적검정"
"656","항생물질치약"
"657","항생제내성"
"658","항생제요법"
"659","항생제관련"
"660","항생제유발"
"661","항체"
"662","항체흡수"
"663","항체포획효소면역측정"
"664","항체다양성"
"665","항체과잉"
"666","항체과잉구역"
"667","항체반감기"
"668","항체확인검사"
"669","항체제거"
"670","항체선별검사"
"671","항체합성"
"672","항체결합가"
"673","항체결합부위"
"674","항체의존세포매개세포독성"
"675","항체매개과민성"
"676","항체매개면역"
"677","항체생산세포"
"678","항체선별혈구"
"679","항카디오리핀항체"
"680","항당뇨병"
"681","당뇨병약"
"682","당뇨병약"
"683","항이중가닥"
"684","항체"
"685","역방향억제"
"686","항이중가닥"
"687","항체"
"688","잔떨림제거"
"689","항세동"
"690","잔떨림제거제"
"691","항세동제"
"692","항섬유소용해소제"
"693","항섬유소용해"
"694","항피브린용해"
"695","항섬유소용해제"
"696","항피브린용해제"
"697","항섬유증"
"698","항섬유화"
"699","항섬유화제"
"700","항진균물질"
"701","항"
"702","병"
"703","항원결합능"
"704","항원결합부위"
"705","항원결합수용체"
"706","항원항체복합체"
"707","항원항체상호작용"
"708","항원항체반응"
"709","항원결합부위"
"710","항원결합부위"
"711","항글로불린"
"712","항글로불린반응"
"713","항글로불린시약"
"714","항글로불린검사"
"715","항혈우병글로불린"
"716","항사람글로불린"
"717","항인체글로불린"
"718","항이디오타입항체"
"719","항개별특이형항체"
"720","항림프구글로불린"
"721","항대사물질"
"722","항메트헤모글로빈혈증"
"723","항메트헤모글로빈혈증제"
"724","항균"
"725","항미생물"
"726","항균제"
"727","항미생물제"
"728","항균작용"
"729","항균수준"
"730","항균스펙트럼"
"731","항균역"
"732","항균제감수성"
"733","항균제감수성검사"
"734","살균제"
"735","항균제"
"736","항미토콘드리아항체"
"737","항사립체항체"
"738","항중성구세포질항체"
"739","항핵항체"
"740","항핵항체검사"
"741","살빼는약"
"742","비만치료제"
"743","항공포"
"744","항공포제"
"745","항인지질항체"
"746","항광견병혈청"
"747","항"
"748","항체"
"749","항괴혈병"
"750","항괴혈병제"
"751","항괴혈병인자"
"752","지루약"
"753","항"
"754","항체"
"755","항정자항체"
"756","항트롬빈"
"757","항혈전"
"758","혈전약"
"759","항혈전제"
"760","항가슴샘세포글로불린"
"761","항흉선세포글로불린"
"762","항독성글로불린"
"763","결핵약"
"764","항결핵제"
"765","대동맥갈림"
"766","대동맥분기"
"767","대동맥토리"
"768","대동맥토리반사"
"769","대동맥소체반사"
"770","대동맥팽대"
"771","대동맥융기"
"772","대동맥굴압력수용기"
"773","대동맥두넙다리동맥우회술"
"774","대동맥양측대퇴동맥우회술"
"775","관상동맥우회로"
"776","심장동맥두름길"
"777","심방조기박동"
"778","심방주기외박동"
"779","무수정체물집각막병"
"780","무수정체수포각막병"
"781","치아끝고름집"
"782","치근첨단농양"
"783","뿌리끝섬유"
"784","근첨섬유"
"785","꼭대기구역기관지"
"786","심첨"
"787","방도"
"788","꼭대기뒤구역기관지"
"789","아포크린땀악취증"
"790","충수농양"
"791","막창자꼬리고름집"
"792","맹장꼬리고름집"
"793","아프로바르비탈"
"794","물공포"
"795","아라비노오스"
"796","거미막"
"797","지주막"
"798","임의운동교합기"
"799","소뇌나무"
"800","가지"
"801","분지"
"802","가지내기"
"803","분지세정맥"
"804","아르보바이러스"
"805","활띠장치"
"806","치열활봉"
"807","활꼴막대"
"808","원시소뇌"
"809","원시소뇌"
"810","뇌혈관더미"
"811","체구역"
"812","무반사방광"
"813","취화은"
"814","아가일로버트슨동공"
"815","리보플라빈결핍"
"816","팔고정대"
"817","방향족탄화수소"
"818","동맥혈액"
"819","동맥피"
"820","동맥혈가스"
"821","동맥혈가스분석"
"822","동정맥조영"
"823","동정맥절개"
"824","폐쇄동맥경화"
"825","폐색동맥염"
"826","결절결핵동맥염"
"827","절지동물매개"
"828","절지동물매개뇌염"
"829","절지동물매개감염"
"830","절지동물매개바이러스병"
"831","인공방광"
"832","인공혈액"
"833","인공겨울잠"
"834","인공동면"
"835","인공분만"
"836","모뿔연골벌림"
"837","피열연골외전"
"838","석면"
"839","석면소체"
"840","석면증"
"841","아스볼라이트"
"842","회충"
"843","확인치우침"
"844","아쇼프소체"
"845","아스코르빈산"
"846","석탄가스질식"
"847","흡인생검"
"848","흡인생검세포검사"
"849","부속장치"
"850","융합척추뼈"
"851","연상장애"
"852","연합섬유"
"853","별모양소체"
"854","무활력"
"855","천식기관지염"
"856","우주생물학"
"857","별아교모세포"
"858","별아교모세포종"
"859","철자읽기언어상실"
"860","철자실독증"
"861","상징언어상실"
"862","상징실어증"
"863","무증상당뇨병"
"864","아타브린"
"865","죽종색전증"
"866","죽종색전"
"867","죽종고름집"
"868","죽종농양"
"869","비저혈소판자색반병"
"870","고리뒤통수막"
"871","환추후두막"
"872","대기안정도"
"873","원자흡수분광광도계"
"874","원자기호"
"875","무긴장출혈"
"876","이완출혈"
"877","무긴장진통"
"878","심방세동"
"879","심방잔떨림"
"880","심방융합박동"
"881","심방조기박동"
"882","심방주기외박동"
"883","거웃없음"
"884","무음모"
"885","방실다발"
"886","방실결절차단"
"887","당김섬유"
"888","견인섬유"
"889","기여분율"
"890","기여수"
"891","기인위험도"
"892","속성"
"893","비정형항체"
"894","비정형결손"
"895","비정형섬유황색종"
"896","비정형미코박테륨"
"897","가청한계"
"898","가청"
"899","청각눈꺼풀반사"
"900","청각안검반사"
"901","귀관"
"902","이관"
"903","아우어바흐신경얼기"
"904","심방세동"
"905","심방잔떨림"
"906","귓바퀴인두형성이상"
"907","귓바퀴눈꺼풀반사"
"908","이개안검반사"
"909","방실차단"
"910","자가항체"
"911","자가뼈이식"
"912","자가골이식"
"913","자가면역항체"
"914","자가혈액"
"915","비침습자동혈압기"
"916","자동방광"
"917","외부형자동세동제거기"
"918","체내삽입자동세동제거기"
"919","자동무릎관절"
"920","자율방광"
"921","자율신경차단제"
"922","자율신경장애"
"923","자율신경불균형"
"924","자율신경불안증"
"925","자율신경섬유"
"926","자율방광"
"927","신경성자율방광"
"928","자가프로트롬빈"
"929","자가반응항체"
"930","자력영양균"
"931","가용성"
"932","아보가드로수"
"933","축삭"
"934","겨드랑두넙다리동맥우회술"
"935","액와동맥양측대퇴동맥우회술"
"936","축면볼혀쪽평면"
"937","축면입술"
"938","축삭차단제"
"939","홑허파엽"
"940","기엽"
"941","회전자장기울기"
"942","바베시아"
"943","텍사스바베스열원충"
"944","쥐바베스열원충"
"945","바베스열원충증"
"946","바빈스키반사"
"947","바빈스키징후"
"948","아기"
"949","유아간호"
"950","젖니"
"951","탈락치아"
"952","간균"
"953","막대균"
"954","막대모양"
"955","세균이질"
"956","막대균괴사"
"957","칼메트"
"958","게랭간균"
"959","막대균혈증"
"960","간균혈증"
"961","막대핵"
"962","바실린"
"963","막대균뇨"
"964","막대균"
"965","간균"
"966","바실루스"
"967","탄저균"
"968","고초균"
"969","바시트라신"
"970","등"
"971","등두드리기"
"972","등타격"
"973","역돌연변이"
"974","복귀돌연변이"
"975","등통증"
"976","역압콩팥위축"
"977","역압신장위축"
"978","요통"
"979","허리통증"
"980","역교배"
"981","거꿀교배"
"982","역발사"
"983","역류"
"984","거꿀흐름"
"985","되쏘기바늘"
"986","배경형광"
"987","배경기울기"
"988","배경불균질성"
"989","배경수준"
"990","배경잡음"
"991","배경방사"
"992","배경복사"
"993","받침금속"
"994","후방압력효과"
"995","등받침"
"996","뒤흩어짐"
"997","후방산란"
"998","후방산란"
"999","후방탈구"
"1000","뒤어긋남"
"1001","뒤쪽심장기능상실"
"1002","후향심부전"
"1003","세균혈증"
"1004","세균"
"1005","세균"
"1006","세균대항작용"
"1007","세균맞버팀작용"
"1008","박테리아성인공염색체"
"1009","세균집락"
"1010","세균접합"
"1011","세균세포학"
"1012","세균분해"
"1013","세균심내막염"
"1014","세균무리"
"1015","세균증식률"
"1016","세균주"
"1017","세균전위"
"1018","세균질증"
"1019","살균검사"
"1020","살균제"
"1021","세균발진"
"1022","세균백신"
"1023","박테린"
"1024","박테리오클로로필"
"1025","살균작용"
"1026","박테리오신"
"1027","세균명명규약"
"1028","세균여과기"
"1029","세균거르개"
"1030","세균학자"
"1031","미생물학자"
"1032","세균학"
"1033","세균용해소"
"1034","세균용해"
"1035","박테리오파지"
"1036","박테리오파지중화시험"
"1037","세균옵소닌"
"1038","세균증"
"1039","세균정액증"
"1040","정균작용"
"1041","정균작용"
"1042","정균제"
"1043","정균항생제"
"1044","정균효과"
"1045","세균요법"
"1046","세균독성자궁내막염"
"1047","세균"
"1048","세균뇨"
"1049","세균모양"
"1050","박테로이드"
"1051","나쁜대상"
"1052","뇌줄기청각유발전위"
"1053","검사"
"1054","주머니"
"1055","낭"
"1056","주머니카테터"
"1057","핵주머니섬유"
"1058","핵주머니근육세포"
"1059","사탕수수깍지증"
"1060","사탕수수진폐증"
"1061","베일잠금장치"
"1062","암색혀"
"1063","장티프스혀"
"1064","외반슬"
"1065","안굽이무릎"
"1066","중조"
"1067","영국항루이사이트"
"1068","평형"
"1069","균형"
"1070","저울"
"1071","평형맞물림"
"1072","평형교합"
"1073","천평실"
"1074","균형마취"
"1075","자립방광"
"1076","균형식사"
"1077","균형음식"
"1078","평형아래팔보조기"
"1079","평형맞물림"
"1080","평형교합"
"1081","평형염액"
"1082","균형자리옮김"
"1083","균형전위"
"1084","평형쪽"
"1085","평형측"
"1086","음경귀두"
"1087","음핵귀두"
"1088","귀두요도위열림"
"1089","귀두요도상열"
"1090","귀두요도밑열림"
"1091","귀두요도하열"
"1092","귀두염"
"1093","귀두꺼풀염"
"1094","귀두포피염"
"1095","대장섬모충이질"
"1096","대장섬모충증"
"1097","대장섬모충"
"1098","대머리"
"1099","덩이"
"1100","공"
"1101","볼밸브"
"1102","공인공판막"
"1103","무용수근육경련"
"1104","도리깨질"
"1105","심장탄도"
"1106","심장탄도계"
"1107","심장탄도법"
"1108","풍선"
"1109","풍선혈관성형"
"1110","풍선심방사이막절개"
"1111","풍선심방중격절개"
"1112","풍선카테터"
"1113","풍선세포"
"1114","풍선세포모반"
"1115","풍선대위박동"
"1116","풍선맞박동"
"1117","풍선확장"
"1118","풍선확장기"
"1119","풍선폐쇄검사"
"1120","풍선펌프"
"1121","풍선중격절개"
"1122","풍선판막성형"
"1123","풍선확장"
"1124","풍선변성"
"1125","풍선부착카테터"
"1126","뜬느낌"
"1127","부구감"
"1128","뜬느낌검사"
"1129","부구법"
"1130","진정제"
"1131","향유연고"
"1132","발삼"
"1133","온천학"
"1134","온천요법"
"1135","온천요법"
"1136","찜질요법"
"1137","발삼"
"1138","대나무털"
"1139","대나무척주"
"1140","죽상척주"
"1141","밴크로프트사상충증"
"1142","띠"
"1143","띠갈고리"
"1144","띠중성구"
"1145","붕대"
"1146","안대렌즈"
"1147","붕대법"
"1148","큰공명음"
"1149","띠염색"
"1150","띠감기"
"1151","주파수폭"
"1152","음역"
"1153","띠모양각막병"
"1154","대상각막병"
"1155","주파수폭"
"1156","음역"
"1157","반조형견인부목"
"1158","은행"
"1159","저장혈액"
"1160","막대"
"1161","막대부호"
"1162","바코드"
"1163","막대가림읽기"
"1164","무게인식불능"
"1165","외국어발음불능"
"1166","바르비탈"
"1167","바르비투르산염"
"1168","반복혼합주사"
"1169","공막노출"
"1170","압각"
"1171","압각계"
"1172","비만학"
"1173","바륨먼지증"
"1174","바륨진폐증"
"1175","바륨"
"1176","바륨조영제"
"1177","바륨관장"
"1178","바륨정복"
"1179","바륨음영"
"1180","바륨황산염"
"1181","개기침"
"1182","무게인식불능"
"1183","압력수용기"
"1184","무게인식"
"1185","기압계"
"1186","기압"
"1187","압력수용기"
"1188","압력반사"
"1189","압반사"
"1190","기압계"
"1191","압력코곁굴염"
"1192","기압부비동염"
"1193","압력중이염"
"1194","압력손상"
"1195","바소체"
"1196","술통가슴"
"1197","통모양가슴"
"1198","바레트식도"
"1199","장벽"
"1200","방벽"
"1201","선택여과기"
"1202","선택필터"
"1203","바르트증후군"
"1204","큰질어귀샘"
"1205","바르톨린샘"
"1206","큰질어귀샘염"
"1207","바르톨린샘염"
"1208","바르토넬라"
"1209","바르토넬라증"
"1210","바터증후군"
"1211","바닥"
"1212","기저"
"1213","기초"
"1214","기초마취"
"1215","바닥동맥"
"1216","기저동맥"
"1217","기저소체"
"1218","기초체온"
"1219","바닥세포"
"1220","기저세포"
"1221","바닥세포샘종"
"1222","기저세포선종"
"1223","바닥세포암종"
"1224","기저세포암종"
"1225","바닥세포상피종"
"1226","기저세포상피종"
"1227","바닥세포모반"
"1228","기저세포모반"
"1229","바닥세포모반증후군"
"1230","기저세포모반증후군"
"1231","뇌바닥수조"
"1232","바닥복합층"
"1233","기초조건"
"1234","기초식사"
"1235","기초음식"
"1236","바닥핵"
"1237","기저핵"
"1238","바닥홍체절제"
"1239","기저홍체절제"
"1240","바닥판"
"1241","기저판"
"1242","치밀판"
"1243","바닥층"
"1244","기저층"
"1245","기초배지"
"1246","기초대사율"
"1247","기초대사"
"1248","바닥핵"
"1249","기저핵"
"1250","바닥판"
"1251","기저판"
"1252","의치지지조직"
"1253","바닥구역"
"1254","바닥구역기관지"
"1255","기초상태"
"1256","바닥줄무늬가장자리"
"1257","로젠탈바닥정맥"
"1258","로젠탈기저정맥"
"1259","바닥"
"1260","바탕"
"1261","기저"
"1262","알칼리"
"1263","염기"
"1264","기제"
"1265","기본곡선"
"1266","염기결핍"
"1267","염기과잉"
"1268","염기교환"
"1269","심장바닥"
"1270","심장저부"
"1271","머리뼈바닥"
"1272","두개저"
"1273","염기쌍"
"1274","염기쌍치환"
"1275","염기짝짓기"
"1276","기본단위"
"1277","야구손가락"
"1278","망치손가락"
"1279","야구어깨"
"1280","바제도병"
"1281","기준선"
"1282","바닥선"
"1283","기저선"
"1284","기준영상"
"1285","바닥막"
"1286","기저막"
"1287","바닥정수리점축"
"1288","염기성"
"1289","기본"
"1290","기초"
"1291","기본적욕구"
"1292","기본편위"
"1293","기본사시"
"1294","염기물감"
"1295","기초식품군"
"1296","기본소생술"
"1297","기본수"
"1298","염기염색"
"1299","기본외상소생술"
"1300","염기도"
"1301","산결합력"
"1302","담자균증"
"1303","바시디오볼루스"
"1304","담자홀씨"
"1305","담자기"
"1306","바닥태반"
"1307","기저태반"
"1308","바닥"
"1309","기저"
"1310","뇌바닥동맥"
"1311","뇌기저동맥"
"1312","바닥고랑"
"1313","기저구"
