"","x"
"646","급성기반응"
"647","급성폐렴"
"648","급성후신경절염"
"649","급성고름코곁굴염"
"650","급성화농부비동염"
"651","급성방사선병"
"652","급성방사선증후군"
"653","급성콩팥기능상실"
"654","급성신부전"
"655","급성호흡곤란증후군"
"656","급성상황스트레스반응"
"657","급성연축후두염"
"658","급성편도염"
"659","급성횡단척수염"
"660","급성가로방향척수염"
"661","급성요세관괴사"
"662","급성미분화백혈병"
"663","급성소변정체"
"664","급성요정체"
"665","청색맹"
"666","무고리화합물"
"667","아실화"
"668","아실전이효소"
"669","사기질종"
"670","적응"
"671","순응"
"672","적응효소"
"673","적응기전"
"674","상습성중독"
"675","탐닉"
"676","애디슨병"
"677","첨가화합물"
"678","부가중합체"
"679","부가반응"
"680","부가작용"
"681","상가유전자"
"682","상가작용"
"683","모음"
"684","내전"
"685","모음근굴"
"686","내전근관"
"687","긴모음근"
"688","장수내전근"
"689","샘적출"
"690","선적출"
"691","림프절비대"
"692","샘비대"
"693","아데닌"
"694","샘염"
"695","선염"
"696","샘가시세포종"
"697","선극세포종"
"698","샘사기질종"
"699","아데노관련위성바이러스"
"700","아데노관련바이러스"
"701","샘암종"
"702","선암종"
"703","샘낭성"
"704","선낭성"
"705","샘낭암종"
"706","선낭암종"
"707","샘낭종"
"708","선낭종"
"709","샘섬유종"
"710","선섬유종"
"711","샘뇌하수체절제"
"712","선뇌하수체절제"
"713","샘뇌하수체"
"714","선뇌하수체"
"715","아데노이드퀴레트"
"716","샘낭암종"
"717","선낭암종"
"718","아데노이드얼굴"
"719","아데노이드덩이"
"720","아데노이드증식"
"721","아데노이드절제"
"722","아데노이드염"
"723","샘지방종"
"724","선지방종"
"725","샘림프종"
"726","선림프종"
"727","샘종"
"728","선종"
"729","피지선종"
"730","피부기름샘종"
"731","샘종암종연쇄"
"732","선종암종연쇄"
"733","샘종모양"
"734","선종모양"
"735","샘종모양치원성종양"
"736","샘종모양종양"
"737","샘종절제칼"
"738","선종절제도"
"739","샘종증"
"740","샘종성갑상샘종"
"741","샘종과다형성"
"742","샘종폴립"
"743","샘근상피종"
"744","샘근종"
"745","선근종"
"746","샘근육증"
"747","선근증"
"748","자궁샘근육증"
"749","자궁선근증"
"750","샘병"
"751","선병"
"752","샘인두염"
"753","아데노이드인두염"
"754","샘육종"
"755","선육종"
"756","아데노신"
"757","아데노신탈아미노효소"
"758","샘증"
"759","선증"
"760","아데노이드절제칼"
"761","아데노이드편도절제"
"762","아데노바이러스"
"763","아데닐사이클라아제"
"764","아데닐산키나아제"
"765","아데닐산"
"766","부착"
"767","유착"
"768","부착단백질"
"769","유착백내장"
"770","부착작은이"
"771","부착상아질석"
"772","유착각막백반"
"773","부착태반"
"774","부착소"
"775","유착"
"776","부착"
"777","붙음"
"778","부착분자"
"779","유착거미막염"
"780","유착지주막염"
"781","유착세로칸심장막염"
"782","유착종격심낭염"
"783","부착성"
"784","유착성"
"785","연속반복운동불능"
"786","시랍형성"
"787","지방생성"
"788","비만"
"789","신생아피하지방괴사"
"790","신생아피부밑지방괴사"
"791","지방증생식기퇴행위축"
"792","보조약"
"793","보조영상기법"
"794","조절"
"795","조정"
"796","적응"
"797","보정"
"798","적응장애"
"799","적응반응"
"800","보강제"
"801","보조제"
"802","애주번트"
"803","애쥬번트관절염"
"804","보조화학요법"
"805","보조요법"
"806","덧귀밑샘"
"807","부이하선"
"808","투약"
"809","투여"
"810","행정"
"811","행정"
"812","관리자"
"813","행정가"
"814","경영자"
"815","입원"
"816","신경쪽"
"817","향신경"
"818","부속기관"
"819","부속기"
"820","자궁부속기"
"821","부속기관암종"
"822","자궁부속기전이"
"823","부속기관모반"
"824","자궁부속기절제"
"825","자궁부속기염"
"826","자궁부속기고정"
"827","부속기절개"
"828","청소년기"
"829","청소년심리"
"830","청소년심리학"
"831","청소년기"
"832","청소년"
"833","채용"
"834","차용"
"835","입양"
"836","채용현상"
"837","차용면역"
"838","입양면역"
"839","차용면역요법"
"840","입양면역요법"
"841","입양면역허용"
"842","입양전달"
"843","부신"
"844","부신샘종"
"845","부신된출혈"
"846","부신겉질"
"847","부신피질"
"848","부신겉질자극호르몬"
"849","부신피질자극호르몬"
"850","부신위기"
"851","부신성여성화"
"852","부신성여성화"
"853","부신"
"854","콩팥위샘"
"855","부신성고혈압"
"856","부신속질"
"857","부신수질"
"858","부신스테로이드"
"859","부신성남성화"
"860","부신절제"
"861","아드레날린"
"862","아드레날린반전"
"863","부신증"
"864","부신염"
"865","성증발생"
"866","아드레날린"
"867","아드레날린성약"
"868","아드레날린대항제"
"869","아드레날린길항제"
"870","아드레날린차단제"
"871","아드레날린차단제"
"872","아드레날린작용약"
"873","아드레날린섬유"
"874","아드레날린수용체"
"875","아드레날린수용체"
"876","부신겉질샘암종"
"877","부신피질선암종"
"878","부신겉질호르몬"
"879","부신피질호르몬"
"880","부신겉질과다형성"
"881","부신피질증식"
"882","부신겉질부전"
"883","부신피질부전"
"884","부신겉질스테로이드"
"885","부신피질스테로이드"
"886","부신피질자극호르몬"
"887","부신겉질자극호르몬"
"888","부신생식기증후군"
"889","부신백질형성장애"
"890","부신속질호르몬"
"891","부신수질호르몬"
"892","아드레날린유사작용"
"893","아드레날린작용약"
"894","부신척수신경병"
"895","아드레날린수용체"
"896","흡착제"
"897","흡착"
"898","흡착능"
"899","흡착화합물"
"900","흡착시험"
"901","부착검사"
"902","성인호흡곤란증후군"
"903","섞음질"
"904","불순품"
"905","성인발병비만"
"906","전진"
"907","앞옮김"
"908","진행암"
"909","상급심장소생술"
"910","전문심장소생술"
"911","상급소아소생술"
"912","전문소아소생술"
"913","전진수면위상증후군"
"914","상급외상소생술"
"915","전문외상소생술"
"916","전진술"
"917","앞옮김술"
"918","앞옮김피판"
"919","전진피판"
"920","앞옮김돌림피판"
"921","전진회전피판"
"922","바깥막"
"923","외막"
"924","외진피"
"925","바깥막주머니"
"926","외막윤활낭"
"927","우발상아질"
"928","외래상아질"
"929","비정상음"
"930","유해작용"
"931","약물유해반응"
"932","유해반응"
"933","무력증"
"934","힘없음증"
"935","무력증열"
"936","무력창자막힘증"
"937","무력성장폐색"
"938","환기"
"939","통기"
"940","기포목욕"
"941","공기감염"
"942","흡입감염"
"943","항공병"
"944","비행기멀미"
"945","기화"
"946","에어로박틴"
"947","산소성수축"
"948","산소그람음성막대균"
"949","유산소균감염"
"950","호기균감염"
"951","산소성반응"
"952","산소호흡"
"953","항공치통"
"954","공기역학"
"955","가스발생균"
"956","흡입결핵"
"957","에어로모나스"
"958","기복"
"959","공기배증"
"960","항공부비동염"
"961","항공굴염"
"962","분무감염"
"963","연무질전파"
"964","에어로졸전파"
"965","에어로졸화"
"966","에어로졸적용"
"967","항공우주의학"
"968","산소내성"
"969","정동갈망"
"970","감정"
"971","정동"
"972","양가정동"
"973","정동접촉"
"974","정동표현"
"975","들"
"976","구심"
"977","수입"
"978","들세동맥"
"979","수입세동맥"
"980","들관"
"981","수입관"
"982","들신경섬유"
"983","구심신경섬유"
"984","들토리세동맥"
"985","수입사구체세동맥"
"986","들신경자극"
"987","구심자극"
"988","들신경억제"
"989","구심억제"
"990","들고리"
"991","구심고리"
"992","들창자증후군"
"993","들림프관"
"994","수입림프관"
"995","들신경"
"996","구심신경"
"997","들신경섬유"
"998","구심신경섬유"
"999","들신경동공결손"
"1000","구심신경동공결손"
"1001","친화력"
"1002","친화성"
"1003","친화크로마토그래피"
"1004","친화계수"
"1005","친화상수"
"1006","무피브리노겐혈증"
"1007","무섬유소원혈증"
"1008","아플라톡신"
"1009","아프리카수면병"
"1010","후탈분극"
"1011","후부하장치"
"1012","후장진법"
"1013","후진통"
"1014","후전위"
"1015","무감마글로불린혈증"
"1016","신경절없음증"
"1017","무신경절증"
"1018","우무확산법"
"1019","우무겔확산"
"1020","우무겔침강소억제검사"
"1021","우무경사면"
"1022","나이감정"
"1023","연령표준화"
"1024","연령부양비"
"1025","기관"
"1026","무발생"
"1027","무발생"
"1028","생식기관없음증"
"1029","무생식기증"
"1030","물질"
"1031","인자"
"1032","약"
"1033","제"
"1034","연령기간코호트분석"
"1035","나이관련인지저하"
"1036","나이관련변성"
"1037","노년기변성"
"1038","응집성"
"1039","응집촉진"
"1040","응집제"
"1041","응집능"
"1042","응집"
"1043","응집반응"
"1044","응집검사"
"1045","응집소"
"1046","응집원"
"1047","응집친화성"
"1048","무리림프소절"
"1049","응집"
"1050","공격소"
"1051","공격"
"1052","공격적인격"
"1053","공격성"
"1054","노화"
"1055","노령화"
"1056","나이먹음"
"1057","노화과정"
"1058","초조우울증"
"1059","초조"
"1060","삼킴불능"
"1061","손거스러미"
"1062","턱없음"
"1063","무악증"
"1064","병인불명"
"1065","기원불명"
"1066","원인불명골수화생"
"1067","실인증"
"1068","인식불능증"
"1069","생식샘없는"
"1070","생식선결손"
"1071","생식선결손자"
"1072","생식샘없음"
"1073","빈사"
"1074","임종"
"1075","사망전"
"1076","사망전백혈구증가"
"1077","사망전혈전증"
"1078","작용제"
"1079","작용근"
"1080","고통"
"1081","무과립겉질"
"1082","무과립피질"
"1083","무과립세포질그물"
"1084","무과립세포질세망"
"1085","무과립백혈구"
"1086","무과립구"
"1087","무과립구증"
"1088","에이즈치매복합"
"1089","괴로움"
"1090","병"
"1091","자연손발가락절단"
"1092","환자수송항공기"
"1093","구급항공기"
"1094","공기기관지조영상"
"1095","에어컨폐"
"1096","에어컨허파"
"1097","공기전도"
"1098","공기전도청력검사"
"1099","공기전도청력곡선"
"1100","공기전도듣기"
"1101","공기전도청력"
"1102","공기전도검사"
"1103","공기유입률"
"1104","배기"
"1105","공로후송"
"1106","공기부족"
"1107","공기기아"
"1108","통기법"
"1109","공중의료수송"
"1110","항공의료수송체계"
"1111","대기감시"
"1112","대기오염물"
"1113","대기오염물질"
"1114","대기오염"
"1115","대기오염관리"
"1116","대기오염지수"
"1117","대기오염률"
"1118","공기압박주조기"
"1119","항공병"
"1120","비행기멀미"
"1121","공기공간결절"
"1122","공기걸림"
"1123","공기폭압손상"
"1124","공기팽창손상"
"1125","공기뼈전도차이"
"1126","공기매개오염물"
"1127","부유먼지"
"1128","공기매개감염"
"1129","항공기사고"
"1130","항공기소음"
"1131","비행기형덧대"
"1132","비행기형부목"
"1133","기도전도도"
"1134","기도관리"
"1135","기도폐쇄"
"1136","기도압해제환기"
"1137","기도저항"
"1138","운동못함"
"1139","운동불능"
"1140","운동불능행위상실"
"1141","운동불능실행증"
"1142","무운동뇌전증"
"1143","무운동간질"
"1144","무운동함구증"
"1145","무운동발작"
"1146","콧방울"
"1147","비익"
"1148","알라닌"
"1149","알라닌아미노전달효소"
"1150","알라닌아미노전달효소"
"1151","날개인대"
"1152","익상인대"
"1153","알림반응"
"1154","경보반응"
"1155","알벤다졸"
"1156","알베르스"
"1157","쇤베르크병"
"1158","백색증"
"1159","흰둥이"
"1160","백색증환자"
"1161","백색증"
"1162","백색안저"
"1163","백색눈바닥"
"1164","백색뇨"
"1165","올브라이트증후군"
"1166","백색막절개"
"1167","백색막염"
"1168","알부민"
"1169","알부민뇌척수액"
"1170","혈청비"
"1171","알부민혈증"
"1172","알부민글로불린비"
"1173","알부민세포해리"
"1174","알부민뇨"
"1175","알칼리게네스"
"1176","알칼리게네스페칼리스"
"1177","알캅톤뇨"
"1178","알코올유발반응검사"
"1179","알코올탈수소효소"
"1180","알코올의존"
"1181","알코올발효"
"1182","알코올홍조반응"
"1183","알코올중독"
"1184","알코올소뇌변성"
"1185","알코올못견딤"
"1186","알코올중독섬망"
"1187","알코올여러신경염"
"1188","알코올다발신경염"
"1189","알코올화"
"1190","알닥톤"
"1191","알도스테론"
"1192","알도스테론이탈"
"1193","알도스테론증"
"1194","각성반응"
"1195","각성도"
"1196","각성수준"
"1197","알렉산더병"
"1198","통각발생"
"1199","성학대증"
"1200","둘러겹침"
"1201","앨리어싱"
"1202","둘러겹침허상"
"1203","통제불능손"
"1204","멀리함"
"1205","소외"
"1206","지라없음증"
"1207","무비증"
"1208","정렬"
"1209","중심맞추기"
"1210","조준지시계"
"1211","중심맞춤지시계"
"1212","금식"
"1213","단식"
"1214","식사당뇨"
"1215","식사저혈당"
"1216","식사비만"
"1217","소화계통"
"1218","소화계"
"1219","식사치료학"
"1220","소화관"
"1221","영양"
"1222","영양법"
"1223","식사요법"
"1224","지방족아미노산"
"1225","지방족화합물"
"1226","지방족탄화수소"
"1227","알리자린"
"1228","알칼리화상"
"1229","알칼리변성법"
"1230","알칼리변성검사"
"1231","알칼리공기"
"1232","알칼리중독"
"1233","알칼리인산분해효소"
"1234","알칼리반응"
"1235","알칼리역류위염"
"1236","알칼리예비"
"1237","알칼리예비력"
"1238","알칼리용액"
"1239","알칼리도"
"1240","알칼리뇨"
"1241","알칼리화"
"1242","알칼로이드시약"
"1243","알캅톤"
"1244","알캅톤뇨"
"1245","알킬화약물"
"1246","알킬화제"
"1247","알킬화"
"1248","요막융모막"
"1249","요막동맥"
"1250","요막방광"
"1251","요막공간"
"1252","요막관"
"1253","요막공간액"
"1254","요막강액"
"1255","요막중배엽"
"1256","요막줄기"
"1257","요막모양"
"1258","소시지형"
"1259","요막혈관연결쌍둥이"
"1260","탯줄연결쌍둥이"
"1261","알란토인"
"1262","요막"
"1263","대립유전자배제"
"1264","대립유전자"
"1265","맞섬돌연변이"
"1266","대립돌연변이"
"1267","알레르기항원"
"1268","알레르기항원치환"
"1269","알레르기혈청"
"1270","알레르기항원성"
"1271","알레르기혈관염"
"1272","알레르기기관지폐아스페르길루스증"
"1273","알레르기결막염"
"1274","알레르기접촉피부염"
"1275","알레르기반응"
"1276","알레르기비염"
"1277","알레르기코염"
"1278","알레르기코곁굴염"
"1279","알레르기부비동염"
"1280","알레르기화"
"1281","완화"
"1282","경감"
"1283","동맹"
"1284","동종항체"
"1285","동종항원"
"1286","배분"
"1287","배당"
"1288","할당"
"1289","타인중심"
"1290","이종분비"
"1291","무해자극통증"
"1292","이질통증"
"1293","동종이계"
"1294","동종이형"
"1295","동종이계"
"1296","동종이형"
"1297","동종이형억제"
"1298","동종이식반응"
"1299","동종이식거부반응"
"1300","동종면역용혈빈혈"
"1301","동종면역중성구감소"
"1302","동종면역"
"1303","알로카인산"
