"","x"
"113","활성물질"
"114","활성재"
"115","능동운동"
"116","적극거부증"
"117","활동산소"
"118","활성산소"
"119","활성기"
"120","활성속임약"
"121","활동의지"
"122","능동의지"
"123","능동차폐"
"124","능동보정"
"125","활성부위"
"126","능동운반"
"127","적극치료"
"128","활동결핵"
"129","액티빈"
"130","활성도"
"131","활동"
"132","활성"
"133","능"
"134","급성괴사궤양잇몸염"
"135","급성괴사궤양치은염"
"136","급성횡단척수염"
"137","급성가로방향척수염"
"138","적응행동척도"
"139","적응성격"
"140","적응효소"
"141","적응기전"
"142","부가작용"
"143","부가효과"
"144","상가유전자"
"145","상가작용"
"146","덧셈모델"
"147","아데노관련위성바이러스"
"148","아데노관련바이러스"
"149","아데노이드증식"
"150","아데노바이러스"
"151","유착"
"152","접착제"
"153","반창고"
"154","유착거미막염"
"155","유착지주막염"
"156","유착관절낭염"
"157","접착성금"
"158","유착세로칸심장막염"
"159","유착종격심낭염"
"160","유착성비늘"
"161","접착띠"
"162","반창고"
"163","부착성"
"164","유착성"
"165","보조영상기법"
"166","보강제"
"167","보조제"
"168","애주번트"
"169","애쥬번트관절염"
"170","보조화학요법"
"171","보조요법"
"172","행정"
"173","부속기관모반"
"174","차용면역"
"175","입양면역"
"176","차용면역요법"
"177","입양면역요법"
"178","입양면역허용"
"179","입양전달"
"180","부신성남성화"
"181","아드레날린반전"
"182","전진"
"183","앞옮김"
"184","진행암"
"185","상급심장소생술"
"186","전문심장소생술"
"187","상급소아소생술"
"188","전문소아소생술"
"189","전진수면위상증후군"
"190","상급외상소생술"
"191","전문외상소생술"
"192","전진술"
"193","앞옮김술"
"194","앞옮김피판"
"195","전진피판"
"196","앞옮김돌림피판"
"197","전진회전피판"
"198","바깥막"
"199","외막"
"200","외진피"
"201","바깥막주머니"
"202","외막윤활낭"
"203","우발상아질"
"204","외래상아질"
"205","비정상음"
"206","유해작용"
"207","약물유해반응"
"208","유해효과"
"209","유해반응"
"210","무력증열"
"211","산소그람음성막대균"
"212","호흡소화관"
"213","양가정동"
"214","정동접촉"
"215","정동장애"
"216","정동표현"
"217","정동정신병"
"218","정동성"
"219","정감성"
"220","들림프관"
"221","수입림프관"
"222","들신경"
"223","구심신경"
"224","들신경섬유"
"225","구심신경섬유"
"226","후부하장치"
"227","나이관련인지저하"
"228","공격적인격"
"229","공격성"
"230","무중력"
"231","공기전도청력곡선"
"232","배기"
"233","공로후송"
"234","공기액체층"
"235","항공의료서비스"
"236","기도압해제환기"
"237","미량난황난자"
"238","각성수준"
"239","알칼리예비"
"240","알칼리예비력"
"241","요막공간"
"242","알레르기결막염"
"243","알레르기혈관염"
"244","완화"
"245","경감"
"246","완화물"
"247","완화제"
"248","동종이식편반응"
"249","전신탈모"
"250","전신털빠짐"
"251","알파파"
"252","교대가림검사"
"253","교대시"
"254","대체보체경로"
"255","교대유전"
"256","대안의학"
"257","대체의학"
"258","교대반응"
"259","수평시야결손"
"260","허파꽈리"
"261","폐포"
"262","이틀"
"263","치조"
"264","이틀고름집"
"265","치조농양"
"266","꽈리샘종"
"267","이틀활"
"268","치조궁"
"269","이틀동맥"
"270","치조동맥"
"271","허파꽈리방"
"272","폐포방"
"273","이틀위축"
"274","치조위축"
"275","이틀바닥"
"276","치조기저"
"277","이틀뼈"
"278","치조골"
"279","이틀뼈이식"
"280","치조골이식"
"281","꽈리싹"
"282","이틀관"
"283","치조관"
"284","허파꽈리청소"
"285","폐포청소"
"286","이틀틈새"
"287","치조열"
"288","죽은꽈리공간"
"289","죽은폐포공간"
"290","폐포사강"
"291","폐포희석인자"
"292","허파꽈리희석인자"
"293","폐포관"
"294","허파꽈리관"
"295","이틀섬유"
"296","이틀샛길"
"297","치조루"
"298","이틀구멍"
"299","이틀골절"
"300","치조골절"
"301","폐포가스"
"302","꽈리기체"
"303","폐포가스교환"
"304","허파꽈리가스교환"
"305","꽈리샘"
"306","포상선"
"307","꽈리형포충병"
"308","다방포충병"
"309","이틀뼈과다증"
"310","치조골과골증"
"311","폐포저환기"
"312","허파꽈리저환기"
"313","폐포저환기증후군"
"314","폐포저산소증"
"315","꽈리저산소증"
"316","허파꽈리큰포식세포"
"317","폐포대식세포"
"318","이틀모서리"
"319","치조연"
"320","이틀신경"
"321","치조신경"
"322","이틀신경블록"
"323","치조신경블록"
"324","폐포산소압"
"325","허파꽈리산소압"
"326","폐포관류"
"327","꽈리관류"
"328","이틀뼈막"
"329","치조골막"
"330","이틀돌기"
"331","포상횡문근육종"
"332","꽈리횡문근육종"
"333","세엽형횡문근육종"
"334","이틀능선"
"335","치조능선"
"336","치조연투영"
"337","꽈리주머니"
"338","폐포낭"
"339","폐포주머니"
"340","꽈리주머니"
"341","폐포소낭"
"342","포상연부육종"
"343","꽈리공간"
"344","폐포공간"
"345","꽈리구조"
"346","폐포구조"
"347","포상구조"
"348","폐포환기"
"349","허파꽈리환기"
"350","폐포환기율"
"351","허파꽈리환기율"
"352","폐포동맥간산소분압차"
"353","폐포모세혈관막"
"354","허파꽈리모세혈관막"
"355","허파꽈리"
"356","폐포"
"357","이틀"
"358","치조"
"359","폐포염"
"360","허파꽈리염"
"361","이틀염"
"362","치조염"
"363","폐포모세혈관장벽"
"364","꽈리모세혈관장벽"
"365","이틀성형"
"366","치조성형"
"367","허파꽈리"
"368","폐포"
"369","이틀"
"370","치조"
"371","해마백색판"
"372","양손서투른"
"373","양수비능숙"
"374","양가감정"
"375","아메바운동"
"376","멜라닌결핍모반"
"377","양막공간"
"378","공동음"
"379","팽대신경"
"380","팽대부신경"
"381","아미탈면담"
"382","상행각융기맥파"
"383","성장기탈모"
"384","항문판막"
"385","항문판"
"386","항문피부선"
"387","연결정맥"
"388","고정융모"
"389","남성형골반"
"390","쐐기형골반"
"391","마취환기기"
"392","해면혈관종"
"393","혈관모반"
"394","앤지오텐신전환효소"
"395","앤지오텐신전환효소억제제"
"396","구석눈꺼풀결막염"
"397","안각안검결막염"
"398","눈구석결막염"
"399","각편위"
"400","각운동"
"401","눈구석정맥"
"402","안각정맥"
"403","동물병원소"
"404","고래회충과애벌레"
"405","주기반응"
"406","항문꼬리신경"
"407","항문미골신경"
"408","신경성식욕부진"
"409","난소없음"
"410","무난소"
"411","무배란월경"
"412","배란없음"
"413","무배란"
"414","무배란출혈"
"415","무배란월경주기"
"416","무배란월경주기"
"417","목신경고리"
"418","빗장밑신경고리"
"419","앞유리체섬유혈관증식"
"420","앞뼈사이신경증후군"
"421","전방골간신경증후군"
"422","앞심실사이고랑"
"423","전심실간구"
"424","앞골반내용물적출"
"425","전골반내용물적출"
"426","앞포도막염"
"427","전포도막염"
"428","앞배쪽핵"
"429","전복측핵"
"430","전후전만상"
"431","뒤굽이정면영상"
"432","전후상"
"433","앞뒤방향영상"
"434","앞가로지름"
"435","전횡경"
"436","앞방향경사"
"437","전방경사"
"438","뒤틀림"
"439","원숭이형골반"
"440","항균작용"
"441","항체다양성"
"442","항체제거"
"443","항체결합가"
"444","항체매개과민성"
"445","피임"
"446","피임제"
"447","항경련"
"448","항경련제"
"449","항경련제투약"
"450","역전도신경자극"
"451","항원전환"
"452","항원복귀"
"453","항원반응세포"
"454","항중력복"
"455","비행복"
"456","항고혈압"
"457","고혈압약"
"458","혈압강하제"
"459","고혈압약"
"460","항고혈압제"
"461","항저혈압"
"462","저혈압약"
"463","항감염"
"464","항감염제"
"465","항균수준"
"466","통각억제"
"467","항통각"
"468","반사방지코팅"
"469","항역류판막"
"470","기침완화"
"471","기침약"
"472","진해제"
"473","항기침효과"
"474","진해효과"
"475","항뱀독소"
"476","항뱀독소"
"477","항바이러스제"
"478","항바이러스물질"
"479","바이러스약"
"480","항바이러스제"
"481","항바이러스단백질"
"482","항비타민물질"
"483","대동맥걸침"
"484","대동맥기승"
"485","대동맥인공판막"
"486","대동맥판협착"
"487","대동정맥샛길"
"488","대동정맥루"
"489","아프토바이러스"
"490","심첨장축도"
"491","폐첨전만위상"
"492","심첨"
"493","방도"
"494","아포크린모반"
"495","시운동"
"496","충수방광연결"
"497","거미막융모"
"498","지주막융모"
"499","거미막융모"
"500","지주막융모"
"501","임의운동교합기"
"502","소뇌나무"
"503","분지세정맥"
"504","아르보바이러스"
"505","뇌혈관더미"
"506","아레나바이러스"
"507","아레나바이러스"
"508","리보플라빈결핍"
"509","동맥재형성"
"510","동맥재개통"
"511","동맥경화심혈관병"
"512","동정맥연결"
"513","동정맥자루"
"514","동정맥류"
"515","동정맥교차"
"516","동정맥샛길"
"517","동정맥루"
"518","동정맥혈관종"
"519","동정맥기형"
"520","동정맥션트"
"521","절지동물매개체"
"522","절지동물매개바이러스병"
"523","관절윤활막염"
"524","관절안"
"525","관절강"
"526","관절오목"
"527","관절와"
"528","관절신경"
"529","관절혈관그물"
"530","관절혈관망"
"531","언어명료도곡선"
"532","인공능동면역"
"533","열치료"
"534","인공발열"
"535","인공방사능"
"536","오름목동맥"
"537","상행경동맥"
"538","무균열"
"539","아스페르길루스플라부스"
"540","흡인세척법"
"541","융합골반"
"542","융합척추뼈"
"543","보조기구"
"544","보조분만"
"545","보조생식기술"
"546","보조청각장치"
"547","연합운동"
"548","선택교배"
"549","전신무력"
"550","무력증열"
"551","아스트로바이러스"
"552","비대칭분할"
"553","윤활액결여"
"554","격세유전"
"555","복귀돌연변이"
"556","아토피결막염"
"557","아토피과민성"
"558","심방목동맥간격"
"559","방실"
"560","심방심실"
"561","방실다발"
"562","방실관"
"563","방실관결손"
"564","방실일치연결"
"565","방실전도"
"566","방실전도시간"
"567","방실불일치연결"
"568","방실해리"
"569","방실주기외수축"
"570","방실기외수축"
"571","심방심실이음부"
"572","방실접합부"
"573","방실이음부리듬"
"574","방실이음부빠른맥"
"575","방실접합부빈맥"
"576","방실결절차단"
"577","방실결절리듬"
"578","방실결절"
"579","방실구멍"
"580","방실고리"
"581","방실사이막결손"
"582","방실중격결손"
"583","방실사이막"
"584","방실중격"
"585","방실순차형박동조율기"
"586","방실판막"
"587","주의력결핍과다활동장애"
"588","약화백신"
"589","약독백신"
"590","약독화바이러스"
"591","당김섬유"
"592","견인섬유"
"593","청각원성경련"
"594","청력곡선"
"595","청력수준"
"596","시청각보조물"
"597","듣기유발전위"
"598","청각유발전위"
"599","속귀신경"
"600","청신경"
"601","청각지각지역"
"602","가청영역"
"603","가청곡선"
"604","청각곡선"
"605","귓바퀴관자신경"
"606","이개측두신경"
"607","방실차단"
"608","가압증기멸균기"
"609","가압증기멸균기"
"610","비침습자동혈압기"
"611","자동간헐양압"
"612","자동간헐양압호흡기"
"613","자동운동"
"614","자율신경"
"615","자율신경섬유"
"616","자율신경얼기"
"617","자율신경계통"
"618","자율신경계"
"619","자가포식공포"
"620","자가탐식공포"
"621","자가반응항체"
"622","자가반응"
"623","보통염색체열성질환"
"624","보통염색체열성소질"
"625","상염색체열성소질"
"626","자가예방접종"
"627","자가백신"
"628","자가백신요법"
"629","가용성"
"630","무원자가"
"631","무판막"
"632","무맥관"
"633","무혈관"
"634","무혈성"
"635","무혈관괴사"
"636","무혈성괴사"
"637","무맥관"
"638","무혈관"
"639","조직혈관차단"
"640","평균"
"641","평균편차"
"642","평균용량"
"643","평균선량"
"644","평균여명"
"645","보통운동교합기"
"646","평균화"
"647","조류인플루엔자"
"648","조류백혈증"
"649","조류말라리아"
"650","조류신경림프종증바이러스"
"651","조류흑사병"
"652","닭페스트"
"653","조류수두"
"654","조류레트로바이러스"
"655","항공"
"656","항공의학"
"657","항공중이염"
"658","항공독물학"
"659","비행사병"
"660","비행사중이염"
"661","아비딘항원접합체"
"662","산염기강도"
"663","항원항체결합력"
"664","비병원성"
"665","무독력"
"666","비타민결핍증"
"667","운동음치"
"668","아보가드로법칙"
"669","아보가드로수"
"670","회피"
"671","회피"
"672","회피인격장애"
"673","박리"
"674","찢김골절"
"675","견열골절"
"676","무균배양"
"677","축벡터"
"678","축영상"
"679","겨드랑신경"
"680","액와신경"
"681","겨드랑정맥"
"682","액와정맥"
"683","축면잇몸면"
"684","축편위"
"685","축삭염주"
"686","홑정맥"
"687","기정맥"
"688","홑정맥활"
"689","배경수준"
"690","세균질증"
"691","볼밸브"
"692","공인공판막"
"693","풍선세포모반"
"694","풍선판막성형"
"695","바닥세포모반"
"696","기저세포모반"
"697","바닥세포모반증후군"
"698","기저세포모반증후군"
"699","로젠탈바닥정맥"
"700","로젠탈기저정맥"
"701","기본곡선"
"702","기본적욕구"
"703","기본편위"
"704","기본사시"
"705","바닥고랑"
"706","기저구"
"707","바닥영상"
"708","기저영상"
"709","자쪽피부정맥"
"710","척골측피부정맥"
"711","척추뼈몸통정맥"
"712","척추체정맥"
"713","목욕열"
"714","수영복모반"
"715","바유바이러스"
"716","접종"
"717","부리골반"
"718","빔변경기구"
"719","빛살변경기구"
"720","빔정형기구"
"721","빛살정형기구"
"722","병상회전율"
"723","행동"
"724","행태"
"725","행동유전학"
"726","행동수정"
"727","행동관찰청력검사"
"728","행동위험요인"
"729","행동과학"
"730","행동요법"
"731","행동주의"
"732","양성소아흑색종"
"733","검사차례간변이계수"
"734","빗각"
"735","바늘끝경사면"
"736","경사절개"
"737","두갈래근고랑"
"738","결간구"
"739","양면오목"
"740","양오목"
"741","양볼록"
"742","양방향심실빠른맥"
"743","양방향심실빈맥"
"744","갈린목젖"
"745","이분구개수"
"746","두겹난황태반"
"747","두겹난황주머니"
"748","두층난황낭"
"749","양쪽분할"
"750","쓸개관경화간"
"751","담관경화간"
"752","쓸개즙구토물"
"753","담즙성구토물"
"754","빌리베르딘"
"755","두손태아회전"
"756","위아래턱치아이틀돌출"
"757","양악치아치조돌출"
"758","두꼭대기곡선"
"759","이정점곡선"
"760","두눈운동"
"761","양안운동"
"762","두눈경합"
"763","양안경합"
"764","두눈보기"
"765","양안시"
"766","양안시력"
"767","두눈시력"
"768","이항곡선"
"769","두난자"
"770","이란"
"771","이란성쌍둥이"
"772","생체결합성중합체"
"773","생체이용률"
"774","생물학적동등성"
"775","생물학적등가"
"776","생체플라본류"
"777","바이오플라보노이드"
"778","생물학적활성"
"779","생물학적거짓양성반응"
"780","생물학적조사"
"781","생물학적가치"
"782","생물학적매개체"
"783","생물학적유효선량"
"784","생체인공판막"
"785","이란"
"786","이란성"
"787","이상성파형"
"788","양극속도부호화경사"
"789","두극속도부호화기울기"
"790","이중굴절"
"791","복굴절"
"792","비스무트치은염"
"793","이가"
"794","이가염색체"
"795","이가항체"
"796","이가염색체"
"797","이중매개체"
"798","두심실"
"799","흑열병"
"800","흑색구토열"
"801","흑수열"
"802","방광용적"
"803","고름눈물결막염"
"804","농루결막염"
"805","눈꺼풀결막염"
"806","안검결막염"
"807","고사난자"
"808","혈액저장소"
"809","혈액유도체"
"810","혈중효소농도"
"811","혈관"
"812","혈액량"
"813","혈성구토물"
"814","청색모반"
"815","청색고무물집모반"
"816","청색고무거품모반"
"817","흐려보임"
"818","흐린시력"
"819","체강"
"820","체강내조사"
"821","끓는점곡선"
"822","비등곡선"
"823","뼈전도청력곡선"
"824","골전도청력곡선"
"825","골수유래세포"
"826","뎅기"
"827","부토뇌즈열"
"828","소혈청알부민"
"829","우형결핵"
"830","창자운동"
"831","장운동"
"832","배변"
"833","위팔신경"
"834","상완신경"
"835","위팔정맥"
"836","상완정맥"
"837","가로타원골반"
"838","뇌줄기유발전위"
"839","뇌줄기유발반응청력검사"
"840","뇌소포"
"841","뇌포"
"842","뇌줄기청각유발전위"
"843","가지융모"
"844","뎅기"
"845","호흡주머니"
"846","호흡예비"
"847","환기예비량"
"848","호흡예비력"
"849","환기예비비"
"850","볼기분만"
"851","둔위분만"
"852","짧은목증"
"853","단경증"
"854","짧은"
"855","연결정맥"
"856","세기관지폐포암종"
"857","세기관지꽈리암종"
"858","기관지폐포"
"859","기관지허파꽈리"
"860","기관지폐포암종"
"861","기관지폐포세척"
"862","기관지공동호흡"
"863","기관지폐포호흡"
"864","입안안뜰"
"865","협강"
"866","볼쪽잇몸"
"867","협측치은"
"868","볼고랑"
"869","협부구"
"870","볼신경"
"871","협신경"
"872","볼잇몸"
"873","협치은"
"874","볼잇몸판"
"875","협치은판"
"876","볼잇몸능선"
"877","볼쪽전위"
"878","협측전위"
"879","안구결막"
"880","망울해면체근"
"881","구해면체근"
"882","망울해면체근반사"
"883","음경해면체근반사"
"884","망울해면체샘"
"885","구해면체선"
"886","팽대심실"
"887","팽대심실주름"
"888","구심실주름"
"889","팽대심실고리"
"890","구심실고리"
"891","팽대심실구멍"
"892","신경성폭식"
"893","팽창완하제"
"894","팽창설사제"
"895","버냐바이러스"
"896","버냐바이러스뇌염"
"897","부피바카인"
"898","시신"
"899","시체"
"900","시체이식편"
"901","시체반응"
"902","사후경축"
"903","시체연축"
"904","카다베린"
"905","발꿈치신경"
"906","종골신경"
"907","새발톱돌기"
"908","전신석회증"
"909","칼슘결핍"
"910","교정곡선"
"911","표준화곡선"
"912","칼리시바이러스"
"913","진정"
"914","진정제"
"915","열해당량"
"916","머리덮개뼈"
"917","두개관"
"918","병사열"
"919","발진티푸스"
"920","카나발린"
"921","캐너번병"
"922","흑수열"
"923","카니콜라열"
"924","들림뼈이식"
"925","축전기전류"
"926","심장기능곡선"
"927","심실"
"928","기본주시운동"
"929","기본정맥"
"930","심장촉진신경"
"931","심장작용"
"932","심장작용제"
"933","심장동맥박동간격"
"934","관상동맥박동간격"
"935","심장선택성"
"936","심장판막염"
"937","심장판막절개"
"938","심장혈관"
"939","심혈관허탈"
"940","심장혈관주기"
"941","심혈관질환"
"942","심장혈관질환"
"943","심혈관계유동"
"944","심혈관계표류"
"945","심장혈관션트"
"946","심장혈관계통"
"947","심혈관계"
"948","심장율동전환"
"949","심장율동전환기"
"950","카디오바이러스"
"951","우식활동"
"952","질요도융기"
"953","위장내가스배출"
"954","위장내가스배출제"
"955","가스배출관장"
"956","육식동물"
"957","카르누아고정액"
"958","목동맥해면굴샛길"
"959","경동맥해면정맥동루"
"960","잔효"
"961","카르본"
"962","카사바"
"963","분해대사산물"
"964","유전자"
"965","활성단백질"
"966","분해대사산물활성단백질"
"967","분해대사산물민감촉진제"
"968","카타르결막염"
"969","고양이할큄열"
"970","아래경사영상"
"971","아래위상"
"972","원인적"
"973","병원체"
"974","원인물질"
"975","대정맥"
"976","동굴"
"977","공간경"
"978","공간보개"
"979","공간"
"980","작은함몰"
"981","소포"
"982","굴"
"983","공간"
"984","굴"
"985","공간"
"986","공동음"
"987","해면체염"
"988","해면종"
"989","해면체주사"
"990","해면체염"
"991","해면체조영"
"992","해면체측정"
"993","공동절개"
"994","해면체"
"995","해면"
"996","해면혈관종"
"997","해면체"
"998","해면혈관종"
"999","해면층"
"1000","해면림프관종"
"1001","해면정맥굴신경얼기"
"1002","해면정맥굴"
"1003","해면정맥동"
"1004","굴소리"
"1005","동굴이있는"
"1006","유강충"
"1007","공동"
"1008","공간"
"1009","강"
"1010","안"
"1011","속빈덩이"
"1012","공간형성"
"1013","공동화"
"1014","공동효과"
"1015","공간"
"1016","공동"
"1017","안"
"1018","강"
"1019","공동이온화상자"
"1020","공동전리함"
"1021","투명사이막공간"
"1022","투명중격강"
"1023","대정맥폐연결"
"1024","가쪽발끝휜발증"
"1025","요외반족"
"1026","공간"
"1027","공동"
"1028","안"
"1029","강"
"1030","휜발"
"1031","세포분열"
"1032","세포껍질"
"1033","세포피막"
"1034","세포매개과민성"
"1035","세포부착성"
"1036","세포함입"
"1037","세포충실모반"
"1038","세포민감도"
"1039","이틀섬유"
"1040","질병관리예방센터"
"1041","황반중심오목"
"1042","망막중심와"
"1043","중추신경계통"
"1044","중추신경계"
"1045","중심정맥관삽입"
"1046","중심정맥카테터"
"1047","중심정맥압"
"1048","중심정맥압감시"
"1049","중심시"
"1050","중심시력"
"1051","중심난황난자"
"1052","노쪽피부정맥"
"1053","요골측피부정맥"
"1054","머리태아회전"
"1055","머리회전"
"1056","머리골반불균형"
"1057","뇌혈관저항"
"1058","뇌실"
"1059","뇌성현기증"
"1060","대뇌모양모반"
"1061","뇌혈관"
"1062","뇌혈관사고"
"1063","뇌혈관발작"
"1064","뇌혈관자동조절"
"1065","뇌혈관질환"
"1066","뇌혈관병"
"1067","목"
"1068","경부"
"1069","자궁목"
"1070","자궁경부"
"1071","자궁목유산"
"1072","자궁경부유산"
"1073","자궁목샘암종"
"1074","자궁경부선암종"
"1075","자궁목관"
"1076","자궁경관"
"1077","자궁경부암"
"1078","자궁목암"
"1079","목심장신경"
"1080","경심장신경"
"1081","자궁목원형묶음"
"1082","자궁경부결찰"
"1083","목굽이"
"1084","경추만곡"
"1085","자궁경부미란"
"1086","자궁목까짐"
"1087","자궁경부외번"
"1088","자궁목바깥돌림"
"1089","목근막"
"1090","경근막"
"1091","목굽이"
"1092","경굴곡"
"1093","목신경절"
"1094","경신경절"
"1095","자궁목샘"
"1096","자궁경부선"
"1097","자궁목착상"
"1098","자궁경부착상"
"1099","자궁목상피내종양"
"1100","자궁경부상피내종양"
"1101","자궁목찢김"
"1102","자궁경부열상"
"1103","목신경"
"1104","경신경"
"1105","목신경얼기"
"1106","자궁목마개"
"1107","자궁목폴립"
"1108","자궁경부폴립"
"1109","자궁목임신"
"1110","자궁경부임신"
"1111","목갈비뼈"
"1112","경부늑골"
"1113","목굴"
"1114","경동"
"1115","목뼈"
"1116","경추"
"1117","경추증"
"1118","목삼각"
"1119","목뼈"
"1120","경추"
"1121","자궁목절제"
"1122","자궁경부절제"
"1123","자궁목염"
"1124","자궁경부염"
"1125","목팔통증"
"1126","자궁목질염"
"1127","자궁경부질염"
"1128","목통증"
"1129","목얼굴"
"1130","목얼굴앞옮김돌림피판"
"1131","목얼굴전진돌림피판"
"1132","목얼굴피판"
"1133","목얼굴주름성형"
"1134","목위팔피판"
"1135","목턱끝각"
"1136","목가슴피판"
"1137","목가슴신경절"
"1138","별신경절"
"1139","경흉신경절"
"1140","자궁목질염"
"1141","자궁경부질염"
"1142","자궁목방광"
"1143","자궁경부방광"
"1144","목"
"1145","자궁목"
"1146","자궁경부"
"1147","역류저지판막"
"1148","탈락입술염"
"1149","화학예방"
"1150","화학민감성"
"1151","약제민감성"
"1152","슈아열"
"1153","콜린신경"
"1154","콜린수용"
"1155","고실끈신경"
"1156","성대염"
"1157","임신무도병"
"1158","무도운동"
"1159","평활융모막"
"1160","무융모융모막"
"1161","융모막혈관"
"1162","융모막융모표본채취"
"1163","융모막융모"
"1164","융모막융모생검"
"1165","융모난황주머니태반"
"1166","맥락막혈관신생"
"1167","맥락막모반"
"1168","염색질양성"
"1169","만성활동간염"
"1170","만성활성광선과민피부염"
"1171","만성골수증식질환"
"1172","만성폐쇄폐질환"
"1173","만성진행원반육아종증"
"1174","만성혈관운동불안정"
"1175","크보스테크징후"
"1176","흉터결막염"
"1177","반흔결막염"
"1178","섬모운동"
"1179","섬모체신경"
"1180","하루주기위상중재"
"1181","순환혈액량"
"1182","대정맥주위요관"
"1183","성곽유두"
"1184","성곽태반"
"1185","뇌실주위기관"
"1186","원운동"
"1187","민간항공의학"
"1188","널판결절"
"1189","맥각균"
"1190","빗장뼈"
"1191","쇄골"
"1192","빗장뼈절단"
"1193","쇄골절단"
"1194","빗장뼈"
"1195","빗장"
"1196","쇄골"
"1197","빗장패임"
"1198","쇄골절흔"
"1199","빗장뼈징후"
"1200","쇄골징후"
"1201","빗장가슴"
"1202","쇄골흉부"
"1203","빗장가슴근막"
"1204","쇄골흉근근막"
"1205","티눈"
"1206","분할"
"1207","난할"
"1208","절단"
"1209","분할선"
"1210","분할핵"
"1211","분할면"
"1212","틈새영상"
"1213","할창"
"1214","갈린목젖"
"1215","이분구개수"
"1216","밀폐난자"
"1217","비스듬틀"
"1218","경사대"
"1219","클론진화"
"1220","간대경련"
"1221","폐쇄유리체절제"
"1222","거대세포바이러스"
"1223","액적형성"
"1224","혼합액분리"
"1225","응고성"
"1226","꼬리신경"
"1227","미골신경"
"1228","꼬리뼈"
"1229","미추"
"1230","달팽이신경"
"1231","와우신경"
"1232","달팽이안뜰"
"1233","속귀"
"1234","코클리오미아호미니보락스"
"1235","공생배양"
"1236","간유"
"1237","등가두께계수"
"1238","변이계수"
"1239","변동계수"
"1240","변이계수"
"1241","변동계수"
"1242","체강소포"
"1243","공진화"
"1244","커피찌꺼기모양구토물"
"1245","인지"
"1246","인지평가"
"1247","인지접근"
"1248","인지구조"
"1249","인지발달"
"1250","인지장애"
"1251","인지왜곡"
"1252","인식유발전위"
"1253","인지유연성"
"1254","인지수행"
"1255","인지절차"
"1256","인지과정"
"1257","인지심리학"
"1258","인지정신생리학"
"1259","인지교정"
"1260","인지재구축"
"1261","인식등급"
"1262","인지기술"
"1263","인지사회학습"
"1264","인지구조"
"1265","인지요법"
"1266","톱니바퀴눈운동"
"1267","계단형눈운동"
"1268","저온민감돌연변이"
"1269","저온감수성돌연변이"
"1270","콜라겐혈관병"
"1271","교원혈관병"
"1272","곁혈관"
"1273","측부혈관"
"1274","집합장치"
"1275","집뇨장치"
"1276","집합세정맥"
"1277","집단유효선량"
"1278","집단예방"
"1279","집단정신병"
"1280","집단무의식"
"1281","액화괴사"
"1282","잘록창자뇨저장소"
"1283","대장뇨저장소"
"1284","색경합"
"1285","색각"
"1286","색각결함"
"1287","무색구간"
"1288","큰창자방광샛길"
"1289","대장방광루"
"1290","각성혼수"
"1291","혼합모반"
"1292","복합판막병"
"1293","연소당량"
"1294","여드름집모반"
"1295","면포모반"
"1296","기념징후"
